Tweet_ID,Hastag
1596106092672847873,#2
1596106092672847873,#ILY1
1596106092672847873,#아일리원
1596106092672847873,#RIRIKA
1596106092672847873,#HANA
1596106092672847873,#RONA
1596106092672847873,#NAYU
1596106092672847873,#ARA
1596106092672847873,#ELV…
1596106631804231681,#OURENSE
1596106631804231681,#RONA
1596096436567179265,#soignant
1596096436567179265,#antivax
1596096543349694470,#soignant
1596096543349694470,#antivax
1596096631820410882,#PPL
1596096724673728512,#soignant
1596096724673728512,#antivax
1596096744739246083,#soignant
1596096744739246083,#antivax
1596096834187186176,#soignant
1596096834187186176,#antivax
1596096879364050944,#LFI
1596096921172848641,#soignant
1596096921172848641,#antivax
1596097101577977857,#soignant
1596097101577977857,#antivax
1596097226589327361,"#Guadeloupe,"
1596097226589327361,#soignants
1596097226589327361,#complotistes
1596097274853134337,#covid
1596097276954517504,#soignant
1596097276954517504,#antivax
1596097284072411137,#soignant
1596097284072411137,#antivax
1596097304901128194,#antivax
1596097304901128194,#SoignantsSuspendus
1596097463185817600,#DirectAN
1596097496345808896,#soignants
1596097496345808896,#antiVax
1596097496345808896,#OlivierServa
1596097677305036800,#hdpros
1596097678592864257,#PPL
1596097734263570432,#soignant
1596097734263570432,#antivax
1596097860394778624,#intox
1596097860394778624,#Kremlin
1596097860394778624,#pandémie
1596097860394778624,#antivax
1596097976723591169,#PPL
1596097987352076289,#antivax
1596097987352076289,#francophonie
1596098050325450753,#Covid
1596098105727807488,#soignant
1596098105727807488,#antivax
1596098133523562496,#intox
1596098133523562496,#Kremlin
1596098133523562496,#pandémie
1596098133523562496,#antivax
1596098354781753345,#antivax
1596098401455599616,#soignant
1596098401455599616,#antivax
1596098401887830021,#VaccinesWork
1596098401887830021,#medtwitter
1596098540446662664,#soignant
1596098540446662664,#antivax
1596098735960100865,#soignant
1596098735960100865,#antivax
1596098765395329024,#LFI
1596098828935258113,#soignant
1596098828935258113,#antivax
1596099073580625920,#soignant
1596099073580625920,#antivax
1596099087979671552,#soignant
1596099087979671552,#antivax
1596099328585629696,#ReintegrezLesPersonnelsSuspendus
1596099328585629696,#JusticePourLesSupendus
