Tweet_ID,Hastag
1594300988030353408,#Quatennens
1594301044133085184,#patrickbruel
1594303176022409218,#patrickbruel
1594303793037967362,#Quatennens
1594305924272881669,#Complementdenquete
1594305924272881669,#Complotisme
1594305924272881669,#antivax
1594305924272881669,#HydroxyChloroquine
1594305924272881669,#Raoult
1594309987979112448,#TroncheBiais
1594310239050166273,#Pfizer
1594299521940721665,"#Warriors,"
1594299521940721665,#RMMLLC
1594299521940721665,#Covid19
1594299521940721665,#Coronavirus
1594299526373851136,#correiodeminas
1594299526373851136,#prefeitura
1594299526373851136,#alerta
1594299526373851136,#congonhas
1594299526373851136,#aumento
1594299526373851136,#aumentodecasos
1594299526373851136,#casosconfirmados
1594299526373851136,#COVID19
1594299526373851136,#coronavirus
1594299526373851136,#correiodeminasonline
1594299526466215943,#China
1594299527493603328,#COVID19
1594299527493603328,#bot
1594299527493603328,#covid
1594299527493603328,#coronavirus
1594299529691795456,#CoronaVirus
1594299530870415361,#CoronaVirus
1594299533353439233,#COVID19
1594299533353439233,#Brasil
1594299533353439233,#bot
1594299533353439233,#covid
1594299533353439233,#coronavirus
1594299578483982336,#covid-19
1594299578483982336,#desinfección
1594299578483982336,#coronavirus
1594299639343087617,#Coronavirus
1594299646603427840,#COVID-19
1594299646603427840,#coronavirus
1594299646603427840,#Tokyo
1594299646603427840,#Asia
1594299646603427840,#Japan
1594299646603427840,#SARSCoV2
1594299646603427840,#infections
1594299646603427840,#pandemic
1594299646603427840,#PublicHealth
1594299650118483969,#PREVENCIÓN😷|
1594299707958112256,#COVID
1594299707958112256,#RealEstate
1594299707958112256,#market
1594299732452483072,#COVID19
1594299775750311938,#Coronavirus
1594299775750311938,#Covid19
1594299930075697157,#Coronavirus
1594299930075697157,#Covid-19
1594300088033189888,#KolmiHopen
1594300129485279234,#LeGrandJury
1594300499431673856,#Coronavirus
1594300499431673856,#COVID19
1594300499431673856,#busse
1594300499431673856,#kredit
1594300499431673856,#aargau
1594300499431673856,#argoviatoday
1594300607376261120,#Palestinian
1594300607376261120,#Israeli
1594300607376261120,#WorldChildernsDay
1594300607376261120,#PalestinianChildren
1594300794714886150,#山梨県
1594300794714886150,#新型コロナ
1594300928596779010,#WorldChildernsDay
1594300928596779010,#PalestinianChildren
1594300976361611265,#WorldChildernsDay
1594300976361611265,#PalestinianChildren
1594300991217799168,#Coronavirus
1594300991217799168,#COVID19
1594301024654671872,#Coronavirus
1594301024654671872,#COVID19
1594301176501088256,#UnidasJodemos
1594301177813905408,#virus
1594301261960122368,#COVID19
1594301267232391168,#Hydroxychloroquine
1594301418848260096,#coronavirus
1594301418848260096,#SarsCoV2
1594301418848260096,#COVI…
1594301499047280640,#Coronavirus‼️
1594301782053748737,#WorldCup
1594301782053748737,#WorldCup2022
1594301860332306432,#PCR検査と治療薬提供の拡充を求めます
1594301947204767745,#WorldChildernsDay
1594301947204767745,#PalestinianChildren
1594301968834564099,#WorldChildernsDay
1594301968834564099,#PalestinianChildren
1594301989482942465,#WorldChildernsDay
1594301989482942465,#PalestinianChildren
1594301999536754688,#COVID19
1594302045946667008,#coronavirus
1594302045946667008,#covid19
1594302101726732288,#Palestinian
1594302101726732288,#Israeli
1594302101726732288,#WorldChildernsDay
1594302101726732288,#PalestinianChildren
1594302192118136832,#WorldChildernsDay
1594302192118136832,#PalestinianChildren
1594302194416861186,#20Nov
1594302194416861186,#Qatar2022
1594302374239141889,#CovidBrain
1594302374239141889,#lockdown
1594302374239141889,#MaskMandates
1594302374239141889,"#Omicron,"
1594302374239141889,"#boosters,"
1594302374239141889,"#KidsVaccines,"
1594302374239141889,"#travel,"
1594302374239141889,"#celebrations,"
1594302374239141889,"#inflation,"
1594302374239141889,#Ukraine
1594302374239141889,#Covid19
1594302374239141889,#CoronaVirus
1594302374239141889,#Ba5
1594302433701904384,#Covid?
1594302433701904384,#COVID19
1594302433701904384,#CoronaVirus
1594302433701904384,#Covid_19
1594302433701904384,#Omicron
1594302433701904384,#Deltacron
1594302433701904384,#Ba2
1594302433701904384,#Ba5
1594302731048845312,#WorldChildernsDay
1594302731048845312,#PalestinianChildren
1594302825378430976,#COVID19
1594302891040333825,#Covid19
1594302891040333825,#vaccinations
1594302891040333825,#administration
1594302891040333825,#bureaucracy
1594302891040333825,#CoronaVirus
1594302891040333825,#varients
1594302891040333825,#vaccines
1594302985613582337,#BrexitLies
1594303095819104256,#COVIDIsAirborne
1594303095819104256,#COVID19
1594303095819104256,#Covid
1594303095819104256,#CovidIsNotOver
1594303095819104256,#China
1594303095819104256,#Coronavirus
1594303127011921920,#COVID19
1594303238794256385,#COVID19
1594303248005038080,#victory
1594303248005038080,"#COVID19,"
1594303248005038080,#CRT?
1594303248005038080,#America!
1594303248005038080,#TogetherWeStand
1594303248005038080,#USA
1594303248005038080,#CoronaVirus
1594303277780602880,#GovernoP…
1594303321698840577,#CovidBrain
1594303321698840577,#lockdown
1594303321698840577,#MaskMandates
1594303321698840577,"#Omicron,"
1594303321698840577,"#boosters,"
1594303321698840577,#K…
1594303454373085184,#Covid19
1594303467547394050,#Hydroxychloroquine
1594303535398719488,#CreandoConciencia…
1594303543858458624,#TeamWestHerts
1594303629397221377,#20Nov
1594303629397221377,#Qatar2022
1594303648250892290,#casaitaliaradio
1594303648250892290,#webradio
1594303648250892290,#radio
1594303648250892290,#casa
1594303648250892290,#home
1594303648250892290,#design
1594303648250892290,#politica
1594303648250892290,#interiordesign
1594303648250892290,#covid
1594303648250892290,#news
1594303648250892290,#economia
1594303648250892290,#arredamento
1594303648250892290,#governo
1594303648250892290,#politicaitaliana
1594303648250892290,#coronavirus
1594303648250892290,#homesweethome
1594303648250892290,#reales…
1594303662398099456,#WorldChildernsDay
1594303662398099456,#PalestinianChildren
1594303667540197376,#casaitaliaradio
1594303667540197376,#webradio
1594303667540197376,#radio
1594303667540197376,#casa
1594303667540197376,#home
1594303667540197376,#design
1594303667540197376,#politica
1594303667540197376,#interiordesign
1594303667540197376,#covid
1594303667540197376,#news
1594303667540197376,#economia
1594303667540197376,#arredamento
1594303667540197376,#governo
1594303667540197376,#politicaitaliana
1594303667540197376,#coronavirus
1594303667540197376,#homesweethome
1594303667540197376,#realestate
1594303667540197376,#lega
1594303667540197376,#i…
1594303731369123841,#KolmiHopen
1594303752294764544,#20Nov
1594303752294764544,#Coronavirus
1594303776776675331,#WorldChildernsDay
1594303776776675331,#PalestinianChildren
1594303875594739712,#overheid
1594303875594739712,#GGD
1594303875594739712,#rivm
1594303880975769602,#Covid19
1594303925758337026,#FollowTheScience
1594303925758337026,#CrimesAgainstHumanity
1594304111310036992,#COVID19
1594304115349364736,#COVID19
1594304334115872769,#COVID19
1594304346761891840,#WorldChildernsDay
1594304346761891840,#PalestinianChildren
1594304474797215751,#Coronavirus
1594304474797215751,#COVID19
1594304474797215751,#COVIDー19
1594304514391171072,#Corona
1594304731903512577,#WorldChildernsDay
1594304731903512577,#PalestinianChildren
1594304802116096000,#COVID19
1594304846147899393,#corona
1594304846147899393,#vaccinatiegraad
1594304846147899393,#rivm
1594305330447618049,#COVID19
1594305467928698880,#China
1594305467928698880,#Coronavirus
1594305467928698880,#UrduNews
1594305576154107906,#COVID19
1594305606533251072,#Japalpilpa
1594305658500923395,#LongCovid
1594305683519741952,#AnimeNYC
1594305740403007488,#vaccinatiedwang
1594305740403007488,#VaccinatieSchade
1594305791430778881,#coronavirus
1594305791430778881,#Covid19
1594305806358482944,#covid-19
1594305806358482944,#China
1594305838361219072,#Corona
1594306142112464899,#COVID19
1594306142112464899,#LongCovid
1594306180448505858,#NoOlvidamos
1594306180448505858,#COVID2019
1594306180448505858,#Covid_19
1594306180448505858,#COVID19
1594306180448505858,#COVID19espana
1594306180448505858,#coronavirus
1594306180448505858,#coronavirusEspana
1594306180448505858,#COVIDー19
1594306180448505858,#Coronavid19
1594306180448505858,#Ayuso
1594306180448505858,#Comunidad
1594306180448505858,#Madrid
1594306180448505858,#PP
1594306180448505858,#PPmafia
1594306180448505858,#derecha
1594306180448505858,#ultraderecha
1594306180448505858,#marca
1594306180448505858,#España
1594306180448505858,#Spain
1594306180448505858,#UE
1594306180448505858,#CUARENTENA19M
1594306180448505858,#CuarentenaTotal
1594306180448505858,#FelizDomingoATodos
1594306180448505858,#FelizDomingo
1594306626844037120,#VaccinatieWaanzin
1594306626844037120,#VaccinatieDwang
1594306626844037120,#IkPrikHetNiet
1594306626844037120,#oversterfte
1594306646280441857,#quintaolacovid
1594306646280441857,#pandemia
1594306646280441857,#coronavirus
1594306646280441857,#salud
1594306646280441857,#omicron
1594306646280441857,#olacovid
1594306646280441857,#peru
1594306649514196992,#coronav…
1594306736311369728,#China
1594306736311369728,#COVID19
1594306862312476672,#VaccinatieSchade
1594306862312476672,#Vaccinatie
1594306862312476672,#vaccin
1594306862312476672,#Coronavirus
1594306862312476672,#COVID19
1594307064955740161,#suddendeaths2022
1594307069770973184,#telehealth
1594307069770973184,#telemedicine
1594307069770973184,#healthcare
1594307069770973184,#california
1594307069770973184,#therapy
1594307069770973184,#primarycare
1594307069770973184,#home
1594307069770973184,#HealthIT
1594307069770973184,#covid19
1594307069770973184,#usa
1594307069770973184,#selfcare
1594307069770973184,#coronavirus
1594307069770973184,#photooftheday
1594307115199483905,#COVID19
1594307183876792321,#coronavirus
1594307275879239680,#WorldChildernsDay
1594307275879239680,#PalestinianChildren
1594307348264353794,#overheid
1594307348264353794,#GGD
1594307348264353794,#rivm
