Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1577599475786420224,el escándalo malhotra,0,35,MISC,0.9047
1577599491166900227,mvsnoticias,4,15,ORG,0.9998
1577599505070841856,enniadv,4,11,ORG,0.8764
1577599505070841856,china,14,19,ORG,0.9993
1577599514864672770,mpn,18,21,ORG,0.9999
1577599514864672770,corte suprema,92,105,ORG,0.9912
1577599532484943872,sinsiglasya,4,15,ORG,0.9883
1577599532484943872,h50policia,18,28,ORG,0.9839
1577599532484943872,policiademadrid,30,45,ORG,0.6402
1577599550755422210,julio_rodr,1,11,PER,0.7266
1577599550755422210,marco aurelio,36,49,PER,0.9999
1577599647320793090,montero01777103,4,19,PER,0.8803
1577599647320793090,deindignadxs,22,34,MISC,0.974
1577599651401928704,perbess,4,11,PER,0.9451
1577599651401928704,españa,50,56,LOC,1.0
1577599665486209024,covid19,34,41,MISC,0.9999
1577599670154584065,juanmi,4,10,PER,0.9972
1577599693151944707,juanmi,4,10,PER,0.9982
1577599693151944707,cucagamarra,18,29,PER,0.6503
1577599693688901642,lula,15,19,PER,0.9973
1577599744511283207,truznow,4,11,ORG,0.9901
1577599744511283207,aflorrick77,14,25,PER,0.4792
1577599772235530241,perbess,4,11,PER,0.9451
1577599772235530241,españa,50,56,LOC,1.0
1577599795585290243,san isaac de nínive,156,175,PER,0.9995
1577599795585290243,floridiancreat1,181,196,ORG,0.7665
1577599852388777986,sevilla,26,33,ORG,0.9998
1577599852388777986,sevilla,40,47,ORG,0.9999
1577599852388777986,rekik,228,233,PER,0.9999
1577599852388777986,corona,236,242,PER,0.9999
1577599862484369408,infohealth,11,21,MISC,0.9999
1577599862484369408,telesaltillo,58,70,ORG,0.9295
1577599962392707073,zombievegandark,1,16,MISC,0.9558
1577599962392707073,fdrmiguelito,18,30,PER,0.9834
1577599984341585920,pedro_casares,1,14,PER,0.8188
1577599984341585920,ue,144,146,ORG,0.9998
1577599984341585920,pib,163,166,MISC,0.9999
1577600001508872193,juanmi,4,10,PER,0.9972
1577600008752340993,mippcivzla,4,14,PER,0.8941
1577600008752340993,𝐥𝐨 𝐃𝐢𝐣𝐨,22,29,MISC,0.6478
1577600008752340993,delcyrodriguezv,42,57,PER,0.5985
1577600008752340993,c,137,138,MISC,0.9944
1577600016759365632,carlosvecino4,4,17,PER,0.9992
1577600016759365632,arnm,135,139,MISC,0.9998
1577600027022835713,maestroangeles,4,18,PER,0.9536
1577600027022835713,covid,50,55,MISC,0.9998
1577600027022835713,eeuu,97,101,LOC,0.806
1577600027022835713,wuhan,105,110,LOC,0.9998
1577600040130023424,grafeno,34,41,MISC,0.9977
1577600040130023424,covid19,53,60,MISC,0.9999
1577600048833220614,finanzas,4,12,ORG,0.9379
1577600048833220614,españa,23,29,LOC,1.0
1577600048833220614,galicia,32,39,LOC,1.0
1577600048833220614,covid19,109,116,MISC,0.9998
1577600076809117697,covid,27,32,MISC,0.9277
1577600080000983041,apapell,4,11,PER,0.9948
1577600080000983041,corona,64,70,ORG,0.9998
1577600080000983041,sánchez,84,91,PER,0.9999
1577600133050601473,fonsequita,1,11,PER,0.9999
1577600205318397954,aflorrick77,4,15,ORG,0.3826
1577600205318397954,tc,135,137,ORG,0.9999
1577600220002590721,ae,4,6,ORG,0.9971
1577600220002590721,ley de seguridad,119,135,MISC,0.9998
1577600225740464130,finanzas,4,12,ORG,0.9379
1577600225740464130,españa,23,29,LOC,1.0
1577600225740464130,galicia,32,39,LOC,1.0
1577600225740464130,covid19,109,116,MISC,0.9998
1577600239183302658,patri,1,6,ORG,0.9939
1577600239183302658,bp,7,9,ORG,0.9998
1577600239183302658,pgonz8,12,18,ORG,0.8792
1577600239183302658,asia,34,38,LOC,1.0
1577600245344649219,inameh,4,10,ORG,0.9999
1577600245344649219,inamehinforma estimación del riesgo de,17,55,MISC,0.7686
1577600245344649219,covid-19 video felizmiércoles,72,101,MISC,0.911
1577600278953689091,finanzas,4,12,ORG,0.9379
1577600278953689091,españa,23,29,LOC,1.0
1577600278953689091,galicia,32,39,LOC,1.0
1577600278953689091,covid19,109,116,MISC,0.9998
1577600281411571715,dentro,4,10,ORG,0.9845
1577600281411571715,madrid,11,17,LOC,0.9999
1577600281411571715,covid,35,40,MISC,0.9998
1577600291763019776,elcomerciocom,4,17,ORG,0.7797
1577600291763019776,presidente del ecuador,22,44,PER,0.9987
1577600291763019776,coe nacional,60,72,ORG,0.9999
1577600329608208384,presidenciacuba,4,19,ORG,0.9993
1577600329608208384,mmarrerocruz,125,137,PER,0.8315
1577600330816450561,14kilometros,4,16,ORG,0.9984
1577600330816450561,morirán,61,68,MISC,0.6447
1577600330816450561,forma indigna,72,85,MISC,0.9645
1577600330816450561,albertoreyero,99,112,PER,0.4935
1577600376815116289,finanzas,4,12,ORG,0.9379
1577600376815116289,españa,23,29,LOC,1.0
1577600376815116289,galicia,32,39,LOC,1.0
1577600376815116289,covid19,109,116,MISC,0.9998
1577600377247105024,vtvcanal8,4,13,ORG,0.9994
1577600412974305281,tvc,4,7,ORG,0.998
1577600412974305281,chile,8,13,LOC,0.6503
1577600412974305281,biobio,48,54,ORG,0.988
1577600445765263360,"""safe and effective""",49,69,MISC,0.9999
1577600445765263360,vose,71,75,MISC,0.9971
1577600445765263360,oracle films,100,112,ORG,0.9999
1577600445765263360,covid19,149,156,MISC,0.9998
1577600472965296129,ministro de educación,78,99,PER,0.9995
1577600488333348865,mundoeconflicto,4,19,ORG,0.4009
1577600488333348865,cdc,28,31,ORG,0.9907
1577600488333348865,estados unidos,35,49,ORG,0.9837
1577600488333348865,uganda,84,90,LOC,1.0
1577600501323120641,iximeno,4,11,ORG,0.9659
1577600501323120641,sars-cov-2,30,40,MISC,0.9998
1577600501323120641,n,101,102,MISC,0.9773
1577600501323120641,cov2,127,131,MISC,0.9998
1577600524634947584,lopezobrador,4,16,ORG,0.5458
1577600524634947584,mike roman,36,46,PER,0.9999
1577600524634947584,3m,73,75,ORG,0.9999
1577600554041282561,vtvcanal8,4,13,ORG,0.9989
1577600554041282561,covid-19,41,49,MISC,0.9999
1577600554305343489,mxvchile2,4,13,ORG,0.9669
1577600617442320384,finanzas,4,12,ORG,0.9379
1577600617442320384,españa,23,29,LOC,1.0
1577600617442320384,galicia,32,39,LOC,1.0
1577600617442320384,covid19,109,116,MISC,0.9998
1577600643119779840,iximeno,4,11,ORG,0.9659
1577600643119779840,sars-cov-2,30,40,MISC,0.9998
1577600643119779840,n,101,102,MISC,0.9773
1577600643119779840,cov2,127,131,MISC,0.9998
1577600684165419009,mi amor en tu corona,68,88,MISC,1.0
1577600684165419009,ersumi,93,99,PER,0.9981
1577600685876690944,mippcivzla,4,14,PER,0.9086
1577600685876690944,𝐀𝐬í 𝐥𝐨 𝐃𝐢𝐣𝐨,18,29,MISC,0.8532
1577600685876690944,vicepdta,35,43,MISC,0.7179
1577600685876690944,delcyrodriguezv,46,61,PER,0.6545
1577600689617993731,oms,28,31,ORG,0.9998
1577600699701100547,gobierno ayuso,41,55,ORG,0.9998
1577600699701100547,protocolo,66,75,MISC,0.9999
1577600719787548672,españa,71,77,LOC,1.0
1577600729786744833,gobierno ayuso,41,55,ORG,0.9998
1577600729786744833,protocolo,66,75,MISC,0.9999
1577600732135563264,finanzas,4,12,ORG,0.9379
1577600732135563264,españa,23,29,LOC,1.0
1577600732135563264,galicia,32,39,LOC,1.0
1577600732135563264,covid19,109,116,MISC,0.9998
1577600746509541378,jaén,80,84,LOC,1.0
1577600746509541378,covid19,157,164,MISC,0.9942
1577600746509541378,jaén,182,186,LOC,1.0
1577600749747535875,gobierno ayuso,41,55,ORG,0.9998
1577600749747535875,protocolo,66,75,MISC,0.9999
1577600761751552001,covid,38,43,MISC,0.9998
1577600761751552001,ags,251,254,ORG,0.6414
1577600761751552001,nordeste de granada,255,274,LOC,0.8556
1577600762372308994,vtvcanal8,4,13,ORG,0.995
1577600762619772928,pahoemergencies,30,45,ORG,0.9998
1577600766369472513,cs,73,75,ORG,0.9999
1577600766369472513,psoe,105,109,ORG,1.0
1577600766369472513,igea,147,151,ORG,0.9996
1577600766369472513,vox,179,182,ORG,0.9998
1577600766369472513,pp,240,242,ORG,0.9999
1577600780227563520,aiertamundiai,4,17,ORG,0.9933
1577600780227563520,🇨🇳,19,21,LOC,0.9145
1577600780227563520,china,35,40,ORG,0.7783
1577600780227563520,covid,80,85,MISC,0.9996
1577600780227563520,xishuangbanna,122,135,LOC,0.9998
1577600780328124418,vtvcanal8,4,13,ORG,0.9994
1577600782437912577,aflorrick77,4,15,ORG,0.3826
1577600782437912577,tc,135,137,ORG,0.9999
1577600787076849665,mippcivzla,4,14,PER,0.8941
1577600787076849665,𝐥𝐨 𝐃𝐢𝐣𝐨,22,29,MISC,0.6478
1577600787076849665,delcyrodriguezv,42,57,PER,0.5985
1577600787076849665,c,137,138,MISC,0.9944
1577600790319038464,gobierno ayuso,41,55,ORG,0.9998
1577600790319038464,protocolo,66,75,MISC,0.9999
1577600818915811332,gobierno ayuso,41,55,ORG,0.9998
1577600818915811332,protocolo,66,75,MISC,0.9999
1577600825370853377,luisgonzaloseg,4,18,PER,0.9843
1577600825370853377,isabel díaz ayuso,20,37,PER,0.9999
1577600825370853377,cataluña,63,71,LOC,1.0
1577600825370853377,españa,107,113,LOC,1.0
1577600825672736776,14kilometros,4,16,ORG,0.9984
1577600825672736776,morirán,61,68,MISC,0.6447
1577600825672736776,forma indigna,72,85,MISC,0.9645
1577600825672736776,albertoreyero,99,112,PER,0.4935
1577600828218687488,aiertamundiai,4,17,ORG,0.9933
1577600828218687488,🇨🇳,19,21,LOC,0.9145
1577600828218687488,china,35,40,ORG,0.7783
1577600828218687488,covid,80,85,MISC,0.9996
1577600828218687488,xishuangbanna,122,135,LOC,0.9998
1577600839316824064,murciasalud,4,15,ORG,0.999
1577600850167566337,gobierno ayuso,41,55,ORG,0.9998
1577600850167566337,protocolo,66,75,MISC,0.9999
1577600852235374592,plaforscience,4,17,ORG,0.9949
1577600852235374592,exceso de muerte,22,38,MISC,0.9999
1577600852235374592,momo,43,47,MISC,0.9996
1577600856836407296,encuesta,156,164,MISC,0.7319
1577600856836407296,covid‐19,200,208,MISC,0.9999
1577600856836407296,españa,212,218,LOC,1.0
1577600862700113920,laderechadiario,4,19,ORG,0.8306
1577600862700113920,🇨🇳,21,23,LOC,0.7303
1577600862700113920,partido comunista chino,29,52,ORG,0.9999
1577600862700113920,"""cero covid""",75,87,MISC,0.9998
