Tweet_ID,Hastag
1604407614074654720,#EnjoyFromHome
1604407614074654720,#COVID19
1604407614074654720,#StayAtHome
1604407614192128001,#新型コロナウィルス
1604407614192128001,#StayAtHome
1604407614192128001,#うちで過ごそう
1604408776752353282,#StayAtHome
1604414578590248961,#照り焼きチキン
1604414578590248961,#丼
1604414578590248961,#ゆで卵
1604414578590248961,#stayathome
1604414578590248961,#stayhome
