Tweet_ID,Hastag
1604269735788830720,#RONA
1604269735788830720,#flu
1604271714023911424,#EnjoyFromHome
1604271714023911424,#StayAtHome
1604271714116206592,#EnjoyFromHome
1604271714116206592,#COVID19
1604271714116206592,#StayAtHome
