Tweet_ID,Hastag
1604034589617704960,#ILY1
1604034589617704960,#아일리원
1604034589617704960,#RIRIKA
1604034589617704960,#HANA
1604034589617704960,#RONA
1604034589617704960,#NAYU
1604034589617704960,#ARA
1604034589617704960,#ELVA
1604034589617704960,#리리카
1604034589617704960,#하나
1604034589617704960,#로나
1604034589617704960,#나유
1604034589617704960,#아라
1604034589617704960,#엘바
1604027380741177345,#COVID19
1604027380741177345,#SARSCoV2
1604027380741177345,#nCoV19
1604027380741177345,#HcoV19
