Tweet_ID,Hastag
1604871237842468867,#AmpelDesGrauens
1604871237842468867,#Lockdown
1604871237842468867,#stayathome
1604872997210587136,#VisitGreece
1604872997210587136,"#StayCalm,"
1604872997210587136,"#stayathome,"
1604872997210587136,#staysafe
