Tweet_ID,Hastag
1600928173247631371,#FDA
1600928173247631371,#CovidVaccine
1600928173247631371,#COVID19
1600928178696224768,#FUCKtheTories
1600928178696224768,#GeneralStrikeNow
1600928178696224768,#GeneralElectionNow
1600928179257937922,#PMQs
1600928184450834432,#china's
1600928187008983051,#PoundCrisis
1600928187008983051,#RescueCrisis
1600928189806972928,#GenelAf
1600928191798837248,#COVID19
