Tweet_ID,Hastag
1604914651137015818,#StayAtHome
1604914651137015818,#SocialDistancing
1604914651137015818,#memes!
1604915375510093840,#Prävention
1604915375510093840,#MaskeAuf
1604915375510093840,#StayAtHome
1604915375510093840,#PCRTests
1604915375510093840,#Luftfilter
