Tweet_ID,Hastag
1599070957997522947,#COVID-19
1599070957997522947,#coronavirus
1599070957997522947,#omicron
1599070957997522947,#subvariant
1599070957997522947,#SARSCoV2
1599070957997522947,#virus
1599070957997522947,#disease
1599070957997522947,#COVID19
1599070957997522947,#variants
1599070958094008323,#InternationalDayofPersonswithDisabilities
1599070958295437313,#Omicron-targeting
1599070958295437313,#Omicron
1599070958719209473,#DFB
1599070958874148864,#CTVCteCuida
1599070958874148864,#COVID19
1599070958874148864,#SigamosCuidándonos
1599070958874148864,#CTVCenAcción
1599070958874148864,#ComeSano
1599070959134281731,#onpoli
1599070959704473600,#Corona
1599070960463663104,#EHInternacional
1599070960539369477,#ClashRoyale
1599070961302642690,#FutureOfWork
1599070961474719745,#Trending
1599070961474719745,#News
1599070961474719745,#Headlines
1599070961474719745,#TopStories
1599070961638285313,#COVID19
1599070961843707904,#YoMeVacuno
1599070961843707904,#COVID19
1599070961843707904,#JuntosVamosPorMás
1599070961843707904,#AccionesQueTransforman🇬🇹
1599070962040950793,#COVID19NL
1599070962040950793,#covidanalytics
1599070963773177859,#squeakysaturday
1599070963840188417,#VTuberProm
1599070963840188417,#ReioArt
1599070964087750658,"#Genova,"
1599070964087750658,#Sport
1599070964087750658,#vaccino
1599070964087750658,#Bassetti
1599070964557365250,#Gestión61
1599070964557365250,#educación
1599070964557365250,#Mexico
1599070964792320000,#Córdoba
1599070964792320000,#Argentina
1599070965631053824,#Cuba
1599070965631053824,#COVID1…
1599070965803220994,#NCPA
1599070966256115714,#COVID19
1599070966256115714,#bot
1599070966256115714,#covid
1599070966256115714,#coronavirus
1599070966549618689,#ResistenciaHeroica
1599070966562574336,"#COVID19,"
1599070967019479040,#pandemia
1599070967065477122,#China
1599070967065477122,#Chinaprotests
1599070967065477122,#CCP
1599070967065477122,#religiousfreedom
1599070967065477122,#Vatican
1599070967065477122,#PopeFrancis
1599070967065477122,#CardinalZen
1599070967065477122,#ChinaUprising
1599070967568879616,#ResistenciaHeroica
1599070968089305095,#Healthcare
1599070968089305095,#healthcare
1599070968089305095,#Innovation
1599070968386793472,#Oaxaca
1599070968386793472,#twitteroax
1599070968437014528,#courageou…
1599070969544728576,#COVID19
1599070969544728576,#vaccino
1599070969544728576,#vac…
1599070970697891841,#COVID19
1599070970697891841,#Brasil
1599070970697891841,#bot
1599070970697891841,#covid
1599070970697891841,#coronavirus
1599070976515330049,#Covid19
1599070976515330049,#RSV
1599070976515330049,#RSVirus
1599070976515330049,#Grippe
1599070976515330049,#Scharlach
1599070983863898113,#COVID19
1599070983863898113,#MGF
1599070987177586694,#COVID19
1599070987177586694,#HéroesDe…
1599070987718230016,#TheE…
1599070988578488327,#COVID19
1599070991967207426,#newstime1…
1599070992214929409,#TamizajeComunitario
1599070992214929409,#COVID19
1599070993187631107,#Coronavirus
1599070994391613445,#MPV
1599070994391613445,#Monkeypox
1599070995259674625,#VAERS
1599070995259674625,#whatsyournu…
1599070995444555776,#TodasAsFlores
1599070997935554560,#Bizarre
1599070997935554560,#StopAuxComptesParodiques
1599071001878200323,#flu
1599071001878200323,#RSV
1599071001878200323,#COVID19
1599071001878200323,#Texas
1599071003283525633,#news
1599071003283525633,#canada
1599071003283525633,#politics
1599071003283525633,#government
1599071003283525633,#saskpoli
1599071003283525633,#skpoli
1599071003283525633,#Sask
1599071003283525633,#saskatchewan
1599071003283525633,#sk
1599071003283525633,#covidvaccine
1599071003283525633,#masks
1599071003283525633,#maskmandate
1599071003283525633,#vaccineinjuries
1599071003283525633,#antilockdown
1599071003283525633,#lockdowns
1599071005024354304,#vaatrox
1599071019960238082,#travel
1599071019960238082,#healthy
1599071019960238082,#COVID
1599071019960238082,#safety
1599071019960238082,#pandemic
1599071020681396224,#من_كان_يكرهني_فليحفر_قبره
1599071022644285440,#covid
1599071023957434368,#Statistics
1599071023957434368,#matthanock
1599071023957434368,#CovidIsntOver
1599071023957434368,#COVID19
1599071023957434368,#Shipman
1599071028197486593,#Pfizer
1599071028197486593,#Trudeau
1599071028197486593,#Canada
1599071028197486593,#Canadians
1599071029875585027,#vitadatasso
1599071030114394115,#publicrelations
1599071033004380160,#COVID19
1599071033004380160,"#FlexibleWorking,"
1599071033004380160,#HR
1599071034338050048,#COVID19
1599071034338050048,#FGM
1599071034338050048,#EndFGM-
1599071035172610049,#twitterfiles
1599071035172610049,#HunterBiden
1599071035172610049,#JoeBiden
1599071039073374208,#ResistenciaHeroica
1599071040147451907,#LongCovid
1599071040147451907,#COVID19
1599071041065652225,#twitterfiles
1599071041065652225,#HunterBiden
1599071041065652225,#JoeBiden
1599071041971552256,#covid
1599071044249190401,#travelinsurance
1599071045860089857,#WorldAIDSDay
1599071046316851200,#ToriesOut149
1599071046316851200,#ToriesCostLives
1599071046409195521,#BIMAS
1599071046409195521,#migros
1599071046409195521,#deprem
1599071048581857281,#BREAKING
1599071048581857281,#ChennaiHC
1599071048581857281,#Corona
1599071048581857281,#TNGovt
1599071048581857281,#kmjournalist
1599071049605226496,#courageou…
1599071050540941314,#TheCallistoProtocol
1599071050540941314,#GamingWithAbyss
1599071054731038720,"#pandemic,"
1599071056094191616,#PREVENCIÓN😷|
1599071057461354496,#catanduva
1599071057461354496,#catanduvasp
1599071057461354496,#covid
1599071058962706432,#Let_Who_Hates_Me_Dig_his_Grave
1599071058962706432,#恨我者自掘坟墓
1599071058962706432,#COVID19
1599071063606185986,#TrumpWasRightAboutEverything
1599071065367805952,#ShoheiOhtani
1599071065367805952,#shohei
1599071065367805952,#Ohtani
1599071065367805952,#twowayplayer
1599071065367805952,#Japanese
1599071065367805952,#Japan
1599071065367805952,#MVP
1599071065367805952,#ShoTime
1599071065367805952,#Tokto
1599071065367805952,#Osaka
1599071065367805952,#Honolulu
1599071065367805952,#OrangeCoun…
1599071066147520513,#Cuba
1599071066147520513,#COVID19…
1599071072561016832,#covid19
1599071072561016832,#VaccineSideEffects
1599071072561016832,#vaccines
1599071072561016832,#VaccinePassports…
1599071073441841154,#vacunas
1599071073441841154,#COVID
1599071074012237824,#UPSCExtraAttempt2023
1599071076390211584,#Mañanera||
1599071077967110144,#COVID19
1599071077967110144,#HéroesDeL…
1599071078357168128,#Let_Who_Hates_Me_Dig_his_Grave
1599071078357168128,#恨我者自掘坟墓
1599071078357168128,#COVID19
1599071080333086720,#Aufarbeitung
1599071080333086720,"#Corona-Krise,"
1599071080333086720,#Spaltung
1599071080333086720,#Versö…
1599071084296294401,#COVID19
1599071088809373696,#COVID19
1599071088809373696,#HéroesDeL…
1599071090357456897,#PREVENCIÓN😷|
1599071090910715905,#COVID19
1599071090910715905,#Héro…
1599071091678248962,#COVID19
1599071091678248962,#Héroes…
1599071091909361665,#covid19
1599071091909361665,#Burioni
1599071092651368450,#TamizajeComunitario
1599071092987285504,#BoycottHancock🤬🤬🤬🤬🤬🤬
1599071094010322944,#CovidIsntOver
1599071099022495744,#Wor…
1599071099337453568,#COVID19
1599071099337453568,#Héro…
1599071102013444096,#COVID
1599071102013444096,#America
1599071102013444096,#capitalism
1599071102013444096,#Medium
1599071104869728261,#Dubai7s
1599071104869728261,#HSBC7s
1599071104869728261,#Rugby7s
1599071104869728261,#Blitzboks
1599071104869728261,#BlitzIgnite
1599071105184325632,#Covid19
1599071106148671488,#CoupuresElectricité
1599071106148671488,"#covid,"
1599071107201765377,#ELONMUSK
1599071109722218498,#ELONMUSK
1599071109940269058,#TamizajeComunitario
1599071109940269058,#COVID19
1599071110049325057,#من_كان_يكرهني_فليحفر_قبره
1599071110049325057,#Let_Who_Hates_Me_Dig_his_Grave
1599071111475761152,#courageou…
1599071115212513280,#covid19
1599071115212513280,#Burioni
1599071119193288704,#Aufarbeitung
