Tweet_ID,Hastag
1604012135889399808,#ILY1
1604012135889399808,#아일리원
1604012135889399808,#RIRIKA
1604012135889399808,#HANA
1604012135889399808,#RONA
1604012135889399808,#NAYU
1604012135889399808,#ARA
1604012135889399808,#ELVA
1604012135889399808,#리리카
1604012135889399808,#하나
1604012135889399808,#로나
1604012135889399808,#나유
1604012135889399808,#아라
1604012135889399808,#엘바
