Tweet_ID,Hastag
1598361280704020481,#WearAMask
1598361281710460931,#CDC
1598361281710460931,#Covid_19
1598361281957744641,#AbelPersonnel
1598361281957744641,#holidayseason2022
1598361281957744641,#MerryChristmas
1598361281957744641,#HappyHanukkah
1598361281957744641,#HappyNewYear2022
1598361282398199808,"#WorldAIDSDay,"
1598361282398199808,#StopHIVTogether
1598361282398199808,#WAD2022
1598361282716913664,#PlayoffsSalvaje
1598361282716913664,#BeErfolg
1598361283891499018,#COVID19
1598361283991982081,#ResignKDL
1598361283991982081,#ResignGil
1598361284151455745,#COVID19
1598361284403073025,#TheReset
1598361284403073025,#Sponsored
1598361284403073025,#MentalHealthMatters
1598361284419981324,#auspol
1598361284419981324,#CovidIsNotOver
1598361284419981324,#MaskUp
1598361284419981324,#COVID19
1598361284432502784,#COVID19
1598361284851814400,#CineDeportivo
1598361284851814400,#UnaHistoriaDeCampeones
1598361284851814400,#MEX
1598361284851814400,#SeleccionMexicana
1598361284851814400,#Tecatito
1598361285019594752,#Omicron
1598361285581803536,#COVID19
1598361286072365060,#dotherightthing
1598361286072365060,#onpoli
1598361286919671808,#book
1598361286919671808,#prepper
1598361287104159744,#EEUU
1598361287104159744,"#COVID19,"
1598361287364321282,#Sociedad
1598361287364321282,#COVID19
1598361287364321282,"#SaludMental,"
1598361287464914944,#RSVirus
1598361287464914944,#Corona-Pandemie
1598361287464914944,#…
1598361287473389568,#covid19
1598361287473389568,#LetsTalkTravel
1598361287473389568,#SaveMoney
1598361287473389568,#ExpertAdvice
1598361287473389568,#TravelPlanner
1598361287473389568,#travel
1598361287473389568,#tour
1598361287473389568,#vacation
1598361287473389568,#AmyJonesTravel
1598361288416972801,#benefits
1598361289012568065,#Ecuador
1598361289201532930,#COVID19
1598361289516060676,#WorldAIDSDay
1598361289516060676,#wad2022
1598361289646116864,#communities
1598361289646116864,#COVID19
1598361289646116864,#KGD2022
1598361289687908354,#CovidInquiryNow
1598361289780346881,#Truth
1598361289901969409,#COVID19
1598361289973288963,#WorldAIDSDay
1598361289973288963,#Equalize
1598361290132422656,#1!
1598361290292006916,#VIDEO
1598361290292006916,#Puebla
1598361290292006916,#COVID19
1598361290359115776,#HIV
1598361291038629891,#vaccine
1598361291072196609,#20
1598361291239804929,#HIV
1598361291239804929,#WorldAIDSDay
1598361291239804929,#NHAS
1598361291239804929,#movhd
1598361291239804929,#midohiovalley
1598361291239804929,#stayhealthymov
1598361291353120769,#WorldAIDSDay
1598361291474800655,#Fauci
1598361291474800655,#masques
1598361291474800655,#COVID19
1598361292108140568,#vaccine
1598361292330258432,#COVID19
1598361292531634176,#YWCA
1598361292531634176,#Girls
1598361292531634176,#YouthEmpowerment
1598361292531634176,#Workshop
1598361292682641410,#EarlyON
1598361292682641410,#Northumberland
1598361292871344133,#Coronavirus
1598361292871344133,#vacunación
1598361292938833921,#Spoofing
1598361292938833921,#TB
1598361292938833921,#theft
1598361292938833921,#hack
1598361292938833921,#misconduct
1598361292938833921,#wrongdoing
1598361292938833921,#tuberculosis
1598361292938833921,#endTB
1598361292938833921,#StopTB
1598361292938833921,#ProudToBeWHO
1598361292938833921,#InvestToEndTB
1598361292938833921,#HealthForAll
1598361292938833921,#Sport4Health
1598361292938833921,#BeActive
1598361292938833921,#BringTheMoves
1598361292938833921,#COVID19
1598361293035028481,#Chinese
1598361293035028481,#Omicron’s
1598361293164986368,#IgualdadYa
1598361293190217733,#vaccine
1598361294226264070,#vaccine
1598361294675001348,#HGAM
1598361294675001348,#YoMeCuido
1598361294675001348,#Pandemia
1598361294675001348,#COVID19
1598361295253798921,#vaccine
1598361295795159040,#T…
1598361296080359424,#IndigoByRM
1598361296080359424,#Indigo
1598361296080359424,#IndigoByRMIsComing
1598361296080359424,#방탄소년단RM
1598361296080359424,#남준
1598361296080359424,#RM…
1598361296835051521,#WorldAIDSDay
1598361296835051521,#EndHIVEpidemic
1598361297648865280,#COVID19
1598361300060753921,#Covid
1598361300060753921,#Lanzhou
1598361300060753921,#Gansu
1598361300060753921,#CCPChina
1598361301046239233,"#WorldAIDSDay,"
1598361303202021377,#ChinaProtests
1598361303202021377,#ZeroCovid
1598361303969828864,#Covid
1598361303969828864,#Lanzhou
1598361303969828864,#Gansu
1598361303969828864,#CCPChina
1598361305580064768,#pandemia
1598361305580064768,#malati
1598361305580064768,#coronavirus
1598361305580064768,#Molise
1598361305580064768,#bo…
1598361307098537985,"#WorldAIDSDay,"
1598361308923133954,#HarryandMeghan
1598361310412021766,#Pfizer
1598361310412021766,#Twitter
1598361310412021766,#Musk
1598361311183835146,"#ColorectalCancer,"
1598361312828030976,#Covid
1598361312828030976,#Lanzhou
1598361312828030976,#Gansu
1598361312828030976,#CCPChina
1598361313008295938,#WorldcupQatar2022
1598361313008295938,#barugajian
1598361313008295938,#SiBiruBiru
1598361313008295938,#facebook
1598361313008295938,#instagram
1598361313008295938,#youtube
1598361313008295938,#twitter
1598361313008295938,#tiktok
1598361313008295938,#love
1598361313008295938,#instagood
1598361313008295938,#follow
1598361313008295938,#like
1598361313008295938,#socialmedia
1598361313008295938,#whatsapp
1598361313008295938,#music
1598361313008295938,#google
1598361313008295938,#photography
1598361313662701571,#204
1598361316326006786,#empathy
1598361316326006786,#equality
1598361316326006786,#allyship
1598361319136264193,#covid19
1598361319136264193,#LetsTalkTravel
1598361319136264193,#SaveMoney
1598361319136264193,#ExpertAdvice
1598361319136264193,#TravelPla…
1598361321107558401,#TW8thMonthsNA
1598361321107558401,#8thMonthsTogetherWithTW
1598361322722594817,#slavegay
1598361322722594817,#slavehumilated
1598361322722594817,#exhibitiongay
1598361322722594817,#exhibc…
1598361323284619265,#LoadedLions
1598361323284619265,#5595
1598361325373095938,#WorldAIDSDay
1598361325373095938,#WAD2022
1598361325373095938,#WorldAIDSDay2022
1598361325373095938,#HIV
1598361326665048065,#Immunsystems)
1598361327977656320,#Corona
1598361327977656320,#Regimes
1598361327977656320,#Impfschäden
1598361327977656320,#Impfnebenwirkungen
1598361327977656320,#Impftote
1598361327977656320,#ploetzlichundunerwartet
1598361327977656320,#LauterbachRaussch…
1598361329680670721,#COVID
1598361329680670721,#thirteen
1598361329680670721,#NINETEEN
1598361329680670721,#thirteen
1598361330393628672,#WorldAIDSDay
1598361332071469067,#COVID19
1598361333442961409,#COVID19
1598361334952988673,#NRW
1598361334952988673,#COVIDー19
1598361334952988673,#wirbleibenzuhause
1598361334952988673,#verdopplungszeiten
1598361334952988673,#coronavirus
1598361334952988673,#corona
1598361334952988673,#Covid_19
1598361334952988673,#COVID2019
1598361336215388160,#lymedisease
1598361336215388160,#Vaccine
1598361336215388160,#ClilnicalData
1598361336215388160,#Biotech
1598361336215388160,#antibody
1598361336303476736,#lymedisease
1598361336303476736,#Vaccine
1598361336303476736,#ClilnicalData
1598361336303476736,#Biotech
1598361336303476736,#antibody
1598361337331126281,#COVID19
1598361337331126281,#ChinaProtests
1598361337331126281,#Plandemia
1598361337331126281,#CrimesAgainstChildren
