Tweet_ID,Hastag
1601381179982196737,#SegeraGantiLE
1601381179982196737,#TolakReferendum
1601381180066111489,#COVID19
1601381180066111489,#NewJourneyOfRetirement
1601381180204408832,#SegeraGantiLE
1601381180204408832,#PapuaIndonesia
1601381180271726595,#SegeraGantiLE
1601381180271726595,#PapuaIndonesia
1601381180430897152,#SegeraGantiLE
1601381180430897152,#PapuaIndonesia
1601381180510568448,#SegeraGantiLE
1601381180510568448,#DukungOtonomiPapua
1601381180602863618,#SegeraGantiLE
1601381180602863618,#PapuaIndonesia
1601381180775010304,#SegeraGantiLE
1601381180775010304,#PapuaDamai
1601381180997128192,#SegeraGantiLE
1601381180997128192,#TolakReferendum
1601381181005651969,#SegeraGantiLE
1601381181005651969,#TolakReferendum
1601381181018165248,#SegeraGantiLE
1601381181018165248,#PapuaDamai
1601381181047672832,#SegeraGantiLE
1601381181047672832,#TolakReferendum
1601381181160919044,#SegeraGantiLE
1601381181160919044,#DukungOtonomiPapua
1601381181370482689,#SegeraGantiLE
1601381181370482689,#TolakReferendum
1601381181420888064,#SegeraGantiLE
1601381181420888064,#PapuaIndonesia
1601381181429149696,#antivaxxers
1601381181429149696,#antivax
1601381181517348864,#SegeraGantiLE
1601381181517348864,#TolakReferendum
1601381181676658688,#SegeraGantiLE
1601381181676658688,#PapuaIndonesia
1601381181718659074,#SegeraGantiLE
1601381181718659074,#PapuaIndonesia
1601381181844496386,#SegeraGantiLE
1601381181844496386,#TolakReferendum
1601381181903216641,#falso
1601381181903216641,#NoComaCuento
1601381182020591616,#SegeraGantiLE
1601381182020591616,#PapuaIndonesia
1601381182091890688,#SegeraGantiLE
1601381182091890688,#TolakReferendum
1601381182108672000,#SegeraGantiLE
1601381182108672000,#PapuaIndonesia
1601381182146478081,#SegeraGantiLE
1601381182146478081,#PapuaIndonesia
1601381182221983745,#SegeraGantiLE
1601381182221983745,#PapuaDamai
1601381182310055936,#SegeraGantiLE
1601381182310055936,#PapuaDamai
1601381182322507776,#SegeraGantiLE
1601381182322507776,#PapuaDamai
1601381182360326144,#SegeraGantiLE
1601381182360326144,#PapuaDamai
1601381182498697216,#SegeraGantiLE
1601381182498697216,#TolakReferendum
1601381182540742657,#SegeraGantiLE
1601381182540742657,#TolakReferendum
1601381182670782464,#Geelong-based
1601381182720966657,#getnplayzone
1601381182720966657,#gnpzone
1601381182720966657,#videojuegos
1601381182720966657,#videogames
1601381182720966657,#gaming
1601381182720966657,#gamer
1601381182720966657,#games
1601381182720966657,#telegram
1601381182720966657,#PlayStation
1601381182720966657,#PS
1601381182720966657,#Xbox
1601381182720966657,#PC
1601381182720966657,#EldenRing
1601381182720966657,#GOTY
1601381182720966657,#TheGameAwards2022
1601381182905536512,#SegeraGantiLE
1601381182905536512,#DukungOtonomiPapua
1601381182905536512,#Hdftrqwx
1601381182930837504,#SegeraGantiLE
1601381182930837504,#PapuaDamai
1601381182964465664,#SegeraGantiLE
1601381182964465664,#PapuaIndonesia
1601381183077556225,#PapuaDamai
1601381183186735106,#SegeraGantiLE
1601381183186735106,#PapuaIndonesia
1601381183287336961,#SegeraGantiLE
1601381183287336961,#TolakReferendum
1601381183518040064,#SegeraGantiLE
1601381183518040064,#TolakReferendum
1601381183526420483,#SegeraGantiLE
1601381183526420483,#PapuaDamai
1601381183933370368,#SegeraGantiLE
1601381183933370368,#PapuaDamai
1601381183983562752,#SegeraGantiLE
1601381183983562752,#PapuaDamai
1601381184088309760,#SegeraGantiLE
1601381184088309760,#PapuaDamai
1601381184520409088,#SegeraGantiLE
1601381184520409088,#PapuaIndonesia
1601381184574849025,#SegeraGantiLE
1601381184574849025,#DukungOtonomiPapua
1601381184604250112,#SegeraGantiLE
1601381184604250112,#TolakReferendum
1601381184667279362,#SegeraGantiLE
1601381184667279362,#TolakReferendum
1601381184738467840,#SegeraGantiLE
1601381184738467840,#PapuaDamai
1601381184969154560,#SegeraGantiLE
1601381184969154560,#TolakReferendum
1601381185107550208,#SegeraGantiLE
1601381185107550208,#PapuaIndonesia
1601381185258749953,#PCR検査
1601381185258749953,#無料PCR
1601381185258749953,#新松戸
1601381185258749953,#RKU
1601381185258749953,#流通経済大学
1601381185258749953,#千葉県
1601381185258749953,#抗原検査
1601381185258749953,#コロナ
1601381185258749953,#covid19
1601381185258749953,#Covid_19
1601381185258749953,#全国旅行支援
1601381185258749953,#全国旅行割
1601381185258749953,#陰性証明
1601381185866944513,#SegeraGantiLE
1601381185866944513,#DukungOtonomiPapua
1601381186173034496,#SegeraGantiLE
1601381186173034496,#PapuaDamai
1601381186240057344,#SegeraGantiLE
1601381186240057344,#TolakReferendum
1601381186265391109,#SegeraGantiLE
1601381186265391109,#PapuaDamai
1601381186449813509,#SegeraGantiLE
1601381186449813509,#TolakReferendum
1601381186567254016,#TheWalkingDead
1601381186567254016,#TWD
1601381186567372805,#SegeraGantiLE
1601381186567372805,#PapuaIndonesia
1601381186705641472,#EstáEnTusManos
1601381186705641472,#Covid19
1601381186705641472,#CovidVaccine
1601381186705641472,#TakeYourShot
1601381186705641472,#Nevada
1601381187309764609,#SegeraGantiLE
1601381187309764609,#TolakReferendum
1601381187330662401,#SegeraGantiLE
1601381187330662401,#TolakReferendum
1601381187489918976,#SegeraGantiLE
1601381187489918976,#TolakReferendum
1601381187536056320,#SegeraGantiLE
1601381187536056320,#DukungOtonomiPapua
1601381187607478275,#horror
1601381187607478275,#movies
1601381187607478275,#podcast
1601381187607478275,#scifi
1601381187607478275,#podcasting
1601381187607478275,#quarantinelife
1601381187607478275,#podcasts
1601381187607478275,#Saturday
1601381187607478275,#SaturdayMotivation
1601381187716530177,#SegeraGantiLE
1601381187716530177,#PapuaDamai
1601381187741941761,#COVID
1601381187741941761,#booster
1601381187741941761,#BMJ
1601381187741941761,#Journal
1601381187741941761,#Medical
1601381187741941761,#Ethics
1601381187741941761,#EndTheMandates
1601381187750182914,#Salud
1601381187905257476,#SegeraGantiLE
1601381187905257476,#TolakReferendum
1601381187955544064,#SegeraGantiLE
1601381187955544064,#PapuaIndonesia
1601381187959676928,#SegeraGantiLE
1601381187959676928,#PapuaIndonesia
1601381188068777984,"#NationalInfluenzaVaccinationWeek,"
1601381188068777984,#FightFlu
1601381188081356803,#SegeraGantiLE
1601381188081356803,#PapuaDamai
1601381188123361280,#SegeraGantiLE
1601381188123361280,#PapuaIndonesia
1601381188140007425,#SegeraGantiLE
1601381188140007425,#DukungOtonomiPapua
1601381188488204288,#SegeraGantiLE
1601381188488204288,#PapuaIndonesia
1601381188874244098,#SegeraGantiLE
1601381188874244098,#TolakReferendum
1601381189012447232,#SegeraGantiLE
1601381189012447232,#PapuaDamai
1601381189209575427,#SegeraGantiLE
1601381189209575427,#PapuaDamai
1601381189394341888,#SegeraGantiLE
1601381189394341888,#DukungOtonomiPapua
1601381189784408067,#SegeraGantiLE
1601381189784408067,#DukungOtonomiPapua
1601381189855715330,#SegeraGantiLE
1601381189855715330,#PapuaIndonesia
1601381189968834561,#FIFAWorldCup2022
1601381189968834561,#FIFAWorldCup
1601381189968834561,#FIFAWorldCupQatar2022
1601381189968834561,#QatarWorldCup2022
1601381189968834561,#Predictions
1601381189968834561,#Ronaldo
1601381189968834561,#Ziyech
1601381189968834561,#hakimi
1601381190111330305,#SegeraGantiLE
1601381190111330305,#TolakReferendum
1601381190673498112,#SegeraGantiLE
1601381190673498112,#PapuaDamai
1601381190874767360,#diedsuddenly
1601381190937747457,#SegeraGantiLE
1601381190937747457,#PapuaIndonesia
1601381191994712065,#China
1601381191994712065,#COVID
1601381192758136833,#SegeraGantiLE
1601381192758136833,#PapuaIndonesia
1601381192913551361,"#flu,"
1601381192913551361,"#COVID,"
1601381192913551361,#RSVirus
1601381193458532354,#Internacional
1601381194440245254,#LongCovid
1601381201079582721,#CoronaVirus
1601381201654448129,#Coronavirus
1601381202048450562,#CoronaVirus
1601381203248136192,#CoronaVirus
1601381205491974144,#8NN
1601381205768806400,#China's
1601381205768806400,#COVID19
1601381205768806400,#ZeroCOVID
1601381206544859136,#JuanToKnowMore
1601381211599163392,#diedsuddenly
1601381213146447873,#138
1601381213939310593,#breach
1601381220092608512,#sm41392245
1601381220092608512,#ニコニコ動画
1601381220494897153,#COVID19
1601381221941977088,#SegeraGantiLE
1601381221941977088,#TolakReferendum
1601381222130720769,#SegeraGantiLE
1601381222130720769,#PapuaDamai
1601381222273294336,#COVID
1601381222273294336,#censorship
1601381222273294336,"#science,"
1601381222273294336,#children
1601381222273294336,#public
1601381228397187072,#covid
1601381232159313922,#UK
1601381233635860482,#Rund…
1601381235531681792,#auspol
1601381235531681792,#CovidIsNotOver
1601381235531681792,#MaskUp
1601381235531681792,#COVID19
1601381236257488896,#Nuremberg2
1601381236257488896,#Nuremberg2Now
1601381236643094529,"#MahnazMohammadi,"
1601381245984075778,#stopthes…
1601381249477537793,#SegeraGantiLE
1601381249477537793,#DukungOtonomiPapua
1601381251340197888,#SegeraGantiLE
1601381251340197888,#DukungOtonomiPapua
1601381251713495042,#TrustTheScience
1601381251889233921,#WearAMask
1601381255270043650,#cañonazo
1601381255270043650,#havana
1601381255270043650,#cuba
1601381255270043650,#covid19
1601381263352287233,#COVID19
1601381272122757120,#Corona
1601381272122757120,#USA
1601381272122757120,#Coronavirus
1601381272122757120,#Covid19
1601381272122757120,#Covid_19
1601381272122757120,#SARSCoV2
1601381272122757120,#StaySafe
1601381272122757120,#Telegram
1601381281706934272,#AtAmc
1601381283380465665,#statusquobias
1601381285049827328,#SegeraGantiLE
1601381285049827328,#PapuaDamai
1601381291986804738,#LongCovid
1601381292830240768,#SegeraGantiLE
1601381292830240768,#DukungOtonomiPapua
1601381297301393409,#BBC
1601381297594798091,#horror
1601381297594798091,#movies
1601381297594798091,#podcast
1601381297594798091,#scifi
1601381297594798091,#podcasting
1601381297594798091,#quarantinelife
1601381297594798091,#podcasts
1601381297594798091,#Saturday
1601381297594798091,#SaturdayMotivation
1601381297800196096,#SegeraGantiLE
1601381297800196096,#TolakReferendum
1601381298018217984,#Ethiopia
1601381309942677504,#LongCovid
1601381316183851009,#NewsBreakLocal
1601381316599353344,#Ontario
1601381316599353344,#onpoli
1601381316716810240,#COVID19
