Tweet_ID,Hastag
1603913935228395521,#ILY1
1603913935228395521,#아일리원
1603913935228395521,#RIRIKA
1603913935228395521,#HANA
1603913935228395521,#RONA
1603913935228395521,#NAYU
1603913935228395521,#ARA
1603913935228395521,#ELVA
1603913935228395521,#리리카
1603913935228395521,#하나
1603913935228395521,#로나
1603913935228395521,#나유
1603913935228395521,#아라
1603913935228395521,#엘바
