Tweet_ID,Hastag
1604960054704107521,#RNC
1604960054704107521,#Rona
1604960054704107521,#RNC
1604960236057788417,#StayAtHome
1604962290138337282,#StayAtHome
1604962290138337282,#reading
1604962290138337282,#memoirs
1604962290138337282,#WW2
1604962290138337282,#books
1604965986163359744,#StayHome
1604965986163359744,#StayAtHome
