Tweet_ID,Hastag
1605041399258398720,#A3studioWeb1
1605041793027801088,#新型コロナウィルス
1605041793027801088,#StayAtHome
1605041793027801088,#うちで過ごそう
1605047220294029312,#StayAtHome
1605047220294029312,#dirumahaja
