Tweet_ID,Hastag
1606123565048274947,#ILY1
1606123565048274947,#아일리원
1606123565048274947,#RIRIKA
1606123565048274947,#HANA
1606123565048274947,#RONA
1606123565048274947,#NAYU
1606123565048274947,#ARA
1606123565048274947,#ELVA…
1606124280999120896,#ILY1
1606124280999120896,#아일리원
1606124280999120896,#RIRIKA
1606124280999120896,#HANA
1606124280999120896,#RONA
1606124280999120896,#NAYU
1606124280999120896,#ARA
1606124280999120896,#ELVA…
1606127254043365376,#ILY1
1606127254043365376,#아일리원
1606127254043365376,#RIRIKA
1606127254043365376,#HANA
1606127254043365376,#RONA
1606127254043365376,#NAYU
1606127254043365376,#ARA
1606127254043365376,#ELVA…
1606130187753574402,#ILY1
1606130187753574402,#아일리원
1606130187753574402,#RIRIKA
1606130187753574402,#HANA
1606130187753574402,#RONA
1606130187753574402,#NAYU
1606130187753574402,#ARA
1606130187753574402,#ELVA…
1606130210411143168,#ILY1
1606130210411143168,#아일리원
1606130210411143168,#RIRIKA
1606130210411143168,#HANA
1606130210411143168,#RONA
1606130210411143168,#NAYU
1606130210411143168,#ARA
1606130210411143168,#ELVA…
1606135053444009984,#ILY1
1606135053444009984,#아일리원
1606135053444009984,#RIRIKA
1606135053444009984,#HANA
1606135053444009984,#RONA
1606135053444009984,#NAYU
1606135053444009984,#ARA
1606135053444009984,#ELVA…
1606122424222760960,#Coronavirus
1606122430820294657,#coronavirus
1606122430820294657,#CHA_की_नौकरी_बहाल_करो
1606122433571717121,#感染者数移動平均
1606122435316703236,#COVID
1606122435316703236,#Corona
1606122435316703236,#coronavirus
1606122435316703236,#TNGovt
1606122435484569606,#Coronavirus
1606122435484569606,"#COVID19,"
1606122449170354176,#WHOcountdown⌛
1606122449170354176,#1YearLater⏰
1606122449170354176,#COVIDisAirborne
1606122449170354176,#LONGCOVIDisBad
1606122449170354176,#EBMplus
1606122449170354176,#VaccinesPLUS
1606122449170354176,#DelphiCONSENSUS
1606122449170354176,#THE7LAYERS
1606122454916947968,#Covid19
1606122454916947968,#Coronavirus
1606122454916947968,#ATVideo…
1606122459865878529,#BREAKING
1606122459865878529,#coronavirus
1606122459865878529,#mdnewslive
1606122467352727554,#Throwback
1606122467352727554,#coronavirus
1606122474357268480,#Mundo
1606122482313723904,#Covid19
1606122482313723904,#Coronav…
1606122516447125510,#COVID19
1606122520439988225,#เรือหลวงสุโขทัยล่ม
1606122520439988225,#BF7Variant
1606122520439988225,#coronavirus
1606122520439988225,#Corona
1606122520439988225,#COVID19
1606122520439988225,#StaySafe
1606122520439988225,#COVID
1606122529227436032,#गुम
1606122529227436032,#भारत_जोड़ो_यात्रा
1606122529227436032,#हर_हर_महादेव_जय_…
1606122547434508289,#WHOcountdown⌛
1606122547434508289,#1YearLater⏰
1606122565935632384,#WinterStorm
1606122565935632384,#coronavirus
1606122596231176193,#WHOcountdown⌛
1606122596231176193,#1YearLater⏰
1606122665151827968,#COVID
1606122665151827968,#coronavirus
1606122665151827968,#ChinaCovidCases
1606122665151827968,#India
1606122665151827968,#MansukhMandaviya
1606122691978592257,#WHOcountdown⌛
1606122691978592257,#1YearLater⏰
1606122752204759047,#COVID
1606122752204759047,#chinacovid
1606122752204759047,#COVID19
1606122752204759047,#coronavirus
1606122752204759047,#Chi…
1606122759183929345,#company
1606122759183929345,#biotechnologyandpharmaceuticals
1606122759183929345,#biotechnology
1606122759183929345,#coronavirus
1606122759183929345,#americaneconomy
1606122844089647104,#InternationalArrivals
1606122844089647104,#coronavirus
1606122844089647104,#Coronaviruspandemic
1606122854289788928,#coronavirus
1606122854289788928,#Corona
1606122854289788928,#COVID19
1606122872996392960,#COVID
1606122872996392960,#chinacovid
1606122872996392960,#COVID19
1606122872996392960,#coronavirus
1606122872996392960,#Chi…
1606122874925830145,#BharatBiotech
1606123009072209921,#COVID
1606123009072209921,#BharatJodoYatra
1606123009072209921,#cor…
1606123024943415300,#plagio
1606123024943415300,#coronavirus
1606123024943415300,#MinistraPirata
1606123034288365569,#silent
