Tweet_ID,Hastag
1599403146706530306,#Disaster
1599403146706530306,#Biblical
1599403146706530306,#RedPill
1599403146706530306,#Truth
1599403146731671553,#PPEscandal
1599403146794647554,#eyds
1599403146794647554,#ales
1599403146794647554,#kpss
1599403146794647554,#yökdil
1599403146794647554,#üniversite
1599403146886922243,#COVID19
1599403148715888646,#PedsInCrisis
1599403148715888646,#tweetiatrician
1599403148715888646,#MedTwitter
1599403148728274944,#DYK?
1599403148728274944,#COVID19
1599403148728274944,#GetTestedNJ
1599403148728274944,#HealthierNJ
1599403150779244546,#AndinaEnglish
1599403151639166981,#COVID19
1599403151639166981,#Omicron
1599403151655948291,"#LIHEAP,"
1599403152272347136,#ThisIsLiving
1599403152939180032,#COVID19
1599403152939180032,#vaccines?
1599403152939180032,#82
1599403152939180032,#ScienceIn5
1599403152939180032,#VaccinesWork
1599403152939180032,#Nepal
1599403153614467073,#vaccines
1599403153614467073,#masks
1599403153614467073,#covid
1599403153614467073,#childabuse
1599403153614467073,#religion
1599403153614467073,#lgtbq
1599403153614467073,#sports
1599403153614467073,#entertainment
1599403153614467073,#nasa
1599403153614467073,#flatearth
1599403153614467073,#nuclear
1599403153614467073,#hoax
1599403153614467073,#bigpharma
1599403153614467073,#ottawa
1599403153614467073,#psyop
1599403153614467073,#weather
1599403153614467073,#weapon
1599403153614467073,#love
1599403153912373250,#future?
1599403153912373250,#pandemic
1599403153912373250,#cities
1599403153912373250,#SMUCityPerspectives
1599403153912373250,#SMUInsights
1599403154918998017,#Chinese
1599403154918998017,#coronavirus
1599403157406507010,#Covid
1599403157850726400,#ToriesOut150
1599403158425387009,#vaccinés
1599403158425387009,#4èmeDose
1599403158425387009,#Covid19
1599403159419494400,#CoronaVirus
1599403159599796224,#stockstowatch
1599403159599796224,#Trading
1599403159599796224,#Financialinvestment
1599403160413634560,#CoronaVirus
1599403166029733888,#Fintech
1599403170018390020,#IranRevoIution
1599403170018390020,#ChinaProtest2022
