Tweet_ID,Sentiment_Label,Probability_pos
1599267252292886534,positive,0.9963835154739218
1599267254176055296,negative,0.00024470828487907926
1599267254197264392,negative,0.09400854152101747
1599267255040212993,negative,0.002877892534964878
1599267265785974784,positive,0.9607298675097257
1599267266033766400,negative,0.009065153906563206
1599267270232276992,negative,0.001029053378529251
1599267275206320128,negative,0.04845575521861021
1599267279383863297,negative,0.00019837817161504623
1599267280386260993,negative,0.0019124332695517007
1599267285142712320,neutral,0.3981685077652999
1599267291807350784,negative,0.00034545142264296277
1599267294844047360,negative,0.0009266532744124725
1599267300808757248,negative,0.11102615116750873
1599267303849271302,negative,0.006329337379803176
1599267323197947904,negative,0.00040825367370516877
1599267332613816320,negative,0.31087991497079676
1599267339467337728,negative,0.0913258027028035
1599267343561023489,negative,6.722501787989798e-06
1599267350758711296,negative,0.0005237136971277875
1599267395423842304,negative,0.00258514311377307
1599267417657692160,negative,1.8561388159445884e-08
1599267425236946945,neutral,0.5343560847396401
1599267428349120513,negative,0.0030718081632666087
1599267436251217920,negative,0.0034357008914207496
1599267443939377153,negative,0.17638509995179275
1599267448473231360,neutral,0.42763653545659
1599267457788612649,negative,0.29208364768002004
1599267467792351232,negative,0.002511804721306768
1599267497697370114,negative,0.1823822755131179
1599267512520441856,negative,0.22525424087743798
1599267518916747264,negative,0.1823822755131179
1599267532304617473,negative,0.14087119085022137
1599267545957031936,negative,0.0025712272081240915
1599267557915049986,negative,0.0022215402151450217
1599267563070197760,negative,0.003384846781704748
1599267573555765248,negative,0.09388861173442985
1599267575254614016,negative,0.00019837817161504623
1599267582397206528,negative,0.00258514311377307
1599267588160135170,negative,4.385315681637392e-05
1599267588189540352,positive,0.9607298675097257
1599267617319309312,negative,0.1823822755131179
1599267623597797376,negative,0.0025712272081240915
1599267625745338369,neutral,0.45674800794808307
1599267635493220353,negative,0.0010049586431302197
1599267646137999362,negative,0.0012962495734459931
1599267649384779776,negative,0.1823822755131179
1599267653075406848,negative,0.008994003371751937
1599267668145897473,positive,0.9607298675097257
1599267673031921665,positive,0.9607298675097257
1599267677943476224,negative,0.06631406093012783
1599267692485058562,negative,2.1463583843938464e-05
1599267699711889408,negative,0.00013038154538849253
1599267699926126593,negative,0.14132999869360538
1599267704698916864,negative,0.16757153170654013
1599267719349927937,negative,0.07806094131612086
1599267729407713280,negative,0.26625326807878513
1599267750827868162,negative,0.00258514311377307
1599267766766538753,negative,0.004089885108426316
1599267769391857665,positive,0.9607298675097257
1599267772646985729,negative,0.1823822755131179
1599267795287494662,negative,0.001029053378529251
1599267822072639489,negative,3.574466442370668e-05
1599267834265149441,positive,0.9607298675097257
1599267854200643586,negative,0.027196036204323842
1599267857141215233,negative,0.0002511413711395017
1599267865974444032,negative,0.03781786434773064
1599267877999513603,negative,0.0001700118525668656
1599267879463288833,neutral,0.5603085601445768
1599267885230174208,negative,0.04924812777141491
1599267889168588800,negative,0.0913258027028035
1599267899947962368,neutral,0.35509496682161057
1599267901638311938,negative,0.23496224948819913
1599267912514260993,negative,0.027196036204323842
1599267914003017728,negative,1.2375613967567097e-14
1599267919216939008,negative,0.00022856764248916993
1599267934513246208,negative,0.14087119085022137
1599267957988884480,neutral,0.3981685077652999
1599267961612554240,negative,0.1771290155864197
1599267966775803904,negative,0.015280873926411247
1599267982441529344,negative,3.178500552241954e-05
1599268011663192064,negative,0.001684923084683589
1599268012023898112,negative,0.0038536059420996925
1599268018718052353,negative,0.001029053378529251
1599268028327153665,negative,0.0002511413711395017
1599268031250587648,negative,0.00258514311377307
1599268070731657218,negative,9.043456980783421e-05
1599268079325700096,negative,0.03391154969087162
1599268089123590146,negative,0.2716143588740812
1599268124930764801,negative,0.00040825367370516877
1599268133361287168,negative,3.518735728406832e-05
1599268139996680193,negative,0.0030718081632666087
1599268145373409280,negative,0.1823822755131179
1599268146703060994,negative,0.02159921420858739
1599268153556897794,negative,4.385315681637392e-05
1599268160888131584,negative,0.0030718081632666087
1599268162440409088,negative,0.0030718081632666087
1599268181008269313,negative,3.4986480664075125e-05
1599268208196096001,negative,0.016207434101314148
1599268208711593985,negative,0.00258514311377307
1599268218014945280,neutral,0.49789225920557484
1599268229242765312,negative,0.1261858857129565
1599268234800566272,negative,0.0017332659084325216
1599268245361807360,negative,6.0754958257632195e-05
1599268245911261184,negative,0.016914304272028276
1599268247626403840,negative,0.016758002641509468
1599268251413803009,negative,0.0545195994749895
1599268258305155073,negative,0.004096110686134037
1599268258636795904,positive,0.798417633530212
1599268268552114177,negative,0.1823822755131179
1599268301833928709,negative,0.002037657951986929
1599268312575545344,positive,0.757350868909569
1599268323547811840,negative,1.9000685969229493e-05
1599268344497991680,negative,3.246192791019832e-06
1599268345550774272,negative,9.618873542628139e-14
1599268368791445505,negative,6.742475738698622e-09
1599268374949027840,neutral,0.49789225920557484
1599268385690263552,negative,0.0014827499080792288
1599268397753434116,negative,0.00258514311377307
1599268399950942210,negative,0.0025712272081240915
1599268399968030721,negative,0.0005719137871967637
1599268447405297664,negative,0.07037917028224176
1599268448575496193,negative,0.0019014172889895917
1599268468246736897,negative,0.01075426047440863
1599268485493755904,negative,0.09388861173442985
1599268497200074753,negative,0.0020812051976582184
1599268500148584448,negative,0.004020781952784682
1599268517815103489,negative,0.0030718081632666087
1599268520897888257,negative,0.30305540020953253
1599268541751914496,negative,0.0017036665948539451
1599268555954229248,neutral,0.48013617408956355
1599268556956323844,negative,0.18491444534259985
1599268565286547457,negative,0.026448459091615847
1599268585502670848,neutral,0.49789225920557484
1599268585519853570,negative,0.1771290155864197
1599268585574043648,negative,0.005615506365199301
1599268592293273602,negative,0.005200467073464174
1599268597641400320,negative,0.00021793818319480125
1599268611574894592,negative,0.06004348986041713
1599268637239549952,negative,6.0754958257632195e-05
1599268640112529410,negative,6.974158456470423e-07
1599268647012220929,negative,0.041753504484320296
1599268647641366530,negative,0.004030016867060659
1599268668218966016,negative,0.0010143536392731478
1599268686199943169,negative,0.00258514311377307
1599268694332702721,negative,0.1823822755131179
1599268698371411968,neutral,0.49789225920557484
1599268706772975616,negative,3.3606400603680126e-06
1599268714867675137,negative,0.0009050660931421023
1599268734341767169,negative,0.04597421092205892
1599268744240324609,negative,0.000902535573757216
1599268745725157377,negative,0.0007256050817331042
1599268761134981122,negative,0.0750701166767301
1599268762087104513,negative,0.059463360045221264
1599268768139485185,negative,0.11305342989255823
1599268768773181441,negative,0.0019014172889895917
1599268771503316992,negative,0.0020812051976582184
1599268773663371264,neutral,0.49789225920557484
1599268776121454592,negative,1.6635888856834506e-06
1599268781590974467,negative,0.21095218122193266
1599268801631035398,negative,0.0030718081632666087
1599268822569340928,negative,0.04597421092205892
1599268825597284352,negative,0.0545195994749895
1599268834455605249,negative,0.15509877820305523
1599268852772532224,neutral,0.3996580091506196
1599268857218158598,negative,1.3978656481052898e-05
1599268861550809088,negative,0.00258514311377307
1599268911769587712,negative,0.04653445109401954
1599268930635194368,negative,0.06695864543577425
1599268945558614016,negative,0.03781786434773064
1599268953296994306,negative,9.511434041042584e-07
1599268956669243392,negative,0.05284501881790536
1599268968773976065,negative,0.001200093214713701
1599268972037230592,negative,0.0005830516613868728
1599268997458907136,positive,0.9607298675097257
1599268998398738433,negative,0.03165607510949075
1599269004904128513,negative,0.18795859623648656
1599269026341212160,negative,0.00048396295733790654
1599269028471898114,neutral,0.3491291786777856
1599269038500499457,negative,0.055030271166515675
1599269044397707265,negative,4.6898941289834737e-07
1599269045697937408,negative,1.870126586029304e-06
1599269067155968001,negative,0.24478807535508054
1599269078543532033,neutral,0.49789225920557484
1599269078559993856,negative,0.013635960820364666
1599269080191893506,negative,0.00022267428744097647
1599269083475681281,neutral,0.4490803352190845
1599269108331458560,negative,0.0001700118525668656
1599269113771470848,negative,8.620452486742259e-06
1599269129923760131,negative,0.31848362526907187
1599269134155796482,negative,0.00258514311377307
1599269157983248385,neutral,0.5886099286364179
1599269191638749185,negative,0.00040825367370516877
1599269224416825344,positive,0.9607298675097257
1599269225733836801,negative,3.6667518698311434e-05
1599269228091125761,negative,0.023441889272821533
1599269229098078209,negative,0.0030718081632666087
1599269248920322048,negative,4.385315681637392e-05
1599269266678685696,negative,0.08719014217561213
1599269269786632192,negative,0.0005237136971277875
1599269279295102976,neutral,0.3981685077652999
1599269280842887168,negative,4.385315681637392e-05
1599269321376759808,negative,0.3032450446122497
1599269332680601600,negative,0.00023965813844475822
1599269334463184896,negative,0.05284501881790536
1599269341899677696,negative,0.00025984620845389997
1599269354045984769,negative,0.05229768475483108
1599269375210450944,negative,6.0005178786456226e-05
1599269378112954368,neutral,0.3491291786777856
1599269415287037952,negative,0.15827126555769433
1599269421071364098,negative,0.2408277252584814
1599269426398113803,negative,0.05916968227851473
1599269430856339456,negative,1.3978656481052898e-05
1599269435654565888,negative,8.920934884839122e-08
1599269453669101568,negative,0.04597421092205892
1599269468848656384,negative,0.0030718081632666087
1599269469271994368,negative,3.686154808626335e-11
1599269469498458112,negative,0.1771290155864197
1599269473352941568,negative,0.005200467073464174
1599269478390329346,negative,0.00258514311377307
1599269488700317696,positive,0.8422869639376324
1599269488834138113,negative,0.001029053378529251
1599269493942890496,positive,0.9607298675097257
1599269534845718528,negative,0.04597421092205892
1599269536850509825,negative,0.0019014172889895917
1599269562125803521,positive,0.9607298675097257
1599269562423255040,negative,0.03781786434773064
1599269563463774208,negative,0.09388861173442985
1599269569306427392,negative,0.0829264857266875
1599269570040057857,negative,0.0030718081632666087
1599269604932866048,neutral,0.4163298176898895
1599269610326749184,neutral,0.49789225920557484
1599269611869900800,neutral,0.35037246870997213
1599269622359805952,negative,0.001684923084683589
1599269627791437824,negative,0.00010858117261453207
1599269630736228352,negative,0.0030718081632666087
1599269633324122115,negative,0.04597421092205892
1599269645445640192,negative,0.00028417251992517406
1599269651393003522,negative,0.09549948541599396
1599269653880000512,negative,0.05215711273833682
1599269658258903041,neutral,0.3491291786777856
1599269665527631872,negative,0.01793458187349912
1599269668828901376,negative,0.04597421092205892
1599269670863138817,positive,0.9484930787197265
1599269672297566208,negative,0.0019014172889895917
1599269679205208064,positive,0.9607298675097257
1599269679213576192,positive,0.9607298675097257
1599269685069250560,negative,9.278060422247814e-06
1599269686952140800,negative,0.0026904330413868474
1599269705780371456,negative,0.0019014172889895917
1599269735337963520,negative,0.0007056464627329952
1599269760407343104,negative,0.0030718081632666087
1599269762315350016,negative,0.01793458187349912
1599269762517061632,neutral,0.49789225920557484
1599269767625392128,negative,0.06267598103343287
1599269779369431041,negative,0.04597421092205892
1599269789012140033,negative,0.0005237136971277875
1599269795551072258,negative,0.1771290155864197
1599269799221022743,negative,0.00013897269491205545
1599269838043897856,negative,0.0545195994749895
1599269861368078337,negative,0.0030718081632666087
1599269872424275968,negative,0.01793458187349912
1599269873175384064,negative,0.0026392673371794934
1599269905836015617,positive,0.9607298675097257
1599269921879298049,neutral,0.3579882780917818
1599269931182608386,negative,8.044693016298974e-05
1599269934583816192,negative,2.599839633779227e-07
1599269937108877313,positive,0.8501887321025884
1599269937402765313,negative,0.0001869093011830535
1599269940301017088,negative,0.00258514311377307
1599269943433785345,negative,0.008151615290444371
1599269946793463808,negative,0.0034976480526684823
1599269955777662976,negative,1.871937729825949e-06
1599269961515827200,neutral,0.3981685077652999
1599269963516104704,negative,0.01793458187349912
1599269970097352705,negative,0.03089162190061729
1599269978955345921,neutral,0.3491291786777856
1599270000178569217,neutral,0.49789225920557484
1599270006495539200,negative,0.02208801402887028
1599270034836049921,negative,2.0502064008613602e-11
1599270040674922496,neutral,0.49789225920557484
1599270047780073472,negative,0.00040825367370516877
1599270060430102528,negative,0.1823822755131179
1599270063257059328,neutral,0.4008310778896752
1599270069724336128,negative,0.0038697839812749544
1599270071628890113,negative,0.02277265978439745
1599270075743145984,negative,0.01373710651495651
1599270078578655233,negative,0.007644837072274916
1599270097171800065,negative,1.3419354343291325e-05
1599270109272768514,negative,0.033173893790651464
1599270111625367552,negative,0.00258514311377307
1599270126963957760,negative,6.0754958257632195e-05
1599270129677742081,negative,7.2554657617606475e-06
1599270135507800064,negative,0.0030718081632666087
1599270178730016769,neutral,0.654168154238723
1599270182924390406,negative,0.1823822755131179
1599270242366021639,negative,2.5357655521804333e-05
1599270250142257152,negative,0.010197226329196526
1599270278072528896,negative,0.0005237136971277875
1599270281222459393,negative,0.0019014172889895917
1599270293721473024,negative,0.058340125208257376
1599270297865056256,negative,0.0030718081632666087
1599270309781065728,negative,9.249771134432297e-08
1599270311291019264,negative,0.04071963067240145
1599270317322473472,negative,0.0038596242591123963
1599270324981452800,negative,0.08433964406282309
1599270328588726276,negative,0.0019014172889895917
1599270338239811589,negative,0.006072719609001923
1599270341167415297,negative,0.001029053378529251
1599270345433026561,positive,0.9607298675097257
1599270347253379073,negative,0.013204310553245864
1599270353829699584,negative,0.0030718081632666087
1599270409727512576,negative,0.023045093188083076
1599270415272411136,negative,0.00013897269491205545
1599270421630578688,negative,0.01224567771749932
1599270424361070594,positive,0.9301738427153333
1599270431290142725,negative,7.129198873982338e-05
1599270438491725824,negative,0.31846264382684614
1599270451246616576,positive,0.9607298675097257
1599270452333252608,negative,0.0008863594843817508
1599270468149649408,negative,0.0019014172889895917
1599270471824216065,neutral,0.4737554465528978
1599270473388261377,negative,6.829888844412162e-09
1599270475938811906,neutral,0.4543237587387173
1599270484234731520,negative,5.436315040004953e-07
1599270534075715584,negative,0.00040825367370516877
1599270535455596657,negative,0.13225491112572657
1599270540677877761,negative,0.25659066203363284
1599270544066588672,negative,0.1753327472817857
1599270546914807808,neutral,0.3491291786777856
1599270548374028288,negative,0.1753327472817857
1599270552840982528,negative,0.1753327472817857
1599270567214923777,neutral,0.49789225920557484
1599270584394711040,negative,1.3978656481052898e-05
1599270593748008960,negative,1.672499416718518e-05
1599270622604906496,negative,0.11277752833634279
1599270629529640960,negative,0.0006999292580308988
1599270632197611520,negative,0.0005715799662175634
1599270639244017666,negative,0.04879456661908061
1599270649197113344,negative,3.6537849794829346e-05
1599270658797887488,negative,0.05321070957134923
1599270658823041026,negative,7.005389141211192e-09
1599270668012466176,negative,0.0030718081632666087
1599270669325570048,negative,0.06905870399514849
1599270683808145408,negative,0.003384846781704748
1599270686178279424,negative,0.001029053378529251
1599270692154798081,negative,0.1029966565688025
1599270699876880384,negative,0.11733913564779351
1599270703282675712,negative,0.07972353838868705
1599270704591278080,negative,0.00019837817161504623
1599270726917160960,negative,0.0030718081632666087
1599270729476079616,negative,0.00040825367370516877
1599270729635463168,negative,1.3978656481052898e-05
1599270736434061312,negative,0.0021463286241053263
1599270741413072897,negative,0.032311573126306795
1599270759460835328,negative,0.0015729078974970046
1599270764393336833,negative,0.0004232879310463395
1599270781078290433,negative,9.73297870318066e-05
1599270824858394625,negative,0.05554221757153792
1599270850863079425,negative,1.3978656481052898e-05
1599270857611784192,negative,0.11160262007748342
1599270858916515840,negative,0.18982850753624564
1599270863471521792,negative,0.002646437513502181
1599270873965686784,negative,0.011418671245879088
1599270879355015169,negative,0.0030718081632666087
1599270880424579072,negative,0.15860990695437974
1599270892173156352,negative,0.1458862541810774
1599270910628073473,negative,0.0010974418038080735
1599270916424314880,negative,9.036403347325717e-05
1599270924435755008,negative,0.0001869093011830535
1599270930819084288,negative,0.00013897269491205545
1599270969654530048,neutral,0.49789225920557484
1599270983600259072,negative,0.00040825367370516877
1599270987442577408,negative,7.179633635177919e-07
1599271008208228352,negative,0.0006315420482468153
1599271009982771201,negative,0.0030718081632666087
1599271021735211008,negative,4.385315681637392e-05
1599271025719463936,negative,0.00024551386214349157
1599271045734682625,negative,1.3978656481052898e-05
1599271046427062273,negative,0.04706633981481763
1599271053712592896,negative,0.005073974417609247
1599271058183684096,neutral,0.49789225920557484
1599271075581263872,negative,0.00024028136259394333
1599271119239905280,negative,0.21139109066500397
1599271123052597249,negative,0.05788006246983194
1599271133978976256,negative,0.008214271113986541
1599271151561506816,neutral,0.3996580091506196
1599271154530758657,negative,0.0030718081632666087
1599271161631604736,negative,0.0011169627979341385
1599271183433621510,negative,0.0030718081632666087
1599271187112112128,neutral,0.3444308941853149
1599271187267231744,negative,0.2738529494969527
1599271197132214273,negative,0.30305540020953253
1599271223749480448,negative,0.3031096591876201
