Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1589618673593225217,rtfkt,0,5,ORG,0.9998
1589618673593225217,adidas,8,14,ORG,0.9998
1589618673593225217,dutt,23,27,PER,0.8354
1589618673593225217,sasha,29,34,PER,0.9995
1589618673593225217,shark,35,40,PER,0.9985
1589618673593225217,nft,41,44,ORG,0.9887
1589618673593225217,erikjfranco,46,57,PER,0.9939
1589618673593225217,my,59,61,PER,0.9995
1589618673593225217,hell,62,66,PER,0.9985
1589618673593225217,nftloverbro,124,135,ORG,0.5625
1589618673593225217,gibranramia,137,148,PER,0.6583
1589618673727131648,rtfkt,0,5,ORG,0.9998
1589618673727131648,adidas,8,14,ORG,0.9998
1589618673727131648,dutt,23,27,PER,0.913
1589618673727131648,sasha,29,34,PER,0.9997
1589618673727131648,shark,35,40,PER,0.9991
1589618673727131648,nft,41,44,ORG,0.9701
1589618673727131648,erikjfranco,46,57,PER,0.9936
1589618673727131648,my,59,61,PER,0.9997
1589618673727131648,hell,62,66,PER,0.9992
1589618673727131648,nftloverbro,124,135,ORG,0.4727
1589618673727131648,gibranramia,137,148,PER,0.6221
1589618677011341313,covid19,37,44,MISC,0.9999
1589618677011341313,viruelasímica,53,66,MISC,0.5766
1589618677011341313,minsalud,69,77,ORG,0.9925
1589618677292285953,jesús garcía corona,164,183,PER,0.9998
1589618677292285953,"""héroe de nacozari""",199,218,MISC,0.9939
1589618677472956418,c-la mancha,70,81,LOC,0.9999
1589618677472956418,gobie,134,139,MISC,0.793
1589618677896605696,lmf,7,10,MISC,0.9289
1589618677896605696,elsalvador,11,21,MISC,0.831
1589618677896605696,yuvini salamanca,36,52,PER,0.9997
1589618677896605696,jocorofc,57,65,ORG,0.9999
1589618678491930625,congreso constituyente,56,78,MISC,0.8303
1589618678491930625,méxico independiente,83,103,ORG,0.912
1589618678491930625,sonora,122,128,LOC,1.0
1589618678491930625,jesús garcía corona,148,167,PER,0.9998
1589618678491930625,“héroe de nacozari”,186,205,MISC,0.9808
1589618680631296004,heshlem,4,11,PER,0.9983
1589618680631296004,buenrolloreturn,14,29,MISC,0.8481
1589618680631296004,uci,104,107,ORG,0.9996
1589618680727412736,memuevomás,206,216,MISC,0.9761
1589618680995774464,lázaro cárdenas,16,31,PER,0.9999
1589618680995774464,jesús garcía corona,99,118,PER,1.0
1589618680995774464,nacozari,172,180,LOC,0.9998
1589618683868954627,oaxaca,9,15,LOC,0.5903
1589618683868954627,covid-19,41,49,MISC,0.9999
1589618684581974016,covid-19,66,74,MISC,0.9999
1589618684581974016,reino unido,117,128,LOC,1.0
1589618684581974016,linkedin,191,199,ORG,0.9998
1589618684603121664,goldman sachs,0,13,ORG,0.9999
1589618684603121664,china,27,32,ORG,0.9921
1589618684603121664,covid,98,103,MISC,0.9995
1589618685010120705,ari,4,7,PER,0.9851
1589618685010120705,arifu2,8,14,PER,0.9991
1589618685010120705,china,16,21,ORG,0.9995
1589618689892290560,🇺🇸,22,24,LOC,0.9919
1589618689892290560,🇲🇽,104,106,LOC,0.9992
1589618693113352194,china,9,14,ORG,0.991
1589618693113352194,ciudad de cantón,42,58,LOC,1.0
1589618693369397249,rtfkt,0,5,ORG,0.9995
1589618693369397249,adidas,8,14,ORG,0.9998
1589618693369397249,tracykaenon,17,28,PER,0.8728
1589618693369397249,schnlau,30,37,PER,0.9014
1589618693369397249,turtlingo,49,58,MISC,0.5619
1589618693369397249,batmaniacoo,60,71,MISC,0.469
1589618693369397249,hismashesty,73,84,MISC,0.8364
1589618693369397249,jackiewallach7,86,100,PER,0.9952
1589618693369397249,bharath50748850,102,117,PER,0.9961
1589618693369397249,nalinoneforiwe,119,133,PER,0.7475
1589618693369397249,jdsharris,135,144,PER,0.984
1589618693369397249,tianna2123,161,171,MISC,0.6737
1589618695827230725,españa,71,77,LOC,1.0
1589618699237232640,rtfkt,0,5,ORG,0.9999
1589618699237232640,adidas,8,14,ORG,0.9999
1589618699237232640,teku,34,38,ORG,0.9998
1589618699237232640,swarnerm00,65,75,MISC,0.4759
1589618699237232640,aziz44618020,97,109,PER,0.5368
1589618699237232640,stevenrocket1,124,137,PER,0.9518
1589618707667775491,gobierno ayuso,41,55,ORG,0.9998
1589618707667775491,protocolo,66,75,MISC,0.9999
1589618707705516032,rtfkt,0,5,ORG,0.9997
1589618707705516032,adidas,8,14,ORG,0.9999
1589618707705516032,runner7508,27,37,MISC,0.8069
1589618707705516032,hideonfts,39,48,PER,0.8366
1589618707705516032,safeemwildlife,50,64,PER,0.6946
1589618707705516032,officialracoons,66,81,ORG,0.4536
1589618707705516032,malekmalekt309,83,97,PER,0.994
1589618707705516032,mia01993290,127,138,MISC,0.5517
1589618707705516032,clown89835454,153,166,MISC,0.7497
1589618708225622016,rtfkt,0,5,ORG,0.9998
1589618708225622016,adidas,8,14,ORG,0.9999
