Tweet_ID,Mentions
1589135901632106496,@LesVentsMauvais
1589136179408285696,@MinkaOceane_Dr
1589136495927267329,@monicalova13
1589136495927267329,@Vpauline006
1589136513740476416,@mantas779
1589136513740476416,@PostvanFenna
1589136513740476416,@dancalegria
1589136513740476416,@StassenFrank
1589136736218910721,@ellensalvi
1589136919580930048,@Allieraine_
1589136919580930048,@emmakennytv
1589136919580930048,@aaroncarter
1589136919580930048,@bbcpress
1589137049432358912,@LoftinpaulPaul
1589137049432358912,@boutros555
1589137049432358912,@Peoples_Pundit
1589137340429369350,@nathanpsmad
1589137538010136577,@DrJamesOlsson
1589138341387464705,@Noesisfr
1589138438192001025,@Bernie17850
1589138438192001025,@BosleyAudrey
1589138456286212096,@LoftinpaulPaul
1589138456286212096,@boutros555
1589138456286212096,@Peoples_Pundit
1589138608920805376,@pam33771
1589138818292420608,@monicalova13
1589138818292420608,@Vpauline006
1589139825604857857,@MarianneleMag
1589139885096857600,@jairmearrependi
1589140282238697473,@wsbgnl
1589140367718645760,@DrJamesOlsson
1589140367718645760,@BarbaraPorteus7
1589140468906209281,@MarianneleMag
1589140515479773184,@p_duval
1589140515479773184,@DrMartyJerUFMLS
1589140515479773184,@Drmartyufml
1589140767507116032,@nathanpsmad
1589140791078682624,@p_duval
1589140791078682624,@DrMartyJerUFMLS
1589140791078682624,@Drmartyufml
1589140922729918464,@sjs856
1589140932448116737,@Owzll
1589140932448116737,@csblanton1
1589140932448116737,@elonmusk
1589140932448116737,@ProfitsTaken
1589141086421012480,@gorskon
1589141086421012480,@VPrasadMDMPH
1589141291148853248,@Arnaud_Le_Gall_
1589141291148853248,@julienbahloul
1589141291148853248,@mbompard
1589141342286131200,@p_duval
1589141342286131200,@DrMartyJerUFMLS
1589141342286131200,@Drmartyufml
1589141643219079170,@p_duval
1589141643219079170,@DrMartyJerUFMLS
1589141643219079170,@Drmartyufml
1589142226197970945,@p_duval
1589142226197970945,@DrMartyJerUFMLS
1589142226197970945,@Drmartyufml
1589142824842563584,@Sonic_urticant
1589142988412055553,@nicolp84
1589143271322046471,@SpongeBobMemesZ
1589143380314841089,@wsbgnl
1589145189699837953,@p_duval
1589145189699837953,@DrMartyJerUFMLS
1589145189699837953,@Drmartyufml
1589145576134041606,@nathanpsmad
1589146091253272576,@ArthurCDent
1589146091253272576,@ETVPod
1589146091253272576,@DerekPederson3
1589146091253272576,@TrentKnauer
1589146123310362627,@p_duval
1589146123310362627,@DrMartyJerUFMLS
1589146123310362627,@Drmartyufml
1589146666942484482,@respectonsnouss
1589146666942484482,@nathanpsmad
1589146741999165440,@chaparro66x
1589146741999165440,@nathanpsmad
1589146939115057152,@nathanpsmad
1589147061802311685,@nathanpsmad
1589147293000687617,@darkmoonselina
1589148129538236416,@noel_sylviane
1589148129538236416,@alainhoupert
1589148264565444608,@ShrimpDaddo
1589148677490081794,@Foggy996
1589148677490081794,@AliceCochet
1589148677490081794,@zoomabus
1589149154127024128,@EricBillyFR
1589149154613526528,@nathanpsmad
1589149283596570626,@p_duval
1589149283596570626,@DrMartyJerUFMLS
1589149283596570626,@Drmartyufml
1589149707879985152,@marseille_jeff
1589149707879985152,@alainhoupert
1589149793829683200,@Saintete_pepe
1589149793829683200,@Nikita65417902
1589150368277352451,@p_duval
1589150368277352451,@DrMartyJerUFMLS
1589150368277352451,@Drmartyufml
1589150475227893760,@p_duval
1589150475227893760,@DrMartyJerUFMLS
1589150475227893760,@Drmartyufml
1589135489432694784,@OlafGersemann
1589135490032480256,@Flying__Doc
1589135492918161408,@mph_for_doctors
1589135494092587008,@dystopian_DU
1589135494549757952,@intel1osint100
1589135495090823170,@RTLnieuws
1589135497569308672,@DrEliDavid
1589135497796128770,@Alena4Tigray
1589135497796128770,@_AfricanUnion
1589135497796128770,@UN
1589135498425294848,@natanisme
1589135498542747648,@cnmCCCP
1589135498542747648,@Irespectyour
1589135498542747648,@badiucao
1589135498853122051,@miltimore79
1589135499041845248,@BenCarlisleLaw
1589135499176054784,@klausxsired
1589135499243171841,@hotgay_studio
1589135500333678592,@Diya0017
1589135502258888708,@__Injaneb96
1589135502258888708,"@tparsi,"
1589135504351825921,@thebeezknees9
1589135505425592321,@TotalWorld1
1589135508126724097,@FoxNews
1589135508432912384,@TichysEinblick
1589135510236434432,@LetbrehanGebre1
1589135510668455937,@ChrisWNunn
1589135511243067392,@Alena4Tigray
1589135511243067392,@UN
1589135512841105408,@StevePi42662103
1589135512841105408,@B52Malmet
1589135514674028544,@DrMahyuddin
1589135514825031680,@LAKings
1589135514825031680,@byfield55
1589135516498243584,@aya_velazquez
1589135516498243584,@AufstandLastGen
1589135516498243584,@BenjaminRckrt
1589135519841390592,@ThisIsKyleR
1589135523133952000,@DrEliDavid
1589135524631314434,@f_philippot
1589135524916494336,@Alena4Tigray
1589135525046517760,@Champi_14
1589135525138825216,@SecCardona
1589135526090911745,@REMASCULATE
1589135531145048064,@JosephOnuorah
1589135531308642307,@weizhenshe
1589135533569343489,@WontCaveDave
1589135534722777090,@ElkeBabiuk
1589135534722777090,@TheBreakdownAB
1589135535289032704,@Justice78602373
1589135537046458368,@Cernovich’s
