Tweet_ID,Mentions
1591777919239880709,@andrew_hartkopf
1591777919239880709,@VeraciousVerve
1591777919239880709,@majesticweeken1
1591777919239880709,@abhavsar
1591777919239880709,@EndWokeness
1591778538390159360,@zet_mood
1591778538390159360,@ToyWax_35
1591778538390159360,@Verocatteau
1591778538390159360,@aragon_jb
1591778690551410689,@le_Parisien
1591778896227479554,@MMeBlackSheep
1591778896227479554,@SeigneurAkashi
1591778933640679426,@dlang57500
1591779260402110469,@dopaminergic13
1591779260402110469,@KeithOlbermann
1591779415536865280,@franceinfo
1591779785591914501,@ZacBryce888
1591779785591914501,@melbrev1
1591779785591914501,@kyotolover12
1591779785591914501,@JohnRuddick2
1591780030623158273,@apmalong
1591780030623158273,@itosettiMD_MBA
1591780081571139584,@astynis
1591780081571139584,@MathieuGarnier_
1591780081571139584,@mimiryudo
1591780081571139584,@ManonAubryFr
1591780081571139584,@AgnesRunacher
1591780243722969088,@DezeStijn
1591780243722969088,@_ppmv
1591780243722969088,@KetanJ0
1591780460807524352,@choquei
1591780609818767360,@Asclepios_YT
1591780747492610054,@Bacchuche
1591780747492610054,@lamer_lmr
1591780747492610054,@Nain_Portekoi
1591781007849820161,@Beatrice_Rosen
1591781007849820161,@CPiffret
1591781288721383426,@elieguckert
1591781480434651137,@RafaelOwo
1591781480434651137,@WeiseFranklin
1591781480434651137,@pedrokoeche
1591781480434651137,@goonerfogo
1591781480434651137,@malugaspar
1591781715273547776,@AdriPinatti
1591781715273547776,@RafaelOwo
1591781715273547776,@WeiseFranklin
1591781715273547776,@pedrokoeche
1591781715273547776,@goonerfogo
1591781715273547776,@malugaspar
1591781926268198918,@kemis89896310
1591781926268198918,@friedhelm44
1591781926268198918,@f_philippot
1591781999530082305,@Padre_Pio
1591782062369173504,@Gromlevilain1
1591782062369173504,@cceltika
1591782062369173504,@jon_lorrain
1591782244615868422,@Asclepios_YT
1591782295006023680,@queeritude
1591782295006023680,@MonAmieLaHyene
1591782581011632128,@StatChrisCotton
1591782581011632128,@cnews
1591782643225751554,@elieguckert
1591782670056685569,@mesheuressup
1591782670056685569,@DgCostagliola
1591782670056685569,@nicolasberrod
1591782692265361410,@Marc_Veld
1591782879255986177,@StatChrisCotton
1591782879255986177,@cnews
1591782948524724225,@elieguckert
1591782948902436866,@StatChrisCotton
1591782948902436866,@cnews
1591782961933946881,@elieguckert
1591783116812738562,@elieguckert
1591783159783645186,@LuisAndrDornel1
1591783159783645186,@VaniJapan
1591783159783645186,@jussaranrs
1591783159783645186,@silvionavarro
1591783365472301056,@elieguckert
1591783394265923589,@FifiMent
1591783394265923589,@f_philippot
1591783553200685061,@MarieBayle77
1591783723766259712,@JamieSale
1591783767131426818,@HermanTeuling
1591783917333676032,@Hildebryn
1591783917333676032,@dlingenfelter
1591783917333676032,@fitterhappierAJ
1591784383585087491,@StatChrisCotton
1591784383585087491,@cnews
1591784590817067011,@Panamza
1591784590817067011,"@DIVIZIO1,"
1591784590817067011,"@idrissaberkane,"
1591784590817067011,"@f_philippot,@LLP_Le_Vrai"
1591784627877953536,@EmCGe86
1591784627877953536,@FrancoisR07
1591784745184419840,@elieguckert
1591784747977822209,@MartindeChamp
1591784747977822209,@mesheuressup
1591784747977822209,@DgCostagliola
1591784747977822209,@nicolasberrod
1591784911526154242,@MexicainPedro
1591784911526154242,@Odassac
1591784915003228161,@HomoSap60422481
1591784915003228161,@Cyrilhanouna
1591784925182980097,@PoliticalCupid
1591784925182980097,@PierrePoilievre
1591785048545677312,@nice_matin
1591785282638336001,@HomoSap60422481
1591785282638336001,@C8TV
1591785803675762690,@AntoineLemonni8
1591786130718232577,@TamiresRomano
1591786181716484099,@StatChrisCotton
1591786181716484099,@cnews
1591786423757467650,@Marc_Veld
1591786470884675584,@CensoredJeff
1591786489142181889,@nami_kiyoshi
1591786489142181889,@LongCovidHell
1591786489142181889,@JustinRosatiMD
1591786596432764928,@HomoSap60422481
1591786596432764928,@C8TV
1591786665487790080,@ErikLoridan
1591786855108083714,@ChuckWurster
1591787171627036673,@PiAire2
1591787171627036673,@DrFranckClarot
1591787452875870208,@ChuckWurster
1591788314474221570,@MarieBayle77
1591788603155353603,@bibinhafc
1591788603155353603,@GromCris
1591788603155353603,@DocLucas4
1591788603155353603,@Vidoc_Ronaco
1591788603155353603,@glarosemd
1591788786517934082,@godsman1994
1591788786517934082,@PeterSweden7
1591788898438479873,@gohierpatrice
1591788898438479873,@Le_Figaro
1591788984014872577,@HomoSap60422481
1591788984014872577,@C8TV
1591789198306312193,@tareumlatepu1
1591789198306312193,@RGaugry
1591789524086317059,@StatChrisCotton
1591789524086317059,@cnews
1591789620190404609,@JamieSale
1591789902542381056,@RoseLilas9
1591790250162270208,@Lucasval8
1591790250162270208,@CheckNewsfr
1591790831752871938,@HomoSap60422481
1591790831752871938,@C8TV
1591791554267852803,@snae_bpkc
1591791923773464577,@fautedammour
1591791923773464577,@amcliess
1591791923773464577,@jugatsued
1591791937618518016,@k4r1n4o
1591791937618518016,@lts_ray
1591791975509925888,@MathieuGarnier_
1591791975509925888,@astynis
1591791975509925888,@mimiryudo
1591791975509925888,@ManonAubryFr
1591791975509925888,@AgnesRunacher
1591792092707422209,@theHellserver
1591792195333689344,@Sulovebossss
1591792274920415233,@simonma63172544
1591792274920415233,@CTrivalle
1591792274920415233,@leJDD
1591777901728665600,@FORCEPS4
1591777902193958912,"@editora_fiocruz,"
1591777902298816512,@rafaelg_fisica
1591777904584970240,@catturd2
1591777904777732096,@ORF_CNED
1591777904777732096,@orfonline
1591777904777732096,@ORFAmerica
1591777904853147650,@malikartz
1591777906619215875,@CitizenFreePres
1591777906849878016,@tatiann69922625
1591777906879090688,@g20org
1591777907038453765,@OS_Mitchell
1591777907038453765,@Dr_AnnaLusardi
1591777907038453765,@TIAAInstitute
1591777908296753152,@CravoPaulo
1591777909324513280,@JohnStauber
1591777909475348480,@Io41881712
1591777909664264195,@ElectionWiz
1591777910037262336,@RadarBoxCom's
1591777910133821444,@VitalikButerin
1591777912553934849,@Crissy88576519
1591777912553934849,@annstrikje
1591777912747069443,@UltrajanteSinc
1591777913967607809,@Nani247500251
1591777914802311173,@business
1591777915464998912,@parismarx
1591777917184651267,@ElectionWiz
1591777917620846592,@drgregkelly
1591777917813637121,@sunlorrie
1591777917918642177,@Fiuzafirmao2
1591777918463901696,@MerissaHansen17
1591777918660886530,@ferbelaunzaran
1591777918660886530,@Claudiashein
1591777918891483136,@ianmSC
1591777919084662784,@BeckettUnite
1591777919143411712,@manuelrico
1591777919390842880,@ViktoriaKeller_
1591777919390842880,@ArminLaschet
1591777920581881856,@catturd2
1591777920988635137,@proshare
1591777921215377409,@choquei
1591777921538338816,@taranehtazar
1591777921743880192,@ScottAdamsSays
1591777922217832448,@WalkerBragman
1591777922280574978,@SusanneBaessler
1591777922280574978,@DrGrandMal
1591777922582560771,@WxNB_
1591777922582560771,@KeraunosObs
1591777922943262721,@zoeharcombe
1591777923173949441,@SaraN12533752
1591777923178336260,@Ostprog
1591777923572588544,@WallStreetSilv
1591777924176564224,@Nurseborisbash
1591777924491141120,@catturd2
1591777926340808705,@kushal_mehra
1591777926793818115,@Anti__Globalism
1591777927485886466,@dave43law
1591777927938580480,@DrTedros
1591777927938580480,@bts_bighit
1591777927938580480,@BTS_twt
1591777928173469696,@iaras2007
1591777928333123584,@charles_gaba
1591777929205542913,@leseerlaubnis
1591777929264254978,@ElectionWiz
1591777929402499072,@uygur_haber
1591777929436233729,@MikeSington
1591777931466264577,@nopoisonjabs
1591777931466264577,@pawley_robert
1591777931466264577,@AJ32800278
1591777931466264577,@mcfunny
1591777931466264577,@JimeeLiberty
1591777931466264577,@Scary7Dr
1591777931466264577,@JKelleyK
1591777931466264577,@Nicky111Lady
1591777931466264577,@IdunsDaughter
1591777931466264577,@doritmi
1591777931466264577,@kevinault
1591777931466264577,@AndrewLazarus4
1591777931466264577,@provaxtexan
1591777931466264577,@kberkopes
1591777931466264577,@Nicoleg425
1591777931466264577,@SkepticalMutant
1591777931466264577,@WendyOrent
1591777931466264577,@i_am_joli_anne
1591777931466264577,@reacharoundu
1591777931466264577,@AngryFleas
1591777931466264577,@jarbot15
1591777931466264577,@barryjohnreid21
1591777931466264577,@ShockTraumaRN
1591777931466264577,@MaureenStroud
1591777931466264577,@scottstocker4
1591777931466264577,@ShadowDroid616
1591777931466264577,@richykirsh
1591777931466264577,@tomsirolimus
1591777931466264577,@krebiozen
1591777931466264577,@Thskicksarefire
1591777931466264577,@TheDrJon
1591777931466264577,@jtmayes3
1591777931466264577,@swedishchf
1591777931466264577,@nuhope2022
1591777931466264577,@AspAlaAsnAsnTyr
1591777931466264577,@Adrian7745
1591777931466264577,@statsguyuk
1591777931466264577,@CurfewX
1591777931466264577,@TonyBaduy
1591777931466264577,@doom37455413
1591777931466264577,@JDCBurnhil
1591777931466264577,@HupperichWerner
1591777931466264577,@ConsequentialBr
1591777931466264577,@KStateTurk
1591777931466264577,@JimBeam102
1591777931466264577,@Fornowago
1591777931466264577,@zeetubes
1591777931466264577,@AtomsksSanakan
1591777931466264577,@Monstercoyliar
1591777931466264577,@MattMcInnis6
1591777931566653442,@catturd2
1591777931717640194,@Anti__Globalism
1591777931747098627,@scottyscotty69
1591777931747098627,@FriendsLorraine
1591777931747098627,@Titch16487899
1591777931747098627,@ActivePatriotUK
1591777931810209795,@gerrydee
1591777932812460032,@cwt_news
1591777935270481922,@crismartinj
1591777935337349120,@Karl_Lauterbach
1591777935463419904,@cahemota
1591777935496826880,@SheilahDodd
1591777935496826880,@annetted1234
1591777935496826880,@septemberwheat
1591777935496826880,@AllBiteNoBark88
1591777935509553153,@AldoSterone111
1591777936243585025,@WalkerBragman
1591777938378477569,@oida_grantler
1591777938722136064,@zukunft37
1591777938722234368,@dustinbpalmer
1591777939292827648,@jimmy_dore
1591777939611389952,@sarahHR1991
1591777939611389952,@f_philippot
1591777940467257346,@haztelofacil
1591777943130624001,@firdausfirdee
1591777943772188673,@gringavieja
1591777943772188673,@IdiazAyuso
1591777944313237506,@manuelrico
1591777944648962048,@ElectionWiz
1591777944938385408,@tired_elle
1591777945391337472,@BMeiselas
1591777946913898497,@SHomburg
1591777946980827136,@amine_umlil
1591777946980827136,@libe
1591777946980827136,"@CheckNewsfr,"
1591777947253448705,@TitusNation
1591777947253448705,@FoxNews
1591777947949862912,@tanya7510
1591777947949862912,@AFP
1591777947949862912,@matsiko_grace
1591777947949862912,@Katum…
1591777948604182528,@CluelessCryptOG
1591777948604182528,@cryptocom
1591777948709027842,@blanc0981
1591777949564518406,@rosievws
1591777949564518406,@shannonsresist
1591777949564518406,@yourFIGNESS
1591777949564518406,@Skipper1913
1591777949564518406,@RobertGarcia
1591777949564518406,@AOC
1591777949636001793,@NikZeub10
1591777949636001793,@RMCsport
1591777949950545920,@SimonsAdviser
1591777950025895936,@From_Marseille
1591777950025895936,@DidierMaisto
1591777950025895936,@TPMP
1591777950025895936,@Cyrilhanouna
1591777950025895936,@LouisBoyard
1591777950344839169,@Bob36783646
1591777950680379394,@SkyNewsBreak
1591777950961369088,@MIKITO_777
1591777951221436417,@madameboes
1591777951494049794,@RonFilipkowski
1591777952353878016,@DrEricDing
1591777952643305473,@FitFounder
1591777952672681984,@ThatEvilLife
1591777952823644160,@focusonline
1591777952886394883,@CP24
1591777953373126656,@AnthonysMaroon
1591777953373126656,@RageSheen
1591777953410875395,@VAEPinfo
1591777953444249601,@SteveDeaceShow
1591777953444249601,@elonmusk
1591777954132275200,@kingofmysstyle
1591777954132275200,@tyler02020202
1591777955671425024,@CoVerseAU
1591777955747090438,@YouTube
1591777958595014657,@TruthSeeker5070
1591777958938947584,@ScottAdamsSays
1591777959085498369,@DrAseemMalhotra
1591777959232536576,@JensDammann
1591777960478085121,@delcyrodriguezv
1591777961598160902,@Sreekan32980227
1591777961765752832,@ADHSLehrer
1591777962143404032,@manuelrico
1591777962461913089,@mrembula_T
1591777962461913089,@dr_jon_l
1591777962461913089,@DrEliDavid
1591777962461913089,@JillBLevy1
1591777962726404096,@veen_els
1591777962856267778,@jjohana
1591777962864660480,@JaneRuth_Aceng
1591777962965311491,@ajrobertsshow
1591777963284234240,@BeckettUnite
1591777963435233283,@CravoPaulo
1591777964035014657,@PeterStefanovi2
1591777964269907969,@wooozle
1591777966425796608,@Fuchslocher1978
1591777967189151748,@AuronMacintyre
1591777967310573568,@sparklykitten
1591777968028012545,@ZiadFazel
1591777968028012545,@Jantafrench
1591777968199970817,@ianmSC
1591777968875266051,@thejanegavril
1591777969386979331,@dom_ma
1591777969403752448,@jake_esther
1591777969407930371,@Conservadora191
1591777970758246400,@karenlubell
1591777972197142531,@claudioedantas
1591777972842790912,@nelson25jr
1591777973556097027,@AroundDaDynasty
1591777973556097027,@DaDYNASTYCFM
1591777973556097027,@DML_SPORTSMAG
1591777973568507906,@catturd2
1591777973639716865,@daisymay4263
1591777973686136832,@yami2336
1591777974197825541,@CalgaryOccupy
1591777974797619200,@AnaPaul36076064
1591777975946858498,@kmngr
1591777976190136320,@khulisonesh
1591777976466669568,@TheRickyDavila
1591777976500121601,@business
1591777976622141440,@kizzabesigye1
1591777976630349833,@premnsikka
1591777976848375811,@OrdoMedicus
1591777977037213699,@proshare
1591777977192558598,@StephenKing
1591777977192558598,@kayleighmcenany
1591777977192558598,@GovRonDeSantis
1591777977192558598,@ByronDonalds
1591777977410678786,@chichicrewshop
1591777977695875076,@madradish
1591777978211614720,@COVIDActNow
1591777978501169152,@Poppielala
1591777978597384192,@RottenInDenmark
1591777979398750210,@caroldecker
1591777979398750210,@statsjamie
1591777979398750210,@TiceRichard
1591777979398750210,@TalkTV
1591777980266983432,@A_banal_girl
1591777980266983432,@betameche337
1591777980829032449,@DrHanwell
1591777980829032449,@13_YangWenLi
