Tweet_ID,Mentions
1591008254502764552,@44Gwladys
1591008254502764552,@BDF39620374
1591008254502764552,@Remi78500
1591008286576644096,@GAUTHIERdeKERAN
1591008286576644096,@myriampalomba
1591008941529772033,@FranckEnMarche
1591009009192292352,@AlexisPhilo
1591009159033417728,@StatChrisCotton
1591009159033417728,@cnews
1591009235038396417,@astynis
1591009444644675584,@bibinhafc
1591009444644675584,@gros_jay
1591009444644675584,@lonnibesancon
1591009479835144193,@StatChrisCotton
1591009479835144193,@cnews
1591009619882954752,@FranckEnMarche
1591010247564759040,@DLPReport
1591010428842348545,@AlexisPhilo
1591010496886366208,@lupolynesia
1591010496886366208,@bibinhafc
1591010496886366208,@VictoriaCarus17
1591010496886366208,@lonnibesancon
1591010591426375682,@StatChrisCotton
1591010591426375682,@cnews
1591010773845053443,@archers_fan2015
1591010773845053443,@jen_jstephen
1591010773845053443,@Dr_Plinius
1591011263144161281,@PaiPLe9483
1591011263144161281,@gros_jay
1591011263144161281,@_mizmo
1591011263144161281,@bibinhafc
1591012045834846208,@StatChrisCotton
1591012045834846208,@cnews
1591012431358492675,@FranckEnMarche
1591012849689989120,@StAlphonse_De_L
1591012849689989120,@lonnibesancon
1591013212602109955,@StatChrisCotton
1591013212602109955,@cnews
1591013551757369346,@MaitreMacronard
1591013689532248065,@FranckEnMarche
1591013694863208450,@GAUTHIERdeKERAN
1591013694863208450,@myriampalomba
1591014003232641026,@AlexisPhilo
1591014174586699776,@StatChrisCotton
1591014174586699776,@cnews
1591014468485529600,@StatChrisCotton
1591014468485529600,@cnews
1591014525813547009,@FranckEnMarche
1591014896082092032,@StatChrisCotton
1591014896082092032,@cnews
1591015007713906688,@MaxiBernard_
1591015067193331712,@AlexisPhilo
1591015597420081152,@GAUTHIERdeKERAN
1591015597420081152,@myriampalomba
1591015726445645824,@StatChrisCotton
1591015726445645824,@cnews
1591016002707415040,@Markarian_231
1591016002707415040,@GuillaumeBarucq
1591016254940516352,@StatChrisCotton
1591016254940516352,@cnews
1591016343876558849,@FranckEnMarche
1591016462604734464,@DIVIZIO1
1591016462604734464,@Cyrilhanouna
1591016494749872130,@StatChrisCotton
1591016494749872130,@cnews
1591016633098588160,@ManonCantin49
1591016708260900865,@AlexisPhilo
1591016857980788738,@ManonCantin49
1591016886686416898,@Dervellois_r
1591016886686416898,@PJDyonis
1591016886686416898,@Schrilake
1591016886686416898,@MarieGentric
1591016886686416898,@BFMTV
1591016959931748353,@Einschtirt
1591017012083724290,@PhilHip5
1591017012083724290,@DelatrinesR
1591017012083724290,@IsaSi25189893
1591017012083724290,@EmmanuelMacron
1591017301511639042,@StatChrisCotton
1591017301511639042,@cnews
1591017619498405888,@StatChrisCotton
1591017619498405888,@cnews
1591017803934760961,@StatChrisCotton
1591017803934760961,@cnews
1591018010294517763,@ch_coulon
1591018033073496064,@StatChrisCotton
1591018033073496064,@cnews
1591018087935082496,@AlexisPhilo
1591018097896472577,@AlexisPhilo
1591018233439850496,@AntoineGoya
1591018233439850496,@JGutot
1591018364331208706,@FranckEnMarche
1591018827072110594,@TweetStreetocc1
1591018937311191040,@muzzasecca
1591019226386825216,@AlexisPhilo
1591019677232291842,@CabriolesDouze
1591019707930316800,@RodPincher
1591019707930316800,@LeftDemSoc
1591019707930316800,@DrAseemMalhotra
1591020050894684160,@StatChrisCotton
1591020050894684160,@cnews
1591020228930330624,@FranckEnMarche
1591020362464395266,@HomoSap60422481
1591020362464395266,@27_ARTE
1591020362464395266,@ARTEfr
1591020459306491906,@CetiCov19
1591020459306491906,@femeninna
1591020573466841088,@GAUTHIERdeKERAN
1591020573466841088,@myriampalomba
1591021180101791744,@VaxxersAnti
1591021243524059139,@FranckEnMarche
1591021284594700289,@AlexisPhilo
1591021415641513984,@FranckEnMarche
1591021461468516352,@StatChrisCotton
1591021461468516352,@cnews
1591021498374193153,@SylvainDecrypte
1591021498374193153,@Oliviersanstom
1591021498374193153,@verity_france
1591021498374193153,@Marc_Doyer
1591021541806182400,@dani_niang
1591021541806182400,@FaridVahiid
1591021568460668928,@SenseurFR
1591021826473271297,@AlexisPhilo
1591021904802238464,@NowLibertarian
1591021904802238464,@Lrdmovers
1591021992882634758,@DIVIZIO1
1591022063501778944,@Sharky_vs_Evil
1591022403093778433,@AlexisPhilo
1591007826708955141,@VanessaBeeley
1591007827769933824,@Peters_Glen
1591007827769933824,@robbie_andrew
1591007828894158849,@APRU1997
1591007828894158849,@ChulalongkornU
1591007831410774016,@RealDeniseWelch
1591007834157682688,@ongehoordnedtv
1591007834547838978,@mariannaspring
1591007837245042690,@drdagly
1591007840638218241,@JodieMarsh
1591007845398769669,@Flaps_OHoolahan
1591007845398769669,@Lord_Sugar
1591007845398769669,@elonmusk
1591007847135211520,@MarketWatch
1591007849530155008,@giovannilandoni
1591007849530155008,@abd_jabbar
1591007849530155008,@alebelletti1
1591007849530155008,@DiegoPalumbo89
1591007850612113410,@MaxSH2022
1591007851849601025,@ElefantImRaum2
1591007851849601025,@ARD_Presse
1591007851849601025,@DIEZEIT
1591007851849601025,@SZ
1591007851849601025,@WDR
1591007851849601025,@SWRAktuellRP
1591007851849601025,@rbb
1591007851849601025,@ndr
1591007851849601025,@ZDFfrontal
1591007852059324416,@Censored4sure
1591007852931743744,@ggIam1
1591007852931743744,@DrPuerner
1591007852931743744,@DrPuerner
1591007853443178496,@AnandAdiyody
1591007853716078594,@fengyunshe
1591007855083421697,@TheGPMB
1591007855083421697,@JoyPhumaphi_
1591007855083421697,@ParisPeaceForum
1591007855448330242,@NilkadN
1591007858560487427,@ArminPh
1591007860942843905,@BarbaraSutton15
1591007863744626688,@silveira147
1591007863744626688,@ElaineApdaSilv2
1591007863744626688,@xicograziano
1591007864751292418,@idrissaberkane
1591007865577377792,@zoeharcombe
1591007869176254464,@codemeee
1591007869327257600,@inquirerdotnet
1591007870187102211,@ddemetrelibdems
1591007871927734272,@JqNsQ9wkKg5xwFm
1591007873513164801,@haintz_markus
1591007874456719360,@GarryLloyd1
1591007874867957761,@david_r_morgan
1591007878076588032,@KAFKA_Dev
1591007878487605250,@louietraub
1591007881234907136,@AKasingye
1591007881532682241,@cv_cev
1591007881666916352,@Kuminxs37
1591007882287669248,@SHomburg
1591007882338009088,@mfanolyte
1591007882577051649,@Dominiquetaegon
