Tweet_ID,Mentions
1594178739042193408,@AlexisPhilo
1594179106140479488,@lhilakari
1594179152252395522,@AlexisPhilo
1594179233727000577,@lhilakari
1594179500346314752,@ftrrii1
1594179855897198592,@Themislv_vls
1594179855897198592,@CreditMutuel
1594180069525786624,@AlexisPhilo
1594180300430610433,@AlexisPhilo
1594180430055366656,@niwseir
1594180929983221761,@AureLeRetourIII
1594180929983221761,@PatrickBruel
1594180929983221761,@StarAcademyTF1
1594180929983221761,@TF1
1594180940435116033,@SkogNymfe
1594180996081278976,@ftrrii1
1594181225543077892,@ClaireJardin1
1594181228647055360,@drex
1594181491881218049,@gorskon
1594181491881218049,@brownstoneinst
1594181932505440256,@alvinrio_1501
1594182129407365121,@annia
1594182129407365121,@RBReich
1594182590562385920,@SirajAHashmi
1594183500332433408,@PatleNormand1
1594184155868241923,@lhilakari
1594184261762183168,@ernestprakasa
1594184635252199424,@AlexisPhilo
1594184765917523968,@kurusuntukmakan
1594184765917523968,@neohistoria_id
1594184862411259905,@AlexisPhilo
1594185291220148225,@lhilakari
1594185353879224325,@lhilakari
1594185458556096514,@DelpJustin
1594185458556096514,@4HumanUnity
1594185458556096514,@RepMTG
1594185458556096514,@elonmusk
1594185560163336192,@AlencarLelis
1594185560163336192,@PatriotaAvanti
1594185583445712897,@McAntonHadi
1594185583445712897,@NsarHaq
1594185583445712897,@Ande__Loemoet
1594185676127621120,@AlbLeVert
1594186342862577664,@KenVaughanSoc
1594186342862577664,@InspiringPhilos
1594186938746998784,@lhilakari
1594186971857178624,@DiogenedArc
1594187352758329344,@ftrrii1
1594188742809776128,@philippejuvin
1594189767708938242,@DiogenedArc
1594189865700118534,@mydarksoulheart
1594190109670510592,@triyasrani
1594190364923285504,@ObiWan_Catnobi
1594190631357882376,@philippejuvin
1594190849755291649,@ClaireJardin1
1594191536408866819,@SkogNymfe
1594191652171939841,@forumpandlr
1594191652171939841,@elonmusk
1594191785865379840,@backtolife_2023
1594191937514663936,@vanmorrison
1594191941163442178,@Lidbdemocra_d
1594192168427692032,@AlexisPhilo
1594192176229089280,@ferryman4747
1594192295137452033,@lhilakari
1594192315102683138,@blogdokter
1594192315102683138,@dutgandut
1594192449190387717,@ObiWan_Catnobi
1594193067472347136,@ClaireJardin1
1594193086426615817,@ClaireJardin1
1594193672660140032,@EricMassaud
1594193672660140032,@philippejuvin
1594193693145124864,@lhilakari
1594178722017726464,@TimesofSanDiego
1594178797552615425,@BNOFeed
1594178805710688257,@elonmusk
1594178838493548546,@danko_2022
1594178879052480512,@DrTomFrieden
1594178949705502722,@danaparish
1594178949705502722,@NIH
1594178971599802370,@DrutangAtHome
1594178979694804994,@masaru_kaneko
1594179070254010368,@MNHR_Labo
1594179246301351938,@BNOFeed
1594179269902712834,@greenlandhull58
1594179332557066246,@opovo
1594179684946042880,@GoogleNews
1594179721499025408,@NewsDigestWeb
1594179758626983937,@Evelyn31721
1594179758626983937,@JustThe…
1594179980837064707,@BNOFeed
1594180052643717124,@MarcusFitzsimon
1594180052643717124,@FreitasABR
1594180077280960513,@BNOFeed
1594180132406976515,@mpatriabrasil
1594180310710726658,@TigressEllie
1594180447323422720,@CPHO_Canada
1594180510481551361,@JReinerMD
1594180545243762689,@JoseCarmonaGilo
1594180652047339520,@Missy51903771
1594180652047339520,@FrankMikeDavis1
1594180752396132354,@HelenBranswell
1594180763905232896,@BNOFeed
1594180801394266113,@KagroX
1594180916917637120,@bees_oz
1594180916917637120,@DanielAndrewsMP
1594180938790903809,@E0gRy
1594180954519527426,@BNOFeed
1594180966351773697,@rgvrunner01
1594181028436119552,@HectorRossete
1594181090574565376,@la_resistensia_
1594181112267681793,@TaiNguyen34
1594181112267681793,@lexfridman
1594181120190730240,@masaru_kaneko
1594181197797552129,@BNOFeed
1594181325988118528,@masaru_kaneko
1594181352940716033,@GuzmanQCarlos
1594181402559332352,@NewsDigestWeb
1594181521153601537,@Snoopdad3
1594181521153601537,@CalltoActivism
1594181534885580801,@brasil247
1594181582092320769,@JamieMetzl
1594181639026143237,@HartvNL
1594181652963790848,@CPHO_Canada
1594181667815837696,@BNOFeed
1594181711494979586,@Evelyn31721
1594181711494979586,@JustThe…
1594181807443832832,@VTVcanal8
1594181924050067456,@mdfujita
1594181999656599555,@business
1594182139842416640,@yukiR
1594182159043919872,@chayito09
1594182170909839361,@brasil247
1594182256112717824,@NewsDigestWeb
1594182292691369984,@Antonio_Caramia
1594182292691369984,@1goodtern
1594182323251326976,@BNOFeed
1594182391073230849,@mpatriabrasil
1594182458937049089,@CKellyUAP
1594182514322509824,@BNOFeed
1594182521431805952,@EruMayaka
1594182551048183808,@OopsGuess
1594182570165817344,@MeetJess
1594182674985668609,@AmarUjalaNews
1594182703410446336,@BNOFeed
1594182765783961600,@BNOFeed
1594182766941331456,@DrutangAtHome
1594182806787145728,@j_g_allen
1594182829092790273,@E0gRy
1594182853520420865,@CPHO_Canada
