Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1590285405601280001,en,NO,NO,6,1,"",Wed Nov 09 10:09:21 +0000 2022
1590283055985733633,fr,NO,YES,0,141,"",Wed Nov 09 10:00:01 +0000 2022
1590283134154989568,en,NO,YES,0,1,"",Wed Nov 09 10:00:19 +0000 2022
1590283147295719425,fr,NO,NO,0,0,"",Wed Nov 09 10:00:23 +0000 2022
1590283316397473793,fr,NO,YES,0,301,"",Wed Nov 09 10:01:03 +0000 2022
1590283324060491777,fr,NO,YES,0,141,"",Wed Nov 09 10:01:05 +0000 2022
1590283432575512576,fr,NO,YES,0,301,"",Wed Nov 09 10:01:31 +0000 2022
1590283668647313408,fr,NO,NO,0,0,"",Wed Nov 09 10:02:27 +0000 2022
1590283725325348865,fr,NO,YES,0,45,"",Wed Nov 09 10:02:40 +0000 2022
1590283726780448770,fr,NO,YES,0,301,"",Wed Nov 09 10:02:41 +0000 2022
1590283749769768960,fr,NO,YES,0,301,"",Wed Nov 09 10:02:46 +0000 2022
1590283831663538178,nl,NO,NO,1,0,"",Wed Nov 09 10:03:06 +0000 2022
1590284047242399745,fr,NO,NO,3,0,"",Wed Nov 09 10:03:57 +0000 2022
1590284048068288512,fr,NO,YES,0,301,"",Wed Nov 09 10:03:57 +0000 2022
1590284232433496065,fr,NO,YES,0,82,"",Wed Nov 09 10:04:41 +0000 2022
1590284304311267328,fr,NO,YES,0,303,"",Wed Nov 09 10:04:58 +0000 2022
1590284374461009921,fr,NO,NO,0,0,"",Wed Nov 09 10:05:15 +0000 2022
1590284424578752515,fr,NO,YES,0,303,"",Wed Nov 09 10:05:27 +0000 2022
1590284637171240960,fr,NO,YES,0,142,"",Wed Nov 09 10:06:18 +0000 2022
1590285055825686528,en,NO,NO,0,0,"",Wed Nov 09 10:07:58 +0000 2022
1590285144841392131,fr,NO,YES,0,303,"",Wed Nov 09 10:08:19 +0000 2022
1590285159710228480,fr,NO,YES,0,303,"",Wed Nov 09 10:08:22 +0000 2022
1590285631582007297,fr,NO,NO,0,0,"",Wed Nov 09 10:10:15 +0000 2022
1590285694463012866,in,NO,NO,0,0,MY,Wed Nov 09 10:10:30 +0000 2022
1590285820342448131,fr,NO,YES,0,304,"",Wed Nov 09 10:11:00 +0000 2022
1590285914638802944,fr,NO,YES,0,304,"",Wed Nov 09 10:11:22 +0000 2022
1590286005331861504,fr,NO,YES,0,304,"",Wed Nov 09 10:11:44 +0000 2022
1590286047572684802,en,NO,NO,0,0,"",Wed Nov 09 10:11:54 +0000 2022
1590286406345428995,fr,NO,NO,7,2,"",Wed Nov 09 10:13:20 +0000 2022
1590286423235579904,fr,NO,NO,2,0,"",Wed Nov 09 10:13:24 +0000 2022
1590286555574599681,fr,NO,YES,0,68,"",Wed Nov 09 10:13:55 +0000 2022
1590286564453912578,fr,NO,NO,1,0,"",Wed Nov 09 10:13:57 +0000 2022
1590286676634791936,fr,NO,NO,2,0,"",Wed Nov 09 10:14:24 +0000 2022
1590287207700787201,fr,NO,NO,0,0,"",Wed Nov 09 10:16:31 +0000 2022
1590287409756839936,fr,NO,YES,0,305,"",Wed Nov 09 10:17:19 +0000 2022
1590287639181414402,en,NO,NO,0,0,"",Wed Nov 09 10:18:13 +0000 2022
1590287902470443010,pt,NO,YES,0,3,"",Wed Nov 09 10:19:16 +0000 2022
1590287957251874819,fr,NO,NO,0,0,"",Wed Nov 09 10:19:29 +0000 2022
1590288056858603521,fr,NO,YES,0,68,"",Wed Nov 09 10:19:53 +0000 2022
1590288253076525056,en,NO,NO,0,0,"",Wed Nov 09 10:20:40 +0000 2022
