Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1596035978279661569,fr,NO,YES,0,26,"",Fri Nov 25 07:00:04 +0000 2022
1596036013029310465,fr,NO,YES,0,217,"",Fri Nov 25 07:00:13 +0000 2022
1596036022445514752,en,NO,NO,0,0,"",Fri Nov 25 07:00:15 +0000 2022
1596036059602685952,fr,NO,YES,0,275,"",Fri Nov 25 07:00:24 +0000 2022
1596036067836235777,fr,NO,NO,0,0,"",Fri Nov 25 07:00:26 +0000 2022
1596036073850904576,fr,NO,YES,0,135,"",Fri Nov 25 07:00:27 +0000 2022
1596036075893293059,fr,NO,YES,0,1,"",Fri Nov 25 07:00:28 +0000 2022
1596036089336459266,fr,NO,YES,0,135,"",Fri Nov 25 07:00:31 +0000 2022
1596036093027418112,fr,NO,NO,0,0,"",Fri Nov 25 07:00:32 +0000 2022
1596036107250307072,fr,NO,NO,0,0,"",Fri Nov 25 07:00:35 +0000 2022
1596036111922503687,fr,NO,YES,0,275,"",Fri Nov 25 07:00:36 +0000 2022
1596036127622041600,fr,NO,NO,0,0,"",Fri Nov 25 07:00:40 +0000 2022
1596036149801537536,fr,NO,YES,0,219,"",Fri Nov 25 07:00:45 +0000 2022
1596036153882587137,fr,NO,YES,0,275,"",Fri Nov 25 07:00:46 +0000 2022
1596036154192715782,fr,NO,YES,0,275,"",Fri Nov 25 07:00:46 +0000 2022
1596036162627727360,fr,NO,YES,0,275,"",Fri Nov 25 07:00:48 +0000 2022
1596036166939287552,fr,NO,YES,0,16,"",Fri Nov 25 07:00:49 +0000 2022
1596036170751713280,fr,NO,YES,0,97,"",Fri Nov 25 07:00:50 +0000 2022
1596036171548827649,fr,NO,YES,0,103,"",Fri Nov 25 07:00:50 +0000 2022
1596036172945424384,fr,NO,YES,0,219,"",Fri Nov 25 07:00:51 +0000 2022
1596036175583641601,fr,NO,YES,0,4,"",Fri Nov 25 07:00:51 +0000 2022
1596036179555938304,fr,NO,YES,0,260,"",Fri Nov 25 07:00:52 +0000 2022
1596036180319010819,fr,NO,NO,1,0,"",Fri Nov 25 07:00:52 +0000 2022
1596036189328642049,fr,NO,YES,0,275,"",Fri Nov 25 07:00:55 +0000 2022
1596036207653314560,fr,NO,YES,0,153,"",Fri Nov 25 07:00:59 +0000 2022
1596036244546674690,fr,NO,YES,0,37,"",Fri Nov 25 07:01:08 +0000 2022
1596036257288978433,fr,NO,YES,0,260,"",Fri Nov 25 07:01:11 +0000 2022
1596036258467545095,fr,NO,YES,0,275,"",Fri Nov 25 07:01:11 +0000 2022
1596036260757471232,fr,NO,NO,0,0,"",Fri Nov 25 07:01:12 +0000 2022
1596036280085024774,fr,NO,YES,0,260,"",Fri Nov 25 07:01:16 +0000 2022
1596036308174241792,fr,NO,YES,0,461,"",Fri Nov 25 07:01:23 +0000 2022
1596036319016361984,fr,NO,YES,0,51,"",Fri Nov 25 07:01:26 +0000 2022
1596036331154685952,fr,NO,YES,0,72,"",Fri Nov 25 07:01:28 +0000 2022
1596036356123557888,fr,NO,YES,0,275,"",Fri Nov 25 07:01:34 +0000 2022
