Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1595507495761547306,fr,NO,NO,0,0,"",Wed Nov 23 20:00:04 +0000 2022
1595507529206927376,fr,NO,NO,1,0,"",Wed Nov 23 20:00:12 +0000 2022
1595507618843611137,en,NO,NO,0,0,"",Wed Nov 23 20:00:34 +0000 2022
1595507716772040704,en,NO,NO,4,0,"",Wed Nov 23 20:00:57 +0000 2022
1595507810422427670,fr,NO,YES,0,221,"",Wed Nov 23 20:01:19 +0000 2022
1595507821042622464,fr,NO,YES,0,221,"",Wed Nov 23 20:01:22 +0000 2022
1595507970405961728,fr,NO,YES,0,1,"",Wed Nov 23 20:01:57 +0000 2022
1595508041755070489,fr,NO,YES,0,7,"",Wed Nov 23 20:02:14 +0000 2022
1595508201029570564,fr,NO,YES,0,46,"",Wed Nov 23 20:02:52 +0000 2022
1595508248072933376,en,NO,NO,0,0,"",Wed Nov 23 20:03:04 +0000 2022
1595508377802706960,fr,NO,YES,0,153,"",Wed Nov 23 20:03:35 +0000 2022
1595508543607738368,fr,NO,YES,0,46,"",Wed Nov 23 20:04:14 +0000 2022
1595508698381750293,fr,NO,NO,1,0,"",Wed Nov 23 20:04:51 +0000 2022
1595508759144665088,fr,NO,NO,3,0,"",Wed Nov 23 20:05:05 +0000 2022
1595508911557476352,fr,NO,NO,2,0,"",Wed Nov 23 20:05:42 +0000 2022
1595509169364340767,en,NO,NO,1,0,"",Wed Nov 23 20:06:43 +0000 2022
1595509177539039251,fr,NO,YES,0,1,"",Wed Nov 23 20:06:45 +0000 2022
1595509230756368396,fr,NO,NO,0,0,"",Wed Nov 23 20:06:58 +0000 2022
1595509312411303938,fr,NO,YES,0,138,"",Wed Nov 23 20:07:17 +0000 2022
1595509314160328704,en,NO,NO,0,0,"",Wed Nov 23 20:07:18 +0000 2022
1595509416270639104,und,NO,NO,0,0,"",Wed Nov 23 20:07:42 +0000 2022
1595509477461004288,fr,NO,YES,0,20,"",Wed Nov 23 20:07:57 +0000 2022
1595509488660131840,fr,NO,YES,0,20,"",Wed Nov 23 20:07:59 +0000 2022
1595509609644662784,fr,NO,YES,0,20,"",Wed Nov 23 20:08:28 +0000 2022
1595509727982719017,fr,NO,YES,0,221,"",Wed Nov 23 20:08:56 +0000 2022
1595509902113648640,fr,NO,YES,0,244,"",Wed Nov 23 20:09:38 +0000 2022
1595509914989887488,fr,NO,YES,0,138,"",Wed Nov 23 20:09:41 +0000 2022
1595509934917095456,fr,NO,NO,1,0,"",Wed Nov 23 20:09:46 +0000 2022
1595509949144174608,fr,NO,YES,0,221,"",Wed Nov 23 20:09:49 +0000 2022
1595509990487429126,fr,NO,NO,1,0,"",Wed Nov 23 20:09:59 +0000 2022
1595510058246230016,en,NO,NO,1,0,"",Wed Nov 23 20:10:15 +0000 2022
1595510078383263764,fr,NO,NO,0,0,"",Wed Nov 23 20:10:20 +0000 2022
1595510190375374858,fr,NO,YES,0,138,"",Wed Nov 23 20:10:47 +0000 2022
1595510341072736257,en,NO,YES,0,15,"",Wed Nov 23 20:11:23 +0000 2022
1595510359758147618,en,NO,YES,0,6,"",Wed Nov 23 20:11:27 +0000 2022
1595510415085244416,fr,NO,YES,0,221,"",Wed Nov 23 20:11:40 +0000 2022
1595510452070584340,fr,NO,YES,0,221,"",Wed Nov 23 20:11:49 +0000 2022
1595510472853307392,fr,NO,YES,0,796,"",Wed Nov 23 20:11:54 +0000 2022
1595510504818151440,en,NO,NO,0,0,"",Wed Nov 23 20:12:02 +0000 2022
1595510555103662106,en,NO,NO,2,0,"",Wed Nov 23 20:12:14 +0000 2022
1595510584371740673,en,NO,NO,0,0,"",Wed Nov 23 20:12:21 +0000 2022
1595510717675110400,en,NO,NO,0,0,"",Wed Nov 23 20:12:52 +0000 2022
1595510720229253121,fr,NO,YES,0,5,"",Wed Nov 23 20:12:53 +0000 2022
1595510740076662816,fr,NO,YES,0,138,"",Wed Nov 23 20:12:58 +0000 2022
1595510767314665472,en,NO,NO,1,0,"",Wed Nov 23 20:13:04 +0000 2022
1595510934570680320,fr,NO,YES,0,62,"",Wed Nov 23 20:13:44 +0000 2022
1595511013721444356,en,NO,NO,56,10,"",Wed Nov 23 20:14:03 +0000 2022
1595511042930577444,fr,NO,YES,0,138,"",Wed Nov 23 20:14:10 +0000 2022
1595511049213644825,fr,NO,YES,0,221,"",Wed Nov 23 20:14:11 +0000 2022
1595511053168873472,fr,NO,YES,0,796,"",Wed Nov 23 20:14:12 +0000 2022
1595511138359382055,en,NO,NO,0,0,"",Wed Nov 23 20:14:33 +0000 2022
1595511139126808576,en,NO,NO,0,0,"",Wed Nov 23 20:14:33 +0000 2022
1595511222270627864,fr,NO,NO,0,0,"",Wed Nov 23 20:14:53 +0000 2022
1595511270199164930,fr,NO,YES,0,7,"",Wed Nov 23 20:15:04 +0000 2022
1595511299257077761,fr,NO,NO,0,0,"",Wed Nov 23 20:15:11 +0000 2022
1595511504450818054,fr,NO,YES,0,394,"",Wed Nov 23 20:16:00 +0000 2022
1595511555784904749,fr,NO,YES,0,221,"",Wed Nov 23 20:16:12 +0000 2022
1595511833322000398,fr,NO,YES,0,221,"",Wed Nov 23 20:17:18 +0000 2022
1595511888351481856,fr,NO,NO,0,0,"",Wed Nov 23 20:17:32 +0000 2022
1595511983146733592,fr,NO,YES,0,244,"",Wed Nov 23 20:17:54 +0000 2022
1595512102181302272,en,NO,YES,0,10,"",Wed Nov 23 20:18:22 +0000 2022
1595512186516172801,fr,NO,YES,0,221,"",Wed Nov 23 20:18:43 +0000 2022
1595512211895685151,fr,NO,YES,0,46,"",Wed Nov 23 20:18:49 +0000 2022
1595512255390814208,en,NO,YES,0,24,"",Wed Nov 23 20:18:59 +0000 2022
1595512355307327497,fr,NO,YES,0,221,"",Wed Nov 23 20:19:23 +0000 2022
1595512372986318852,en,NO,NO,1,0,"",Wed Nov 23 20:19:27 +0000 2022
1595512446445359110,en,NO,NO,0,0,"",Wed Nov 23 20:19:45 +0000 2022
1595512462882836489,fr,NO,YES,0,6,"",Wed Nov 23 20:19:48 +0000 2022
1595512502825410561,fr,NO,YES,0,23,"",Wed Nov 23 20:19:58 +0000 2022
1595512538426675200,fr,NO,YES,0,153,"",Wed Nov 23 20:20:07 +0000 2022
1595512556629938176,en,NO,YES,0,15,"",Wed Nov 23 20:20:11 +0000 2022
1595512569510432778,en,NO,YES,0,2448,"",Wed Nov 23 20:20:14 +0000 2022
1595512610467680256,en,NO,YES,0,6,"",Wed Nov 23 20:20:24 +0000 2022
1595512650238201878,fr,NO,YES,0,221,"",Wed Nov 23 20:20:33 +0000 2022
1595512818299723781,fr,NO,YES,0,3,"",Wed Nov 23 20:21:13 +0000 2022
1595513073997078565,fr,NO,NO,0,0,"",Wed Nov 23 20:22:14 +0000 2022
1595513092888485888,en,NO,NO,0,0,"",Wed Nov 23 20:22:19 +0000 2022
1595513113767469073,fr,NO,YES,0,221,"",Wed Nov 23 20:22:24 +0000 2022
1595513128233623565,en,NO,YES,0,4,"",Wed Nov 23 20:22:27 +0000 2022
1595513137830182914,fr,NO,YES,0,221,"",Wed Nov 23 20:22:29 +0000 2022
1595513451262377984,en,NO,NO,1,0,"",Wed Nov 23 20:23:44 +0000 2022
1595513461836075008,fr,NO,YES,0,138,"",Wed Nov 23 20:23:47 +0000 2022
1595513587061121030,fr,NO,YES,0,221,"",Wed Nov 23 20:24:17 +0000 2022
1595513658771136515,fr,NO,YES,0,138,"",Wed Nov 23 20:24:34 +0000 2022
1595513686361526273,en,NO,NO,1,0,"",Wed Nov 23 20:24:40 +0000 2022
1595513838509645845,fr,NO,YES,0,138,"",Wed Nov 23 20:25:16 +0000 2022
1595513970647265280,fr,NO,YES,0,138,"",Wed Nov 23 20:25:48 +0000 2022
1595514038179487762,fr,NO,YES,0,244,"",Wed Nov 23 20:26:04 +0000 2022
1595514256925024269,fr,NO,YES,0,796,"",Wed Nov 23 20:26:56 +0000 2022
1595514260586651665,fr,NO,YES,0,138,"",Wed Nov 23 20:26:57 +0000 2022
1595514304404545549,fr,NO,YES,0,221,"",Wed Nov 23 20:27:08 +0000 2022
1595514368388698112,fr,NO,NO,0,0,"",Wed Nov 23 20:27:23 +0000 2022
1595514429159923727,en,NO,YES,0,24,"",Wed Nov 23 20:27:37 +0000 2022
1595514434096877569,fr,NO,NO,1,0,"",Wed Nov 23 20:27:38 +0000 2022
1595514438060236800,fr,NO,YES,0,46,"",Wed Nov 23 20:27:39 +0000 2022
1595514478690459673,fr,NO,NO,0,0,"",Wed Nov 23 20:27:49 +0000 2022
1595514503516545028,fr,NO,YES,0,138,"",Wed Nov 23 20:27:55 +0000 2022
1595514614107742209,en,NO,YES,0,2448,"",Wed Nov 23 20:28:21 +0000 2022
1595514618553991168,pt,NO,NO,0,0,"",Wed Nov 23 20:28:22 +0000 2022
1595514686019100693,fr,NO,NO,6,1,"",Wed Nov 23 20:28:39 +0000 2022
1595514784371318785,fr,NO,YES,0,138,"",Wed Nov 23 20:29:02 +0000 2022
1595514792680251402,en,NO,YES,0,39,"",Wed Nov 23 20:29:04 +0000 2022
1595514979234504714,en,NO,YES,0,6,"",Wed Nov 23 20:29:48 +0000 2022
1595515115012489216,en,NO,NO,0,0,"",Wed Nov 23 20:30:21 +0000 2022
1595515388863086592,en,NO,YES,0,417,"",Wed Nov 23 20:31:26 +0000 2022
1595515393581408266,fr,NO,YES,0,147,"",Wed Nov 23 20:31:27 +0000 2022
1595515432223531025,fr,NO,YES,0,221,"",Wed Nov 23 20:31:36 +0000 2022
1595515493007384584,fr,NO,NO,0,0,"",Wed Nov 23 20:31:51 +0000 2022
1595515585588514818,fr,NO,YES,0,20,"",Wed Nov 23 20:32:13 +0000 2022
1595515693826555905,fr,NO,YES,0,244,"",Wed Nov 23 20:32:39 +0000 2022
1595515764676648972,fr,NO,YES,0,226,"",Wed Nov 23 20:32:56 +0000 2022
1595515797316988928,fr,NO,NO,1,0,"",Wed Nov 23 20:33:03 +0000 2022
1595516127718907904,fr,NO,YES,0,153,"",Wed Nov 23 20:34:22 +0000 2022
1595516175559147520,fr,NO,NO,1,0,"",Wed Nov 23 20:34:34 +0000 2022
1595516210984226816,fr,NO,YES,0,145,"",Wed Nov 23 20:34:42 +0000 2022
1595516293498941440,fr,NO,YES,0,226,"",Wed Nov 23 20:35:02 +0000 2022
1595516664099098624,en,NO,YES,0,15,"",Wed Nov 23 20:36:30 +0000 2022
1595516675474051073,en,NO,NO,0,0,"",Wed Nov 23 20:36:33 +0000 2022
1595516684093296640,en,NO,NO,4,0,"",Wed Nov 23 20:36:35 +0000 2022
1595516823243722753,en,NO,NO,2,0,"",Wed Nov 23 20:37:08 +0000 2022
1595517257148407809,en,NO,NO,0,0,"",Wed Nov 23 20:38:52 +0000 2022
1595517330028900352,fr,NO,YES,0,227,"",Wed Nov 23 20:39:09 +0000 2022
1595517355836276737,fr,NO,NO,12,0,"",Wed Nov 23 20:39:15 +0000 2022
1595517361657978881,fr,NO,YES,0,145,"",Wed Nov 23 20:39:16 +0000 2022
1595517436178169856,fr,NO,YES,0,245,"",Wed Nov 23 20:39:34 +0000 2022
1595517438720086016,tl,NO,NO,0,0,"",Wed Nov 23 20:39:35 +0000 2022
1595517561592025089,fr,NO,NO,3,0,"",Wed Nov 23 20:40:04 +0000 2022
1595517658295898112,fr,NO,NO,0,0,"",Wed Nov 23 20:40:27 +0000 2022
1595517846204866571,fr,NO,YES,0,145,"",Wed Nov 23 20:41:12 +0000 2022
1595517886449213446,en,NO,YES,0,1,"",Wed Nov 23 20:41:22 +0000 2022
1595517991667499008,fr,NO,YES,0,227,"",Wed Nov 23 20:41:47 +0000 2022
1595518289777762305,fr,NO,NO,1,0,"",Wed Nov 23 20:42:58 +0000 2022
1595518419012505600,fr,NO,YES,0,227,"",Wed Nov 23 20:43:29 +0000 2022
1595518449551396864,fr,NO,NO,0,0,"",Wed Nov 23 20:43:36 +0000 2022
1595518465867223040,fr,NO,YES,0,227,"",Wed Nov 23 20:43:40 +0000 2022
1595518545684750356,en,NO,NO,0,0,"",Wed Nov 23 20:43:59 +0000 2022
1595518554476011529,fr,NO,YES,0,245,"",Wed Nov 23 20:44:01 +0000 2022
1595518600143667203,fr,NO,NO,0,0,"",Wed Nov 23 20:44:12 +0000 2022
1595518641683980298,en,NO,NO,1,0,"",Wed Nov 23 20:44:22 +0000 2022
1595518743257530368,fr,NO,NO,0,0,"",Wed Nov 23 20:44:46 +0000 2022
1595518837180489732,fr,NO,YES,0,2,"",Wed Nov 23 20:45:08 +0000 2022
1595519017384566795,fr,NO,NO,0,0,"",Wed Nov 23 20:45:51 +0000 2022
1595519135022301186,en,NO,YES,0,121,"",Wed Nov 23 20:46:19 +0000 2022
1595519139925344259,fr,NO,YES,0,227,"",Wed Nov 23 20:46:20 +0000 2022
1595519223601672192,en,NO,YES,0,15,"",Wed Nov 23 20:46:40 +0000 2022
1595519265376985094,fr,NO,YES,0,145,"",Wed Nov 23 20:46:50 +0000 2022
1595519296880402442,fr,NO,NO,0,0,"",Wed Nov 23 20:46:58 +0000 2022
1595519403109617665,fr,NO,YES,0,797,"",Wed Nov 23 20:47:23 +0000 2022
1595519480435728399,fr,NO,YES,0,245,"",Wed Nov 23 20:47:42 +0000 2022
1595519648451158029,en,NO,NO,7,0,"",Wed Nov 23 20:48:22 +0000 2022
1595519669380710400,fr,NO,YES,0,227,"",Wed Nov 23 20:48:27 +0000 2022
1595519893889236992,fr,NO,NO,0,0,"",Wed Nov 23 20:49:20 +0000 2022
1595519952781451264,fr,NO,YES,0,1,"",Wed Nov 23 20:49:34 +0000 2022
1595520121086578689,fr,NO,YES,0,227,"",Wed Nov 23 20:50:14 +0000 2022
1595520134860263424,en,NO,NO,1,1,"",Wed Nov 23 20:50:18 +0000 2022
1595520188669202434,fr,NO,YES,0,2,"",Wed Nov 23 20:50:30 +0000 2022
1595520285675253760,en,NO,NO,0,0,"",Wed Nov 23 20:50:54 +0000 2022
1595520572661932034,fr,NO,YES,0,1,"",Wed Nov 23 20:52:02 +0000 2022
1595520646674538497,fr,NO,YES,0,145,"",Wed Nov 23 20:52:20 +0000 2022
1595520825339351040,fr,NO,YES,0,13,"",Wed Nov 23 20:53:02 +0000 2022
1595520963109609472,fr,NO,YES,0,50,"",Wed Nov 23 20:53:35 +0000 2022
1595521026078695438,fr,NO,YES,0,227,"",Wed Nov 23 20:53:50 +0000 2022
1595521066411204608,fr,NO,NO,2,0,"",Wed Nov 23 20:54:00 +0000 2022
1595521101228130305,fr,NO,NO,0,0,"",Wed Nov 23 20:54:08 +0000 2022
1595521127207559170,fr,NO,YES,0,227,"",Wed Nov 23 20:54:14 +0000 2022
1595521178185388033,fr,NO,YES,0,227,"",Wed Nov 23 20:54:26 +0000 2022
1595521322217607171,fr,NO,YES,0,797,"",Wed Nov 23 20:55:01 +0000 2022
1595521349803466755,fr,NO,YES,0,227,"",Wed Nov 23 20:55:07 +0000 2022
1595521515445010432,en,NO,NO,1,0,"",Wed Nov 23 20:55:47 +0000 2022
1595521530015932426,fr,NO,YES,0,227,"",Wed Nov 23 20:55:50 +0000 2022
1595521538115133459,fr,NO,NO,1,0,"",Wed Nov 23 20:55:52 +0000 2022
1595521671427141632,fr,NO,YES,0,145,"",Wed Nov 23 20:56:24 +0000 2022
