Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1590630346189508608,ko,NO,NO,251,62,"",Thu Nov 10 09:00:01 +0000 2022
1590630437827014656,ko,NO,YES,0,62,"",Thu Nov 10 09:00:23 +0000 2022
1590630469464621059,ko,NO,YES,0,62,"",Thu Nov 10 09:00:31 +0000 2022
1590630574171226112,ko,NO,YES,0,62,"",Thu Nov 10 09:00:56 +0000 2022
1590630656031469568,ko,NO,YES,0,62,"",Thu Nov 10 09:01:15 +0000 2022
1590630873954914306,ko,NO,YES,0,62,"",Thu Nov 10 09:02:07 +0000 2022
1590631648194068482,ja,NO,NO,67,9,"",Thu Nov 10 09:05:12 +0000 2022
1590631678774759424,ko,NO,YES,0,62,"",Thu Nov 10 09:05:19 +0000 2022
1590632989176004608,ko,NO,YES,0,62,"",Thu Nov 10 09:10:31 +0000 2022
1590633730003304453,ko,NO,YES,0,62,"",Thu Nov 10 09:13:28 +0000 2022
1590634108447002624,ko,NO,YES,0,62,"",Thu Nov 10 09:14:58 +0000 2022
1590634747189170176,ko,NO,YES,0,62,"",Thu Nov 10 09:17:30 +0000 2022
1590634804990836736,ja,NO,YES,0,9,"",Thu Nov 10 09:17:44 +0000 2022
1590640066699091968,ko,NO,YES,0,62,"",Thu Nov 10 09:38:39 +0000 2022
1590641179322089475,ko,NO,YES,0,62,"",Thu Nov 10 09:43:04 +0000 2022
1590641265691217920,ja,NO,YES,0,9,"",Thu Nov 10 09:43:25 +0000 2022
1590641930140278786,ko,NO,YES,0,62,"",Thu Nov 10 09:46:03 +0000 2022
1590642648721022976,ko,NO,YES,0,62,"",Thu Nov 10 09:48:54 +0000 2022
1590643250276491265,ko,NO,YES,0,62,"",Thu Nov 10 09:51:18 +0000 2022
1590644218376380418,ja,NO,YES,0,9,"",Thu Nov 10 09:55:09 +0000 2022
1590644226307821568,ko,NO,YES,0,62,"",Thu Nov 10 09:55:10 +0000 2022
1590644335447769088,ko,NO,YES,0,62,"",Thu Nov 10 09:55:36 +0000 2022
1590630532920246272,en,NO,YES,0,242,"",Thu Nov 10 09:00:46 +0000 2022
1590630639019397120,fr,NO,YES,0,3,"",Thu Nov 10 09:01:11 +0000 2022
1590630687383883776,fr,NO,NO,0,0,"",Thu Nov 10 09:01:23 +0000 2022
1590631212346843137,fr,NO,NO,0,0,"",Thu Nov 10 09:03:28 +0000 2022
1590631224841994240,fr,NO,YES,0,227,"",Thu Nov 10 09:03:31 +0000 2022
1590631363450765314,fr,NO,YES,0,479,"",Thu Nov 10 09:04:04 +0000 2022
1590631603113693187,fr,NO,YES,0,108,"",Thu Nov 10 09:05:01 +0000 2022
1590632309081767936,fr,NO,NO,4,0,"",Thu Nov 10 09:07:49 +0000 2022
1590632356959748096,en,NO,YES,0,242,"",Thu Nov 10 09:08:01 +0000 2022
1590633065889796097,fr,NO,NO,0,0,"",Thu Nov 10 09:10:50 +0000 2022
1590633905010286593,fr,NO,YES,0,123,"",Thu Nov 10 09:14:10 +0000 2022
1590633955446833152,fr,NO,YES,0,8,"",Thu Nov 10 09:14:22 +0000 2022
1590634531262173186,fr,NO,NO,3,0,"",Thu Nov 10 09:16:39 +0000 2022
1590634749969985536,en,NO,YES,0,242,"",Thu Nov 10 09:17:31 +0000 2022
1590634789065089025,en,NO,NO,0,0,"",Thu Nov 10 09:17:40 +0000 2022
1590635065377423360,fr,NO,YES,0,303,"",Thu Nov 10 09:18:46 +0000 2022
1590635313293991936,fr,NO,YES,0,179,"",Thu Nov 10 09:19:45 +0000 2022
1590635379001999361,in,NO,NO,1,0,"",Thu Nov 10 09:20:01 +0000 2022
1590635426867728385,fr,NO,NO,2,0,"",Thu Nov 10 09:20:12 +0000 2022
1590635705038163968,fr,NO,NO,0,0,"",Thu Nov 10 09:21:19 +0000 2022
1590635928275791873,nl,NO,NO,0,0,"",Thu Nov 10 09:22:12 +0000 2022
1590636200247046144,nl,NO,NO,0,0,"",Thu Nov 10 09:23:17 +0000 2022
1590636753949700096,fr,NO,YES,0,179,"",Thu Nov 10 09:25:29 +0000 2022
1590636763755995138,fr,NO,YES,0,303,"",Thu Nov 10 09:25:31 +0000 2022
1590636835356626944,fr,NO,YES,0,1,"",Thu Nov 10 09:25:48 +0000 2022
1590636930814775296,fr,NO,YES,0,303,"",Thu Nov 10 09:26:11 +0000 2022
1590637058254479360,fr,NO,NO,0,0,"",Thu Nov 10 09:26:41 +0000 2022
1590637093004652545,en,NO,NO,0,0,"",Thu Nov 10 09:26:50 +0000 2022
1590637115091472385,fr,NO,YES,0,303,"",Thu Nov 10 09:26:55 +0000 2022
1590637388082315267,fr,NO,NO,0,0,"",Thu Nov 10 09:28:00 +0000 2022
1590637495233888258,fr,NO,NO,2,0,"",Thu Nov 10 09:28:26 +0000 2022
1590637495355863040,fr,NO,NO,0,0,"",Thu Nov 10 09:28:26 +0000 2022
1590637654068322305,fr,NO,YES,0,2,"",Thu Nov 10 09:29:04 +0000 2022
1590638086677229568,fr,NO,YES,0,303,"",Thu Nov 10 09:30:47 +0000 2022
1590638118121922561,fr,NO,YES,0,304,"",Thu Nov 10 09:30:54 +0000 2022
1590638176594370560,fr,NO,YES,0,2,"",Thu Nov 10 09:31:08 +0000 2022
1590638290121916417,fr,NO,YES,0,185,"",Thu Nov 10 09:31:35 +0000 2022
1590638607991459840,fr,NO,YES,0,479,"",Thu Nov 10 09:32:51 +0000 2022
1590639082463694848,fr,NO,YES,0,305,"",Thu Nov 10 09:34:44 +0000 2022
1590639293763944448,fr,NO,YES,0,305,"",Thu Nov 10 09:35:34 +0000 2022
1590639344859385856,en,NO,NO,0,0,"",Thu Nov 10 09:35:47 +0000 2022
1590639428950962178,fr,NO,YES,0,305,"",Thu Nov 10 09:36:07 +0000 2022
1590639953079566337,fr,NO,YES,0,108,"",Thu Nov 10 09:38:12 +0000 2022
1590640251390676992,fr,NO,YES,0,14,"",Thu Nov 10 09:39:23 +0000 2022
1590640285934968832,el,NO,NO,0,0,"",Thu Nov 10 09:39:31 +0000 2022
