Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1590962529148215297,fr,NO,NO,34,17,"",Fri Nov 11 07:00:00 +0000 2022
1590962742059732992,en,NO,YES,0,345,"",Fri Nov 11 07:00:51 +0000 2022
1590962765128421376,fr,NO,NO,0,0,"",Fri Nov 11 07:00:56 +0000 2022
1590962900079738880,fr,NO,NO,0,0,"",Fri Nov 11 07:01:28 +0000 2022
1590962949203566593,fr,NO,NO,0,0,"",Fri Nov 11 07:01:40 +0000 2022
1590963024923615233,fr,NO,YES,0,119,"",Fri Nov 11 07:01:58 +0000 2022
1590963294306988032,fr,NO,YES,0,119,"",Fri Nov 11 07:03:02 +0000 2022
1590963620015636483,fr,NO,YES,0,119,"",Fri Nov 11 07:04:20 +0000 2022
1590963639523368960,en,NO,NO,0,0,"",Fri Nov 11 07:04:24 +0000 2022
1590963644938190848,fr,NO,YES,0,120,"",Fri Nov 11 07:04:26 +0000 2022
1590963704245649408,fr,NO,NO,0,0,"",Fri Nov 11 07:04:40 +0000 2022
1590963746662645761,en,NO,NO,1,0,"",Fri Nov 11 07:04:50 +0000 2022
1590963975327465472,fr,NO,YES,0,16,"",Fri Nov 11 07:05:45 +0000 2022
1590964127543218177,fr,NO,YES,0,374,"",Fri Nov 11 07:06:21 +0000 2022
1590964303762685953,fr,NO,YES,0,16,"",Fri Nov 11 07:07:03 +0000 2022
1590964508398346241,fr,NO,NO,2,0,"",Fri Nov 11 07:07:52 +0000 2022
1590964857104658434,fr,NO,NO,0,0,"",Fri Nov 11 07:09:15 +0000 2022
1590964924851032064,fr,NO,NO,1,0,"",Fri Nov 11 07:09:31 +0000 2022
1590965299641470976,fr,NO,YES,0,16,"",Fri Nov 11 07:11:00 +0000 2022
1590965313872723968,und,NO,YES,0,7,"",Fri Nov 11 07:11:04 +0000 2022
1590965374291709954,en,NO,YES,0,15,"",Fri Nov 11 07:11:18 +0000 2022
1590965413009313792,en,NO,YES,0,345,"",Fri Nov 11 07:11:27 +0000 2022
1590965519817277441,fr,NO,YES,0,17,"",Fri Nov 11 07:11:53 +0000 2022
1590965598754074624,fr,NO,YES,0,376,"",Fri Nov 11 07:12:12 +0000 2022
1590965721622016000,fr,NO,YES,0,66,"",Fri Nov 11 07:12:41 +0000 2022
1590965747265990657,fr,NO,NO,0,0,"",Fri Nov 11 07:12:47 +0000 2022
1590965933543067648,fr,NO,NO,0,0,"",Fri Nov 11 07:13:31 +0000 2022
1590966456631832576,fr,NO,YES,0,309,"",Fri Nov 11 07:15:36 +0000 2022
1590966502697881601,fr,NO,YES,0,120,"",Fri Nov 11 07:15:47 +0000 2022
1590966536600424450,fr,NO,YES,0,376,"",Fri Nov 11 07:15:55 +0000 2022
1590966538345283584,fr,NO,YES,0,377,"",Fri Nov 11 07:15:56 +0000 2022
1590966538894336001,fr,NO,YES,0,377,"",Fri Nov 11 07:15:56 +0000 2022
1590966624513032193,fr,NO,NO,0,0,"",Fri Nov 11 07:16:16 +0000 2022
1590966743132155904,fr,NO,YES,0,377,"",Fri Nov 11 07:16:44 +0000 2022
1590966802653532160,fr,NO,YES,0,66,"",Fri Nov 11 07:16:59 +0000 2022
1590966884752449536,fr,NO,YES,0,17,"",Fri Nov 11 07:17:18 +0000 2022
1590966946505592832,en,NO,NO,2,0,"",Fri Nov 11 07:17:33 +0000 2022
1590967008429891584,fr,NO,NO,5,0,"",Fri Nov 11 07:17:48 +0000 2022
