Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1593785742869905408,ko,NO,YES,0,65,"",Sat Nov 19 01:58:26 +0000 2022
1593771081248161792,fr,NO,YES,0,128,"",Sat Nov 19 01:00:11 +0000 2022
1593771240648765441,ja,NO,YES,0,15,"",Sat Nov 19 01:00:49 +0000 2022
1593772306614161408,fr,NO,NO,0,0,"",Sat Nov 19 01:05:03 +0000 2022
1593772402655170561,fr,NO,NO,1,0,"",Sat Nov 19 01:05:26 +0000 2022
1593772486822625280,fr,NO,NO,1,0,"",Sat Nov 19 01:05:46 +0000 2022
1593772777575632897,ja,NO,YES,0,22,"",Sat Nov 19 01:06:55 +0000 2022
1593772989962600449,fr,NO,NO,1,0,"",Sat Nov 19 01:07:46 +0000 2022
1593773491115130880,ja,NO,YES,0,22,"",Sat Nov 19 01:09:45 +0000 2022
1593773608622788609,en,NO,NO,2,0,"",Sat Nov 19 01:10:13 +0000 2022
1593773777942364161,fr,NO,YES,0,100,"",Sat Nov 19 01:10:54 +0000 2022
1593774068758724608,fr,NO,YES,0,46,"",Sat Nov 19 01:12:03 +0000 2022
1593774168893493252,fr,NO,YES,0,100,"",Sat Nov 19 01:12:27 +0000 2022
1593774352415457281,en,NO,NO,0,0,"",Sat Nov 19 01:13:11 +0000 2022
1593774855001968640,en,NO,YES,0,2400,"",Sat Nov 19 01:15:10 +0000 2022
1593774885746413568,ja,NO,YES,0,15,"",Sat Nov 19 01:15:18 +0000 2022
1593774951370485760,en,NO,YES,0,2400,"",Sat Nov 19 01:15:33 +0000 2022
1593775030483173377,en,NO,NO,5,1,"",Sat Nov 19 01:15:52 +0000 2022
1593775207621312513,fr,NO,YES,0,100,"",Sat Nov 19 01:16:35 +0000 2022
1593775213463982080,fr,NO,YES,0,359,"",Sat Nov 19 01:16:36 +0000 2022
1593775331722289153,en,NO,NO,0,0,"",Sat Nov 19 01:17:04 +0000 2022
1593775567719071745,pt,NO,NO,0,0,"",Sat Nov 19 01:18:00 +0000 2022
1593775585255645185,en,NO,NO,0,0,"",Sat Nov 19 01:18:05 +0000 2022
1593775624480428032,en,NO,NO,3,0,"",Sat Nov 19 01:18:14 +0000 2022
1593775668630032385,en,NO,NO,0,0,"",Sat Nov 19 01:18:24 +0000 2022
1593776114169573376,en,NO,NO,0,0,"",Sat Nov 19 01:20:11 +0000 2022
1593776138975051776,en,NO,NO,5,0,"",Sat Nov 19 01:20:17 +0000 2022
1593776370718453760,en,NO,YES,0,1,"",Sat Nov 19 01:21:12 +0000 2022
1593776829952921602,fr,NO,NO,1,0,"",Sat Nov 19 01:23:01 +0000 2022
1593777514190491648,in,NO,NO,1,0,"",Sat Nov 19 01:25:44 +0000 2022
1593777637020864513,en,NO,YES,0,6,"",Sat Nov 19 01:26:14 +0000 2022
1593777763076476928,fr,NO,NO,0,1,"",Sat Nov 19 01:26:44 +0000 2022
1593777780558385158,tr,NO,YES,0,81,"",Sat Nov 19 01:26:48 +0000 2022
1593777960686735360,en,NO,YES,0,45,"",Sat Nov 19 01:27:31 +0000 2022
1593778194079174656,en,NO,YES,0,3,"",Sat Nov 19 01:28:27 +0000 2022
1593778495838072833,fr,NO,YES,0,37,"",Sat Nov 19 01:29:39 +0000 2022
1593778666827292673,fr,NO,YES,0,128,"",Sat Nov 19 01:30:19 +0000 2022
1593779171972497408,fr,NO,YES,0,513,"",Sat Nov 19 01:32:20 +0000 2022
1593779625284493313,en,NO,NO,1,0,"",Sat Nov 19 01:34:08 +0000 2022
1593779669765062656,en,NO,NO,1,0,"",Sat Nov 19 01:34:18 +0000 2022
1593779877861261316,pt,NO,NO,1,0,"",Sat Nov 19 01:35:08 +0000 2022
1593780213497745408,ja,NO,YES,0,22,"",Sat Nov 19 01:36:28 +0000 2022
1593780358058745858,en,NO,NO,1,0,"",Sat Nov 19 01:37:03 +0000 2022
1593780363234418688,ja,NO,YES,0,22,"",Sat Nov 19 01:37:04 +0000 2022
1593780465122430976,en,NO,YES,0,14,"",Sat Nov 19 01:37:28 +0000 2022
1593780773538013184,en,NO,YES,0,2401,"",Sat Nov 19 01:38:42 +0000 2022
1593780793658134528,el,NO,NO,2,0,"",Sat Nov 19 01:38:46 +0000 2022
1593780892228415488,en,NO,YES,0,14,"",Sat Nov 19 01:39:10 +0000 2022
1593781142054141953,en,NO,YES,0,14,"",Sat Nov 19 01:40:09 +0000 2022
1593781244701163524,en,NO,NO,0,0,"",Sat Nov 19 01:40:34 +0000 2022
1593781383519952899,en,NO,YES,0,12,"",Sat Nov 19 01:41:07 +0000 2022
1593781415958962176,en,NO,NO,0,0,"",Sat Nov 19 01:41:15 +0000 2022
1593781733958172672,ja,NO,YES,0,22,"",Sat Nov 19 01:42:31 +0000 2022
