Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1596368188631289856,fr,NO,YES,0,247,"",Sat Nov 26 05:00:09 +0000 2022
1596368190682304512,fr,NO,YES,0,371,"",Sat Nov 26 05:00:10 +0000 2022
1596368355996626944,fr,NO,NO,1,1,"",Sat Nov 26 05:00:49 +0000 2022
1596368370127245313,fr,NO,YES,0,394,"",Sat Nov 26 05:00:53 +0000 2022
1596368389806628865,fr,NO,NO,0,0,"",Sat Nov 26 05:00:57 +0000 2022
1596368482572148736,fr,NO,NO,0,0,"",Sat Nov 26 05:01:19 +0000 2022
1596368516709777415,fr,NO,NO,0,0,"",Sat Nov 26 05:01:28 +0000 2022
1596368542869647361,fr,NO,NO,0,0,"",Sat Nov 26 05:01:34 +0000 2022
1596368619621212160,fr,NO,YES,0,248,"",Sat Nov 26 05:01:52 +0000 2022
1596368736768098305,fr,NO,YES,0,487,"",Sat Nov 26 05:02:20 +0000 2022
1596368805252448257,fr,NO,YES,0,5,"",Sat Nov 26 05:02:36 +0000 2022
1596368834382163968,fr,NO,NO,0,0,"",Sat Nov 26 05:02:43 +0000 2022
1596368841000427520,fr,NO,YES,0,1090,"",Sat Nov 26 05:02:45 +0000 2022
1596368905127313414,en,NO,NO,0,0,"",Sat Nov 26 05:03:00 +0000 2022
1596368940975915010,en,NO,NO,1,0,"",Sat Nov 26 05:03:09 +0000 2022
1596368959904706560,fr,NO,YES,0,571,"",Sat Nov 26 05:03:13 +0000 2022
1596368965621936128,fr,NO,NO,17,7,"",Sat Nov 26 05:03:15 +0000 2022
1596368971418173440,fr,NO,YES,0,396,"",Sat Nov 26 05:03:16 +0000 2022
1596369013617348609,en,NO,YES,0,4,"",Sat Nov 26 05:03:26 +0000 2022
1596369098727985152,fr,NO,YES,0,1366,"",Sat Nov 26 05:03:46 +0000 2022
1596369201891266560,fr,NO,YES,0,74,"",Sat Nov 26 05:04:11 +0000 2022
1596369207842701313,fr,NO,YES,0,3,"",Sat Nov 26 05:04:12 +0000 2022
1596369215258529792,en,NO,YES,0,1,"",Sat Nov 26 05:04:14 +0000 2022
1596369218618159104,fr,NO,NO,0,0,"",Sat Nov 26 05:04:15 +0000 2022
1596369231226232833,fr,NO,YES,0,704,"",Sat Nov 26 05:04:18 +0000 2022
1596369274217852928,fr,NO,YES,0,1675,"",Sat Nov 26 05:04:28 +0000 2022
1596369338361344000,en,NO,YES,0,2499,"",Sat Nov 26 05:04:44 +0000 2022
1596369455533416449,fr,NO,NO,8,2,"",Sat Nov 26 05:05:11 +0000 2022
1596369521568268289,fr,NO,YES,0,31,"",Sat Nov 26 05:05:27 +0000 2022
1596369565683879936,fr,NO,NO,0,0,"",Sat Nov 26 05:05:38 +0000 2022
1596369708802088960,fr,NO,YES,0,8,"",Sat Nov 26 05:06:12 +0000 2022
1596369715332411392,fr,NO,YES,0,8,"",Sat Nov 26 05:06:13 +0000 2022
1596369796056379392,fr,NO,YES,0,1275,"",Sat Nov 26 05:06:33 +0000 2022
1596369857167388674,fr,NO,NO,0,0,"",Sat Nov 26 05:06:47 +0000 2022
1596369874015891457,fr,NO,YES,0,55,"",Sat Nov 26 05:06:51 +0000 2022
1596369888100356096,fr,NO,YES,0,134,"",Sat Nov 26 05:06:55 +0000 2022
1596369946967248896,fr,NO,YES,0,2,"",Sat Nov 26 05:07:09 +0000 2022
1596369983147229184,fr,NO,NO,0,0,"",Sat Nov 26 05:07:17 +0000 2022
