Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1595217342220316672,en,NO,YES,0,1,"",Wed Nov 23 00:47:06 +0000 2022
1595205487351431168,fr,NO,YES,0,100,"",Wed Nov 23 00:00:00 +0000 2022
1595205524353683464,fr,NO,YES,0,100,"",Wed Nov 23 00:00:09 +0000 2022
1595205996527370240,en,NO,YES,0,1,"",Wed Nov 23 00:02:01 +0000 2022
1595206011492921346,en,NO,NO,0,0,"",Wed Nov 23 00:02:05 +0000 2022
1595206118820962304,en,NO,NO,1,1,"",Wed Nov 23 00:02:30 +0000 2022
1595206218544549889,en,NO,YES,0,120,"",Wed Nov 23 00:02:54 +0000 2022
1595206420537933824,fr,NO,NO,0,0,"",Wed Nov 23 00:03:42 +0000 2022
1595206510510063618,fr,NO,NO,0,0,"",Wed Nov 23 00:04:04 +0000 2022
1595206765041569792,fr,NO,YES,0,100,"",Wed Nov 23 00:05:04 +0000 2022
1595206821433720834,fr,NO,YES,0,100,"",Wed Nov 23 00:05:18 +0000 2022
1595206926631337985,pt,NO,YES,0,19,"",Wed Nov 23 00:05:43 +0000 2022
1595207018477801472,en,NO,YES,0,414,"",Wed Nov 23 00:06:05 +0000 2022
1595207043505393664,fr,NO,NO,0,0,BE,Wed Nov 23 00:06:11 +0000 2022
1595207088715726848,fr,NO,YES,0,81,"",Wed Nov 23 00:06:22 +0000 2022
1595207173973344257,pt,NO,NO,5,0,"",Wed Nov 23 00:06:42 +0000 2022
1595207182710362112,en,NO,YES,0,414,"",Wed Nov 23 00:06:44 +0000 2022
1595207183557398528,fr,NO,YES,0,16,"",Wed Nov 23 00:06:44 +0000 2022
1595207335328317441,fr,NO,YES,0,624,"",Wed Nov 23 00:07:20 +0000 2022
1595207447894949889,pt,NO,NO,0,0,"",Wed Nov 23 00:07:47 +0000 2022
1595207506166681600,en,NO,NO,0,0,"",Wed Nov 23 00:08:01 +0000 2022
1595207594330947585,en,NO,YES,0,1,"",Wed Nov 23 00:08:22 +0000 2022
1595207596348043264,in,NO,NO,3,0,"",Wed Nov 23 00:08:23 +0000 2022
1595207614836588544,en,NO,NO,3,0,"",Wed Nov 23 00:08:27 +0000 2022
1595208262974054407,fr,NO,NO,1,0,"",Wed Nov 23 00:11:02 +0000 2022
1595208469279346688,fr,NO,NO,1,0,"",Wed Nov 23 00:11:51 +0000 2022
1595209030787547136,fr,NO,YES,0,627,"",Wed Nov 23 00:14:05 +0000 2022
1595209825881055232,fr,NO,YES,0,102,"",Wed Nov 23 00:17:14 +0000 2022
1595210409757360129,fr,NO,NO,1,0,"",Wed Nov 23 00:19:33 +0000 2022
1595210623557677056,fr,NO,YES,0,627,"",Wed Nov 23 00:20:24 +0000 2022
1595210732987187202,pt,NO,NO,1,0,"",Wed Nov 23 00:20:50 +0000 2022
