Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1601426458798608386,sandralopezleon,4,19,PER,0.8956
1601426458798608386,longcovid,25,34,MISC,0.8458
1601426458798608386,brainfog,35,43,MISC,0.9281
1601426458798608386,covid,70,75,MISC,0.9986
1601426459054297090,terefelipe,5,15,PER,0.8103
1601426459054297090,cuba,78,82,LOC,0.9998
1601426459637481472,jurangos,4,12,PER,0.9972
1601426459637481472,estado,89,95,ORG,0.9978
1601426459637481472,petro,117,122,PER,0.9998
1601426473298317312,davooxeneizejrr,4,19,PER,0.9993
1601426473298317312,leandro paredes,33,48,PER,1.0
1601426475512922115,gustavobj64,4,15,PER,0.9562
1601426475512922115,macri,31,36,PER,0.9999
1601426475512922115,covid,52,57,MISC,0.9998
1601426475512922115,cristina,60,68,PER,0.9999
