"","date","county","state","cases","deaths","Tweet_count"
"578","2020-02-18","multnomah","oregon",0,0,1
"579","2020-02-18","lackawanna","pennsylvania",0,0,1
"580","2020-02-18","providence","rhode island",0,0,1
"581","2020-02-18","minnehaha","south dakota",0,0,1
"582","2020-02-18","bexar","texas",2,0,0
"583","2020-02-18","williamson","texas",0,0,1
"584","2020-02-18","cowlitz","washington",0,0,1
"585","2020-02-18","king","washington",0,0,2
"586","2020-02-18","snohomish","washington",1,0,0
"587","2020-02-18","dane","wisconsin",1,0,0
"588","2020-02-18","sauk","wisconsin",0,0,1
"589","2020-02-19","maricopa","arizona",1,0,0
"590","2020-02-19","alameda","california",0,0,1
"591","2020-02-19","calfire san bernardino unit","california",0,0,2
"592","2020-02-19","fresno","california",0,0,1
"593","2020-02-19","inyo","california",0,0,3
"594","2020-02-19","kern","california",0,0,1
"595","2020-02-19","losangeles","california",1,0,2
"596","2020-02-19","marin","california",0,0,2
"597","2020-02-19","orange","california",1,0,1
"598","2020-02-19","riverside","california",0,0,9
"599","2020-02-19","sandiego","california",1,0,0
"600","2020-02-19","sanfrancisco","california",2,0,7
"601","2020-02-19","santaclara","california",2,0,2
"602","2020-02-19","denver","colorado",0,0,1
"603","2020-02-19","hillsborough","florida",0,0,1
"604","2020-02-19","orange","florida",0,0,1
"605","2020-02-19","palmbeach","florida",0,0,1
"606","2020-02-19","cobb","georgia",0,0,1
"607","2020-02-19","fulton","georgia",0,0,2
"608","2020-02-19","cook","illinois",2,0,1
"609","2020-02-19","monroe","illinois",0,0,1
"610","2020-02-19","suffolk","massachusetts",1,0,0
"611","2020-02-19","ingham","michigan",0,0,1
"612","2020-02-19","kalamazoo","michigan",0,0,1
"613","2020-02-19","douglas","nebraska",10,0,0
"614","2020-02-19","clark","nevada",0,0,1
"615","2020-02-19","douglas","nevada",0,0,1
"616","2020-02-19","capemay","new jersey",0,0,1
"617","2020-02-19","essex","new jersey",0,0,1
"618","2020-02-19","herkimer","new york",0,0,1
"619","2020-02-19","newyork","new york",0,0,4
"620","2020-02-19","cuyahoga","ohio",0,0,1
"621","2020-02-19","hamilton","ohio",0,0,1
"622","2020-02-19","philadelphia","pennsylvania",0,0,2
"623","2020-02-19","davidson","tennessee",0,0,2
"624","2020-02-19","hamilton","tennessee",0,0,1
"625","2020-02-19","bexar","texas",2,0,0
"626","2020-02-19","davis","utah",0,0,2
"627","2020-02-19","snohomish","washington",1,0,0
"628","2020-02-19","dane","wisconsin",1,0,0
"629","2020-02-19","juneau","wisconsin",0,0,1
"630","2020-02-19","hotsprings","wyoming",0,0,1
"631","2020-02-20","colbert","alabama",0,0,1
"632","2020-02-20","tuscaloosa","alabama",0,0,1
"633","2020-02-20","maricopa","arizona",1,0,1
"634","2020-02-20","humboldt","california",1,0,0
"635","2020-02-20","inyo","california",0,0,3
"636","2020-02-20","losangeles","california",1,0,2
"637","2020-02-20","orange","california",1,0,3
"638","2020-02-20","riverside","california",0,0,6
"639","2020-02-20","sacramento","california",0,0,1
"640","2020-02-20","sandiego","california",1,0,0
"641","2020-02-20","sanfrancisco","california",2,0,11
"642","2020-02-20","santaclara","california",2,0,3
"643","2020-02-20","adams","colorado",0,0,1
"644","2020-02-20","broward","florida",0,0,1
"645","2020-02-20","duval","florida",0,0,1
"646","2020-02-20","miamidade","florida",0,0,1
"647","2020-02-20","orange","florida",0,0,1
"648","2020-02-20","osceola","florida",0,0,1
"649","2020-02-20","pinellas","florida",0,0,1
"650","2020-02-20","saintjohns","florida",0,0,1
"651","2020-02-20","dekalb","georgia",0,0,1
"652","2020-02-20","honolulu","hawaii",0,0,1
"653","2020-02-20","maui","hawaii",0,0,1
"654","2020-02-20","cook","illinois",2,0,1
"655","2020-02-20","linn","iowa",0,0,1
"656","2020-02-20","waldo","maine",0,0,1
"657","2020-02-20","hampden","massachusetts",0,0,1
"658","2020-02-20","middlesex","massachusetts",0,0,1
"659","2020-02-20","suffolk","massachusetts",1,0,0
"660","2020-02-20","worcester","massachusetts",0,0,1
"661","2020-02-20","kalamazoo","michigan",0,0,1
"662","2020-02-20","douglas","nebraska",11,0,0
"663","2020-02-20","nassau","new york",0,0,1
"664","2020-02-20","newyork","new york",0,0,9
"665","2020-02-20","hamilton","ohio",0,0,1
"666","2020-02-20","multnomah","oregon",0,0,2
"667","2020-02-20","lehigh","pennsylvania",0,0,1
"668","2020-02-20","philadelphia","pennsylvania",0,0,1
"669","2020-02-20","shelby","tennessee",0,0,1
"670","2020-02-20","bexar","texas",2,0,0
"671","2020-02-20","dallas","texas",0,0,2
"672","2020-02-20","travis","texas",0,0,2
"673","2020-02-20","davis","utah",0,0,1
"674","2020-02-20","saltlake","utah",0,0,1
"675","2020-02-20","fairfax","virginia",0,0,1
"676","2020-02-20","cowlitz","washington",0,0,1
"677","2020-02-20","snohomish","washington",1,0,0
"678","2020-02-20","wood","west virginia",0,0,1
"679","2020-02-20","dane","wisconsin",1,0,0
"680","2020-02-20","dodge","wisconsin",0,0,1
"681","2020-02-21","maricopa","arizona",1,0,2
"682","2020-02-21","humboldt","california",1,0,1
"683","2020-02-21","inyo","california",0,0,2
"684","2020-02-21","losangeles","california",1,0,1
"685","2020-02-21","orange","california",1,0,0
"686","2020-02-21","riverside","california",0,0,9
"687","2020-02-21","sacramento","california",1,0,0
"688","2020-02-21","sandiego","california",1,0,0
"689","2020-02-21","sanfrancisco","california",2,0,10
"690","2020-02-21","santaclara","california",2,0,0
"691","2020-02-21","adams","colorado",0,0,1
"692","2020-02-21","tolland","connecticut",0,0,1
"693","2020-02-21","districtof columbia","district of columbia",0,0,1
"694","2020-02-21","broward","florida",0,0,2
"695","2020-02-21","duval","florida",0,0,2
"696","2020-02-21","pinellas","florida",0,0,2
"697","2020-02-21","saintjohns","florida",0,0,1
"698","2020-02-21","gwinnett","georgia",0,0,1
"699","2020-02-21","honolulu","hawaii",0,0,3
"700","2020-02-21","cook","illinois",2,0,4
"701","2020-02-21","essex","massachusetts",0,0,1
"702","2020-02-21","suffolk","massachusetts",1,0,0
"703","2020-02-21","ingham","michigan",0,0,1
"704","2020-02-21","douglas","nebraska",11,0,0
"705","2020-02-21","clark","nevada",0,0,1
"706","2020-02-21","sanmiguel","new mexico",0,0,1
"707","2020-02-21","newyork","new york",0,0,4
"708","2020-02-21","cuyahoga","ohio",0,0,1
"709","2020-02-21","franklin","ohio",0,0,1
"710","2020-02-21","multnomah","oregon",0,0,1
"711","2020-02-21","allegheny","pennsylvania",0,0,1
"712","2020-02-21","bexar","texas",4,0,0
"713","2020-02-21","menard","texas",0,0,1
"714","2020-02-21","williamson","texas",0,0,2
"715","2020-02-21","davis","utah",0,0,1
"716","2020-02-21","saltlake","utah",0,0,1
"717","2020-02-21","snohomish","washington",1,0,0
"718","2020-02-21","dane","wisconsin",1,0,0
"719","2020-02-21","winnebago","wisconsin",0,0,1
"720","2020-02-22","maricopa","arizona",1,0,1
"721","2020-02-22","lonoke","arkansas",0,0,1
"722","2020-02-22","alameda","california",0,0,1
"723","2020-02-22","contracosta","california",0,0,1
"724","2020-02-22","humboldt","california",1,0,0
"725","2020-02-22","losangeles","california",1,0,4
"726","2020-02-22","orange","california",1,0,2
"727","2020-02-22","riverside","california",0,0,6
"728","2020-02-22","sacramento","california",1,0,0
"729","2020-02-22","sandiego","california",1,0,1
"730","2020-02-22","sanfrancisco","california",2,0,5
"731","2020-02-22","santaclara","california",2,0,1
"732","2020-02-22","newhaven","connecticut",0,0,1
"733","2020-02-22","alachua","florida",0,0,1
"734","2020-02-22","broward","florida",0,0,1
"735","2020-02-22","osceola","florida",0,0,1
"736","2020-02-22","cook","illinois",2,0,0
"737","2020-02-22","linn","iowa",0,0,1
"738","2020-02-22","suffolk","massachusetts",1,0,0
"739","2020-02-22","kalamazoo","michigan",0,0,2
"740","2020-02-22","douglas","nebraska",11,0,0
"741","2020-02-22","lincoln","new mexico",0,0,1
"742","2020-02-22","newyork","new york",0,0,10
"743","2020-02-22","cuyahoga","ohio",0,0,1
"744","2020-02-22","franklin","ohio",0,0,1
"745","2020-02-22","deschutes","oregon",0,0,1
"746","2020-02-22","charleston","south carolina",0,0,1
"747","2020-02-22","bexar","texas",4,0,0
"748","2020-02-22","snohomish","washington",1,0,0
"749","2020-02-22","dane","wisconsin",1,0,0
"750","2020-02-22","milwaukee","wisconsin",0,0,1
"751","2020-02-23","maricopa","arizona",1,0,0
"752","2020-02-23","humboldt","california",1,0,0
"753","2020-02-23","losangeles","california",1,0,0
"754","2020-02-23","orange","california",1,0,0
"755","2020-02-23","sacramento","california",1,0,0
"756","2020-02-23","sandiego","california",1,0,0
"757","2020-02-23","sanfrancisco","california",2,0,0
"758","2020-02-23","santaclara","california",2,0,0
"759","2020-02-23","cook","illinois",2,0,0
"760","2020-02-23","suffolk","massachusetts",1,0,0
"761","2020-02-23","douglas","nebraska",11,0,0
"762","2020-02-23","multnomah","oregon",0,0,1
"763","2020-02-23","bexar","texas",4,0,0
"764","2020-02-23","snohomish","washington",1,0,0
"765","2020-02-23","dane","wisconsin",1,0,0
"766","2020-02-24","maricopa","arizona",1,0,0
"767","2020-02-24","humboldt","california",1,0,0
"768","2020-02-24","inyo","california",0,0,1
"769","2020-02-24","losangeles","california",1,0,2
"770","2020-02-24","orange","california",1,0,0
"771","2020-02-24","placer","california",0,0,2
"772","2020-02-24","riverside","california",0,0,2
"773","2020-02-24","sacramento","california",1,0,0
"774","2020-02-24","sandiego","california",1,0,0
"775","2020-02-24","sanfrancisco","california",3,0,8
"776","2020-02-24","santaclara","california",2,0,2
"777","2020-02-24","solano","california",1,0,0
"778","2020-02-24","park","colorado",0,0,1
"779","2020-02-24","fulton","georgia",0,0,1
"780","2020-02-24","cook","illinois",2,0,1
"781","2020-02-24","hardin","kentucky",0,0,1
"782","2020-02-24","orleansparish","louisiana",0,0,1
"783","2020-02-24","annearundel","maryland",0,0,1
"784","2020-02-24","montgomery","maryland",0,0,1
"785","2020-02-24","suffolk","massachusetts",1,0,0
"786","2020-02-24","ingham","michigan",0,0,1
"787","2020-02-24","wayne","michigan",0,0,1
"788","2020-02-24","douglas","nebraska",12,0,0
"789","2020-02-24","newyork","new york",0,0,4
"790","2020-02-24","clackamas","oregon",0,0,1
"791","2020-02-24","chester","pennsylvania",0,0,1
"792","2020-02-24","bexar","texas",10,0,0
"793","2020-02-24","travis","texas",0,0,1
"794","2020-02-24","davis","utah",0,0,1
"795","2020-02-24","snohomish","washington",1,0,0
"796","2020-02-24","spokane","washington",4,0,0
"797","2020-02-24","dane","wisconsin",1,0,0
"798","2020-02-25","maricopa","arizona",1,0,1
"799","2020-02-25","humboldt","california",1,0,0
"800","2020-02-25","losangeles","california",1,0,0
"801","2020-02-25","orange","california",1,0,0
"802","2020-02-25","placer","california",0,0,2
"803","2020-02-25","sacramento","california",1,0,0
"804","2020-02-25","sandiego","california",1,0,0
"805","2020-02-25","sanfrancisco","california",3,0,2
"806","2020-02-25","santaclara","california",2,0,0
"807","2020-02-25","solano","california",1,0,0
"808","2020-02-25","broward","florida",0,0,1
"809","2020-02-25","miamidade","florida",0,0,1
"810","2020-02-25","cook","illinois",2,0,1
"811","2020-02-25","suffolk","massachusetts",1,0,0
"812","2020-02-25","douglas","nebraska",13,0,0
"813","2020-02-25","kearney","nebraska",0,0,1
"814","2020-02-25","newyork","new york",0,0,2
"815","2020-02-25","multnomah","oregon",0,0,1
"816","2020-02-25","bradley","tennessee",0,0,1
"817","2020-02-25","bexar","texas",10,0,0
"818","2020-02-25","saltlake","utah",1,0,0
"819","2020-02-25","snohomish","washington",1,0,0
"820","2020-02-25","spokane","washington",4,0,0
"821","2020-02-25","dane","wisconsin",1,0,0
"822","2020-02-26","jefferson","alabama",0,0,1
"823","2020-02-26","maricopa","arizona",1,0,1
"824","2020-02-26","humboldt","california",1,0,0
"825","2020-02-26","losangeles","california",1,0,1
"826","2020-02-26","marin","california",1,0,0
"827","2020-02-26","napa","california",1,0,0
"828","2020-02-26","orange","california",1,0,1
"829","2020-02-26","riverside","california",0,0,3
"830","2020-02-26","sacramento","california",3,0,0
"831","2020-02-26","sandiego","california",1,0,0
"832","2020-02-26","sanfrancisco","california",3,0,3
"833","2020-02-26","santaclara","california",2,0,0
"834","2020-02-26","solano","california",11,0,0
"835","2020-02-26","sonoma","california",1,0,0
"836","2020-02-26","districtof columbia","district of columbia",0,0,2
"837","2020-02-26","broward","florida",0,0,1
"838","2020-02-26","charlotte","florida",0,0,1
"839","2020-02-26","duval","florida",0,0,1
"840","2020-02-26","palmbeach","florida",0,0,1
"841","2020-02-26","cook","illinois",2,0,0
"842","2020-02-26","baltimore","maryland",0,0,1
"843","2020-02-26","suffolk","massachusetts",1,0,0
"844","2020-02-26","stlouis","missouri",0,0,1
"845","2020-02-26","douglas","nebraska",13,0,0
"846","2020-02-26","ocean","new jersey",0,0,1
"847","2020-02-26","newyork","new york",0,0,6
"848","2020-02-26","lake","ohio",0,0,1
"849","2020-02-26","delaware","pennsylvania",0,0,1
"850","2020-02-26","monroe","pennsylvania",0,0,1
"851","2020-02-26","ponce","puerto rico",0,0,1
"852","2020-02-26","bexar","texas",10,0,0
"853","2020-02-26","saltlake","utah",1,0,0
"854","2020-02-26","norfolk","virginia",0,0,1
"855","2020-02-26","snohomish","washington",1,0,0
"856","2020-02-26","spokane","washington",4,0,1
"857","2020-02-26","dane","wisconsin",1,0,0
"858","2020-02-27","maricopa","arizona",1,0,0
"859","2020-02-27","alameda","california",0,0,1
"860","2020-02-27","humboldt","california",1,0,0
"861","2020-02-27","losangeles","california",1,0,3
"862","2020-02-27","marin","california",1,0,0
"863","2020-02-27","napa","california",1,0,0
"864","2020-02-27","orange","california",1,0,0
"865","2020-02-27","riverside","california",0,0,1
"866","2020-02-27","sacramento","california",3,0,0
"867","2020-02-27","sandiego","california",1,0,0
"868","2020-02-27","sanfrancisco","california",3,0,8
"869","2020-02-27","santaclara","california",2,0,1
"870","2020-02-27","solano","california",11,0,0
"871","2020-02-27","sonoma","california",1,0,0
"872","2020-02-27","districtof columbia","district of columbia",0,0,1
"873","2020-02-27","duval","florida",0,0,1
"874","2020-02-27","hillsborough","florida",0,0,1
"875","2020-02-27","miamidade","florida",0,0,1
"876","2020-02-27","pinellas","florida",0,0,1
"877","2020-02-27","saintjohns","florida",0,0,1
"878","2020-02-27","cook","illinois",2,0,0
"879","2020-02-27","suffolk","massachusetts",1,0,0
"880","2020-02-27","stlouis","missouri",0,0,1
"881","2020-02-27","douglas","nebraska",13,0,0
"882","2020-02-27","delaware","new york",0,0,1
"883","2020-02-27","newyork","new york",0,0,2
"884","2020-02-27","forsyth","north carolina",0,0,1
"885","2020-02-27","mecklenburg","north carolina",0,0,1
"886","2020-02-27","multnomah","oregon",0,0,3
"887","2020-02-27","lackawanna","pennsylvania",0,0,1
"888","2020-02-27","bayamón","puerto rico",0,0,1
"889","2020-02-27","humacao","puerto rico",0,0,1
"890","2020-02-27","richland","south carolina",0,0,1
"891","2020-02-27","bexar","texas",10,0,0
"892","2020-02-27","saltlake","utah",1,0,0
"893","2020-02-27","snohomish","washington",1,0,0
"894","2020-02-27","spokane","washington",4,0,0
"895","2020-02-27","dane","wisconsin",1,0,0
"896","2020-02-28","houston","alabama",0,0,1
"897","2020-02-28","maricopa","arizona",1,0,1
"898","2020-02-28","humboldt","california",1,0,0
"899","2020-02-28","losangeles","california",1,0,4
"900","2020-02-28","marin","california",1,0,0
"901","2020-02-28","napa","california",1,0,0
"902","2020-02-28","orange","california",1,0,2
"903","2020-02-28","placer","california",0,0,1
"904","2020-02-28","riverside","california",0,0,3
"905","2020-02-28","sacramento","california",3,0,1
"906","2020-02-28","sandiego","california",1,0,1
"907","2020-02-28","sanfrancisco","california",3,0,8
"908","2020-02-28","santaclara","california",3,0,2
"909","2020-02-28","solano","california",11,0,0
"910","2020-02-28","sonoma","california",1,0,0
"911","2020-02-28","elpaso","colorado",0,0,1
"912","2020-02-28","districtof columbia","district of columbia",0,0,1
"913","2020-02-28","broward","florida",0,0,3
"914","2020-02-28","duval","florida",0,0,1
"915","2020-02-28","flagler","florida",0,0,1
"916","2020-02-28","miamidade","florida",0,0,1
"917","2020-02-28","palmbeach","florida",0,0,1
"918","2020-02-28","athensclarke","georgia",0,0,1
"919","2020-02-28","gwinnett","georgia",0,0,1
"920","2020-02-28","cook","illinois",2,0,3
"921","2020-02-28","hardin","kentucky",0,0,1
"922","2020-02-28","orleansparish","louisiana",0,0,1
"923","2020-02-28","princegeorges","maryland",0,0,1
"924","2020-02-28","suffolk","massachusetts",1,0,0
"925","2020-02-28","washington","minnesota",0,0,1
"926","2020-02-28","gallatin","montana",0,0,1
"927","2020-02-28","douglas","nebraska",13,0,0
"928","2020-02-28","albany","new york",0,0,1
"929","2020-02-28","dutchess","new york",0,0,1
"930","2020-02-28","greene","new york",0,0,1
"931","2020-02-28","newyork","new york",0,0,5
"932","2020-02-28","cuyahoga","ohio",0,0,1
"933","2020-02-28","washington","oregon",1,0,0
"934","2020-02-28","allegheny","pennsylvania",0,0,1
"935","2020-02-28","richland","south carolina",0,0,1
"936","2020-02-28","bexar","texas",11,0,0
"937","2020-02-28","harris","texas",0,0,2
"938","2020-02-28","tarrant","texas",0,0,1
"939","2020-02-28","saltlake","utah",1,0,0
"940","2020-02-28","fairfax","virginia",0,0,1
"941","2020-02-28","king","washington",1,0,1
"942","2020-02-28","snohomish","washington",2,0,0
"943","2020-02-28","spokane","washington",4,0,0
"944","2020-02-28","dane","wisconsin",1,0,0
"945","2020-02-29","maricopa","arizona",1,0,1
"946","2020-02-29","pulaski","arkansas",0,0,1
"947","2020-02-29","humboldt","california",1,0,0
"948","2020-02-29","inyo","california",0,0,2
"949","2020-02-29","losangeles","california",1,0,18
"950","2020-02-29","marin","california",1,0,0
"951","2020-02-29","napa","california",1,0,0
"952","2020-02-29","orange","california",1,0,0
"953","2020-02-29","riverside","california",0,0,4
"954","2020-02-29","sacramento","california",3,0,0
"955","2020-02-29","sandiego","california",1,0,1
"956","2020-02-29","sanfrancisco","california",3,0,41
"957","2020-02-29","sanmateo","california",0,0,2
"958","2020-02-29","santaclara","california",4,0,3
"959","2020-02-29","solano","california",11,0,0
"960","2020-02-29","sonoma","california",1,0,0
"961","2020-02-29","denver","colorado",0,0,1
"962","2020-02-29","elpaso","colorado",0,0,1
"963","2020-02-29","districtof columbia","district of columbia",0,0,6
"964","2020-02-29","broward","florida",0,0,2
"965","2020-02-29","duval","florida",0,0,2
"966","2020-02-29","miamidade","florida",0,0,2
"967","2020-02-29","pinellas","florida",0,0,3
"968","2020-02-29","fulton","georgia",0,0,2
"969","2020-02-29","honolulu","hawaii",0,0,2
"970","2020-02-29","cook","illinois",3,0,1
"971","2020-02-29","peoria","illinois",0,0,1
"972","2020-02-29","will","illinois",0,0,1
"973","2020-02-29","allen","indiana",0,0,3
"974","2020-02-29","marion","indiana",0,0,1
"975","2020-02-29","montgomery","kansas",0,0,1
"976","2020-02-29","sedgwick","kansas",0,0,1
"977","2020-02-29","hardin","kentucky",0,0,3
"978","2020-02-29","orleansparish","louisiana",0,0,1
"979","2020-02-29","kennebec","maine",0,0,1
"980","2020-02-29","baltimore","maryland",0,0,2
"981","2020-02-29","howard","maryland",0,0,1
"982","2020-02-29","princegeorges","maryland",0,0,1
"983","2020-02-29","barnstable","massachusetts",0,0,1
"984","2020-02-29","bristol","massachusetts",0,0,1
"985","2020-02-29","norfolk","massachusetts",0,0,2
"986","2020-02-29","suffolk","massachusetts",1,0,1
"987","2020-02-29","macomb","michigan",0,0,2
"988","2020-02-29","hennepin","minnesota",0,0,2
"989","2020-02-29","ramsey","minnesota",0,0,1
"990","2020-02-29","jackson","missouri",0,0,1
"991","2020-02-29","saintlouis","missouri",0,0,1
"992","2020-02-29","douglas","nebraska",13,0,0
"993","2020-02-29","lancaster","nebraska",0,0,1
"994","2020-02-29","burlington","new jersey",0,0,1
"995","2020-02-29","bernalillo","new mexico",0,0,2
"996","2020-02-29","albany","new york",0,0,1
"997","2020-02-29","dutchess","new york",0,0,1
"998","2020-02-29","herkimer","new york",0,0,1
"999","2020-02-29","newyork","new york",0,0,20
"1000","2020-02-29","rensselaer","new york",0,0,1
"1001","2020-02-29","brunswick","north carolina",0,0,1
"1002","2020-02-29","mecklenburg","north carolina",0,0,2
"1003","2020-02-29","franklin","ohio",0,0,1
"1004","2020-02-29","tulsa","oklahoma",0,0,1
"1005","2020-02-29","clackamas","oregon",0,0,1
"1006","2020-02-29","marion","oregon",0,0,1
"1007","2020-02-29","multnomah","oregon",0,0,6
"1008","2020-02-29","washington","oregon",1,0,0
"1009","2020-02-29","lackawanna","pennsylvania",0,0,1
"1010","2020-02-29","lancaster","pennsylvania",0,0,1
"1011","2020-02-29","lehigh","pennsylvania",0,0,1
"1012","2020-02-29","philadelphia","pennsylvania",0,0,1
"1013","2020-02-29","sanjuan","puerto rico",0,0,1
"1014","2020-02-29","lexington","south carolina",0,0,1
"1015","2020-02-29","loudon","tennessee",0,0,1
"1016","2020-02-29","bexar","texas",11,0,1
"1017","2020-02-29","harris","texas",0,0,3
"1018","2020-02-29","travis","texas",0,0,4
"1019","2020-02-29","davis","utah",0,0,1
"1020","2020-02-29","garfield","utah",0,0,1
"1021","2020-02-29","saltlake","utah",1,0,0
"1022","2020-02-29","arlington","virginia",0,0,1
"1023","2020-02-29","richmond","virginia",0,0,5
"1024","2020-02-29","benton","washington",0,0,1
"1025","2020-02-29","king","washington",4,1,1
"1026","2020-02-29","snohomish","washington",2,0,0
"1027","2020-02-29","spokane","washington",4,0,1
"1028","2020-02-29","dane","wisconsin",1,0,0
"1029","2020-02-29","teton","wyoming",0,0,1
