"","date","county","state","cases","deaths","Tweet_count"
"93","2020-03-02","contra costa","california",0,0,1
"94","2020-03-02","humboldt","california",1,0,0
"95","2020-03-02","los angeles","california",1,0,1
"96","2020-03-02","marin","california",1,0,0
"97","2020-03-02","napa","california",1,0,0
"98","2020-03-02","orange","california",1,0,0
"99","2020-03-02","placer","california",1,0,0
"100","2020-03-02","riverside","california",0,0,1
"101","2020-03-02","sacramento","california",3,0,0
"102","2020-03-02","san diego","california",1,0,1
"103","2020-03-02","san francisco","california",3,0,9
"104","2020-03-02","san mateo","california",1,0,0
"105","2020-03-02","santa clara","california",9,0,1
"106","2020-03-02","solano","california",12,0,0
"107","2020-03-02","sonoma","california",2,0,0
"108","2020-03-02","ventura","california",0,0,1
"109","2020-03-02","park","colorado",0,0,1
"110","2020-03-02","new haven","connecticut",0,0,1
"111","2020-03-02","district of columbia","district of columbia",0,0,2
"112","2020-03-02","hillsborough","florida",1,0,1
"113","2020-03-02","manatee","florida",1,0,0
"114","2020-03-02","palm beach","florida",0,0,1
"115","2020-03-02","fulton","georgia",2,0,0
"116","2020-03-02","cook","illinois",4,0,1
"117","2020-03-02","saint joseph","indiana",0,0,1
"118","2020-03-02","kennebec","maine",0,0,1
"119","2020-03-02","norfolk","massachusetts",1,0,0
"120","2020-03-02","suffolk","massachusetts",1,0,1
"121","2020-03-02","douglas","nebraska",13,0,0
"122","2020-03-02","clark","nevada",0,0,1
"123","2020-03-02","grafton","new hampshire",1,0,0
"124","2020-03-02","bergen","new jersey",0,0,1
"125","2020-03-02","new york city","new york",1,0,5
"126","2020-03-02","multnomah","oregon",0,0,1
"127","2020-03-02","washington","oregon",2,0,0
"128","2020-03-02","ciales","puerto rico",0,0,1
"129","2020-03-02","unknown","rhode island",2,0,0
"130","2020-03-02","bexar","texas",11,0,0
"131","2020-03-02","kerr","texas",0,0,1
"132","2020-03-02","tarrant","texas",0,0,1
"133","2020-03-02","travis","texas",0,0,1
"134","2020-03-02","salt lake","utah",1,0,0
"135","2020-03-02","scott","virginia",0,0,1
"136","2020-03-02","king","washington",15,6,1
"137","2020-03-02","snohomish","washington",3,0,0
"138","2020-03-02","spokane","washington",4,0,0
"139","2020-03-02","walla walla","washington",1,0,0
"140","2020-03-02","dane","wisconsin",1,0,0
"141","2020-03-03","houston","alabama",0,0,2
"142","2020-03-03","jefferson","alabama",0,0,1
"143","2020-03-03","maricopa","arizona",2,0,1
"144","2020-03-03","pinal","arizona",0,0,1
"145","2020-03-03","alameda","california",2,0,1
"146","2020-03-03","contra costa","california",1,0,3
"147","2020-03-03","humboldt","california",1,0,0
"148","2020-03-03","los angeles","california",1,0,11
"149","2020-03-03","marin","california",1,0,0
"150","2020-03-03","napa","california",1,0,0
"151","2020-03-03","orange","california",3,0,3
"152","2020-03-03","placer","california",2,0,0
"153","2020-03-03","riverside","california",0,0,6
"154","2020-03-03","sacramento","california",3,0,0
"155","2020-03-03","san diego","california",1,0,2
"156","2020-03-03","san francisco","california",3,0,20
"157","2020-03-03","san mateo","california",1,0,0
"158","2020-03-03","santa clara","california",11,0,2
"159","2020-03-03","shasta","california",0,0,1
"160","2020-03-03","solano","california",12,0,0
"161","2020-03-03","sonoma","california",2,0,0
"162","2020-03-03","district of columbia","district of columbia",0,0,4
"163","2020-03-03","broward","florida",0,0,9
"164","2020-03-03","hillsborough","florida",2,0,1
"165","2020-03-03","jefferson","florida",0,0,1
"166","2020-03-03","leon","florida",0,0,1
"167","2020-03-03","manatee","florida",1,0,0
"168","2020-03-03","miamidade","florida",0,0,6
"169","2020-03-03","okaloosa","florida",0,0,1
"170","2020-03-03","pinellas","florida",0,0,1
"171","2020-03-03","fulton","georgia",2,0,5
"172","2020-03-03","gwinnett","georgia",0,0,1
"173","2020-03-03","paulding","georgia",0,0,1
"174","2020-03-03","guam","guam",0,0,1
"175","2020-03-03","hawaiʻi","hawaii",0,0,1
"176","2020-03-03","cook","illinois",4,0,2
"177","2020-03-03","tippecanoe","indiana",0,0,1
"178","2020-03-03","riley","kansas",0,0,1
"179","2020-03-03","fayette","kentucky",0,0,1
"180","2020-03-03","jefferson","kentucky",0,0,1
"181","2020-03-03","caddo parish","louisiana",0,0,1
"182","2020-03-03","orleans parish","louisiana",0,0,1
"183","2020-03-03","ouachita parish","louisiana",0,0,1
"184","2020-03-03","baltimore","maryland",0,0,1
"185","2020-03-03","essex","massachusetts",0,0,1
"186","2020-03-03","norfolk","massachusetts",1,0,0
"187","2020-03-03","suffolk","massachusetts",1,0,0
"188","2020-03-03","hennepin","minnesota",0,0,2
"189","2020-03-03","hubbard","minnesota",0,0,1
"190","2020-03-03","ramsey","minnesota",0,0,1
"191","2020-03-03","saint louis","missouri",0,0,2
"192","2020-03-03","cascade","montana",0,0,1
"193","2020-03-03","missoula","montana",0,0,1
"194","2020-03-03","douglas","nebraska",13,0,0
"195","2020-03-03","kearney","nebraska",0,0,1
"196","2020-03-03","nye","nevada",0,0,1
"197","2020-03-03","washoe","nevada",0,0,1
"198","2020-03-03","grafton","new hampshire",2,0,0
"199","2020-03-03","essex","new jersey",0,0,1
"200","2020-03-03","gloucester","new jersey",0,0,1
"201","2020-03-03","ocean","new jersey",0,0,1
"202","2020-03-03","passaic","new jersey",0,0,1
"203","2020-03-03","luna","new mexico",0,0,1
"204","2020-03-03","albany","new york",0,0,1
"205","2020-03-03","herkimer","new york",0,0,1
"206","2020-03-03","madison","new york",0,0,1
"207","2020-03-03","nassau","new york",0,0,5
"208","2020-03-03","new york city","new york",2,0,23
"209","2020-03-03","new york city","new york",0,0,24
"210","2020-03-03","oneida","new york",0,0,2
"211","2020-03-03","westchester","new york",0,0,4
"212","2020-03-03","guilford","north carolina",0,0,1
"213","2020-03-03","wake","north carolina",1,0,1
"214","2020-03-03","cuyahoga","ohio",0,0,1
"215","2020-03-03","franklin","ohio",0,0,1
"216","2020-03-03","oklahoma","oklahoma",0,0,1
"217","2020-03-03","multnomah","oregon",0,0,1
"218","2020-03-03","washington","oregon",2,0,2
"219","2020-03-03","york","pennsylvania",0,0,1
"220","2020-03-03","ciales","puerto rico",0,0,1
"221","2020-03-03","providence","rhode island",0,0,1
"222","2020-03-03","unknown","rhode island",2,0,0
"223","2020-03-03","greenville","south carolina",0,0,1
"224","2020-03-03","horry","south carolina",0,0,1
"225","2020-03-03","hamilton","tennessee",0,0,1
"226","2020-03-03","bexar","texas",11,0,0
"227","2020-03-03","dallas","texas",0,0,1
"228","2020-03-03","harris","texas",0,0,5
"229","2020-03-03","orange","texas",0,0,1
"230","2020-03-03","travis","texas",0,0,2
"231","2020-03-03","salt lake","utah",1,0,0
"232","2020-03-03","lynchburg","virginia",0,0,1
"233","2020-03-03","montgomery","virginia",0,0,1
"234","2020-03-03","king","washington",22,10,5
"235","2020-03-03","snohomish","washington",5,0,0
"236","2020-03-03","spokane","washington",4,0,0
"237","2020-03-03","walla walla","washington",1,0,0
"238","2020-03-03","dane","wisconsin",1,0,0
"239","2020-03-03","door","wisconsin",0,0,1
"240","2020-03-03","sauk","wisconsin",0,0,1
"241","2020-03-03","campbell","wyoming",0,0,1
"242","2020-03-04","houston","alabama",0,0,1
"243","2020-03-04","coconino","arizona",0,0,1
"244","2020-03-04","maricopa","arizona",2,0,0
"245","2020-03-04","sebastian","arkansas",0,0,1
"246","2020-03-04","alameda","california",2,0,2
"247","2020-03-04","contra costa","california",1,0,0
"248","2020-03-04","fresno","california",0,0,1
"249","2020-03-04","humboldt","california",1,0,0
"250","2020-03-04","los angeles","california",7,0,24
"251","2020-03-04","marin","california",1,0,0
"252","2020-03-04","monterey","california",0,0,1
"253","2020-03-04","napa","california",1,0,0
"254","2020-03-04","orange","california",3,0,5
"255","2020-03-04","placer","california",2,1,0
"256","2020-03-04","riverside","california",0,0,6
"257","2020-03-04","sacramento","california",3,0,3
"258","2020-03-04","san bernardino","california",0,0,2
"259","2020-03-04","san diego","california",1,0,3
"260","2020-03-04","san francisco","california",3,0,46
"261","2020-03-04","san mateo","california",1,0,2
"262","2020-03-04","santa clara","california",14,0,2
"263","2020-03-04","solano","california",12,0,0
"264","2020-03-04","sonoma","california",3,0,0
"265","2020-03-04","stanislaus","california",0,0,1
"266","2020-03-04","fairfield","connecticut",0,0,1
"267","2020-03-04","district of columbia","district of columbia",0,0,5
"268","2020-03-04","broward","florida",0,0,18
"269","2020-03-04","duval","florida",0,0,2
"270","2020-03-04","hillsborough","florida",2,0,1
"271","2020-03-04","leon","florida",0,0,2
"272","2020-03-04","manatee","florida",1,0,0
"273","2020-03-04","miamidade","florida",0,0,3
"274","2020-03-04","orange","florida",0,0,1
"275","2020-03-04","palm beach","florida",0,0,1
"276","2020-03-04","dekalb","georgia",0,0,1
"277","2020-03-04","douglas","georgia",0,0,1
"278","2020-03-04","fulton","georgia",2,0,0
"279","2020-03-04","maui","hawaii",0,0,1
"280","2020-03-04","cook","illinois",4,0,1
"281","2020-03-04","floyd","indiana",0,0,1
"282","2020-03-04","howard","indiana",0,0,1
"283","2020-03-04","lake","indiana",0,0,2
"284","2020-03-04","dallas","iowa",0,0,1
"285","2020-03-04","polk","iowa",0,0,1
"286","2020-03-04","east baton rouge parish","louisiana",0,0,1
"287","2020-03-04","anne arundel","maryland",0,0,1
"288","2020-03-04","baltimore","maryland",0,0,1
"289","2020-03-04","montgomery","maryland",0,0,1
"290","2020-03-04","prince georges","maryland",0,0,1
"291","2020-03-04","essex","massachusetts",0,0,1
"292","2020-03-04","middlesex","massachusetts",0,0,1
"293","2020-03-04","norfolk","massachusetts",1,0,0
"294","2020-03-04","suffolk","massachusetts",1,0,2
"295","2020-03-04","oakland","michigan",0,0,2
"296","2020-03-04","wayne","michigan",0,0,1
"297","2020-03-04","hennepin","minnesota",0,0,1
"298","2020-03-04","grenada","mississippi",0,0,2
"299","2020-03-04","st louis city","missouri",0,0,2
"300","2020-03-04","douglas","nebraska",13,0,0
"301","2020-03-04","jefferson","nebraska",0,0,1
"302","2020-03-04","carroll","new hampshire",0,0,1
"303","2020-03-04","cheshire","new hampshire",0,0,1
"304","2020-03-04","grafton","new hampshire",2,0,0
"305","2020-03-04","hillsborough","new hampshire",0,0,1
"306","2020-03-04","rockingham","new hampshire",0,0,1
"307","2020-03-04","bergen","new jersey",1,0,0
"308","2020-03-04","hudson","new jersey",0,0,1
"309","2020-03-04","albany","new york",0,0,2
"310","2020-03-04","fulton","new york",0,0,1
"311","2020-03-04","nassau","new york",0,0,1
"312","2020-03-04","new york city","new york",2,0,30
"313","2020-03-04","new york city","new york",0,0,33
"314","2020-03-04","oneida","new york",0,0,2
"315","2020-03-04","suffolk","new york",0,0,1
"316","2020-03-04","westchester","new york",9,0,1
"317","2020-03-04","forsyth","north carolina",0,0,1
"318","2020-03-04","mecklenburg","north carolina",0,0,1
"319","2020-03-04","montgomery","north carolina",0,0,1
"320","2020-03-04","moore","north carolina",0,0,1
"321","2020-03-04","onslow","north carolina",0,0,1
"322","2020-03-04","wake","north carolina",1,0,0
"323","2020-03-04","cuyahoga","ohio",0,0,1
"324","2020-03-04","franklin","ohio",0,0,3
"325","2020-03-04","hamilton","ohio",0,0,1
"326","2020-03-04","multnomah","oregon",0,0,4
"327","2020-03-04","washington","oregon",2,0,1
"328","2020-03-04","berks","pennsylvania",0,0,2
"329","2020-03-04","chester","pennsylvania",0,0,2
"330","2020-03-04","franklin","pennsylvania",0,0,1
"331","2020-03-04","philadelphia","pennsylvania",0,0,1
"332","2020-03-04","ciales","puerto rico",0,0,1
"333","2020-03-04","unknown","rhode island",2,0,0
"334","2020-03-04","lexington","south carolina",0,0,1
"335","2020-03-04","richland","south carolina",0,0,1
"336","2020-03-04","bexar","texas",11,0,4
"337","2020-03-04","dallas","texas",0,0,2
"338","2020-03-04","fort bend","texas",1,0,0
"339","2020-03-04","harris","texas",0,0,2
"340","2020-03-04","tarrant","texas",0,0,1
"341","2020-03-04","travis","texas",0,0,1
"342","2020-03-04","salt lake","utah",1,0,0
"343","2020-03-04","fairfax","virginia",0,0,2
"344","2020-03-04","chelan","washington",1,0,0
"345","2020-03-04","king","washington",33,11,6
"346","2020-03-04","mason","washington",0,0,1
"347","2020-03-04","snohomish","washington",8,0,1
"348","2020-03-04","spokane","washington",4,0,0
"349","2020-03-04","walla walla","washington",1,0,0
"350","2020-03-04","dane","wisconsin",1,0,0
"351","2020-03-04","milwaukee","wisconsin",0,0,2
"352","2020-03-04","waukesha","wisconsin",0,0,1
"353","2020-03-05","jefferson","alabama",0,0,1
"354","2020-03-05","maricopa","arizona",2,0,0
"355","2020-03-05","alameda","california",2,0,0
"356","2020-03-05","contra costa","california",1,0,0
"357","2020-03-05","humboldt","california",1,0,0
"358","2020-03-05","los angeles","california",11,0,4
"359","2020-03-05","marin","california",1,0,0
"360","2020-03-05","napa","california",1,0,0
"361","2020-03-05","orange","california",3,0,2
"362","2020-03-05","placer","california",2,1,0
"363","2020-03-05","riverside","california",0,0,2
"364","2020-03-05","sacramento","california",3,0,0
"365","2020-03-05","san diego","california",1,0,0
"366","2020-03-05","san francisco","california",5,0,9
"367","2020-03-05","san mateo","california",1,0,0
"368","2020-03-05","santa clara","california",20,0,1
"369","2020-03-05","solano","california",12,0,0
"370","2020-03-05","sonoma","california",3,0,0
"371","2020-03-05","douglas","colorado",1,0,0
"372","2020-03-05","jefferson","colorado",1,0,0
"373","2020-03-05","hartford","connecticut",0,0,1
"374","2020-03-05","broward","florida",0,0,1
"375","2020-03-05","duval","florida",0,0,1
"376","2020-03-05","hillsborough","florida",2,0,0
"377","2020-03-05","manatee","florida",1,0,0
"378","2020-03-05","miamidade","florida",0,0,3
"379","2020-03-05","palm beach","florida",0,0,1
"380","2020-03-05","santa rosa","florida",1,0,0
"381","2020-03-05","fulton","georgia",2,0,2
"382","2020-03-05","cook","illinois",5,0,0
"383","2020-03-05","kankakee","illinois",0,0,1
"384","2020-03-05","allen","indiana",0,0,1
"385","2020-03-05","lake","indiana",0,0,1
"386","2020-03-05","marion","indiana",0,0,1
"387","2020-03-05","east baton rouge parish","louisiana",0,0,1
"388","2020-03-05","montgomery","maryland",3,0,0
"389","2020-03-05","franklin","massachusetts",0,0,1
"390","2020-03-05","middlesex","massachusetts",1,0,0
"391","2020-03-05","norfolk","massachusetts",1,0,0
"392","2020-03-05","suffolk","massachusetts",1,0,1
"393","2020-03-05","grenada","mississippi",0,0,1
"394","2020-03-05","douglas","nebraska",13,0,0
"395","2020-03-05","clark","nevada",1,0,1
"396","2020-03-05","washoe","nevada",1,0,0
"397","2020-03-05","grafton","new hampshire",2,0,0
"398","2020-03-05","bergen","new jersey",2,0,0
"399","2020-03-05","hudson","new jersey",0,0,1
"400","2020-03-05","albany","new york",0,0,1
"401","2020-03-05","nassau","new york",1,0,0
"402","2020-03-05","new york","new york",0,0,5
"403","2020-03-05","new york city","new york",4,0,3
"404","2020-03-05","westchester","new york",17,0,1
"405","2020-03-05","wake","north carolina",1,0,0
"406","2020-03-05","union","ohio",0,0,1
"407","2020-03-05","washington","oregon",2,0,0
"408","2020-03-05","unknown","rhode island",2,0,0
"409","2020-03-05","georgetown","south carolina",0,0,1
"410","2020-03-05","greenville","south carolina",0,0,1
"411","2020-03-05","williamson","tennessee",1,0,1
"412","2020-03-05","bexar","texas",11,0,0
"413","2020-03-05","fort bend","texas",1,0,0
"414","2020-03-05","harris","texas",4,0,2
"415","2020-03-05","salt lake","utah",1,0,0
"416","2020-03-05","richmond","virginia",0,0,1
"417","2020-03-05","chelan","washington",1,0,0
"418","2020-03-05","king","washington",52,11,1
"419","2020-03-05","snohomish","washington",17,0,1
"420","2020-03-05","spokane","washington",4,0,0
"421","2020-03-05","walla walla","washington",1,0,0
"422","2020-03-05","dane","wisconsin",1,0,0
"423","2020-03-06","maricopa","arizona",2,0,1
"424","2020-03-06","pinal","arizona",1,0,0
"425","2020-03-06","alameda","california",3,0,0
"426","2020-03-06","contra costa","california",4,0,0
"427","2020-03-06","humboldt","california",1,0,0
"428","2020-03-06","kern","california",0,0,1
"429","2020-03-06","los angeles","california",13,0,5
"430","2020-03-06","madera","california",0,0,1
"431","2020-03-06","marin","california",1,0,0
"432","2020-03-06","napa","california",1,0,0
"433","2020-03-06","orange","california",3,0,0
"434","2020-03-06","placer","california",5,1,0
"435","2020-03-06","sacramento","california",3,0,0
"436","2020-03-06","san diego","california",1,0,0
"437","2020-03-06","san francisco","california",5,0,9
"438","2020-03-06","san mateo","california",1,0,0
"439","2020-03-06","santa clara","california",24,0,2
"440","2020-03-06","solano","california",12,0,0
"441","2020-03-06","sonoma","california",3,0,0
"442","2020-03-06","yolo","california",1,0,0
"443","2020-03-06","denver","colorado",2,0,0
"444","2020-03-06","douglas","colorado",3,0,0
"445","2020-03-06","eagle","colorado",1,0,0
"446","2020-03-06","el paso","colorado",1,0,0
"447","2020-03-06","jefferson","colorado",1,0,0
"448","2020-03-06","summit","colorado",0,0,1
"449","2020-03-06","district of columbia","district of columbia",0,0,1
"450","2020-03-06","broward","florida",2,0,6
"451","2020-03-06","hillsborough","florida",2,0,0
"452","2020-03-06","lee","florida",1,1,1
"453","2020-03-06","manatee","florida",1,0,0
"454","2020-03-06","palm beach","florida",0,0,1
"455","2020-03-06","pinellas","florida",0,0,1
"456","2020-03-06","santa rosa","florida",1,1,0
"457","2020-03-06","volusia","florida",0,0,1
"458","2020-03-06","fulton","georgia",2,0,2
"459","2020-03-06","polk","georgia",1,0,0
"460","2020-03-06","richmond","georgia",0,0,1
"461","2020-03-06","honolulu","hawaii",1,0,1
"462","2020-03-06","cook","illinois",6,0,1
"463","2020-03-06","dupage","illinois",0,0,1
"464","2020-03-06","marion","indiana",1,0,1
"465","2020-03-06","campbell","kentucky",0,0,1
"466","2020-03-06","fayette","kentucky",1,0,0
"467","2020-03-06","howard","maryland",0,0,1
"468","2020-03-06","montgomery","maryland",3,0,0
"469","2020-03-06","middlesex","massachusetts",1,0,1
"470","2020-03-06","norfolk","massachusetts",3,0,0
"471","2020-03-06","suffolk","massachusetts",4,0,0
"472","2020-03-06","wayne","michigan",0,0,2
"473","2020-03-06","ramsey","minnesota",1,0,0
"474","2020-03-06","douglas","nebraska",14,0,0
"475","2020-03-06","clark","nevada",1,0,2
"476","2020-03-06","washoe","nevada",1,0,0
"477","2020-03-06","grafton","new hampshire",2,0,0
"478","2020-03-06","bergen","new jersey",3,0,0
"479","2020-03-06","camden","new jersey",1,0,0
"480","2020-03-06","somerset","new jersey",0,0,1
"481","2020-03-06","nassau","new york",4,0,1
"482","2020-03-06","new york","new york",0,0,7
"483","2020-03-06","new york city","new york",5,0,5
"484","2020-03-06","rockland","new york",2,0,0
"485","2020-03-06","westchester","new york",33,0,1
"486","2020-03-06","chatham","north carolina",1,0,0
"487","2020-03-06","wake","north carolina",1,0,1
"488","2020-03-06","cass","north dakota",0,0,1
"489","2020-03-06","franklin","ohio",0,0,1
"490","2020-03-06","tulsa","oklahoma",1,0,0
"491","2020-03-06","washington","oregon",2,0,0
"492","2020-03-06","bucks","pennsylvania",0,0,1
"493","2020-03-06","delaware","pennsylvania",1,0,1
"494","2020-03-06","philadelphia","pennsylvania",0,0,1
"495","2020-03-06","wayne","pennsylvania",1,0,0
"496","2020-03-06","unknown","rhode island",3,0,0
"497","2020-03-06","charleston","south carolina",1,0,0
"498","2020-03-06","kershaw","south carolina",1,0,0
"499","2020-03-06","dekalb","tennessee",0,0,1
"500","2020-03-06","williamson","tennessee",1,0,0
"501","2020-03-06","bexar","texas",11,0,1
"502","2020-03-06","dallas","texas",0,0,1
"503","2020-03-06","fort bend","texas",3,0,0
"504","2020-03-06","harris","texas",5,0,2
"505","2020-03-06","davis","utah",1,0,1
"506","2020-03-06","salt lake","utah",1,0,0
"507","2020-03-06","washington","utah",1,0,0
"508","2020-03-06","washington","vermont",0,0,2
"509","2020-03-06","richmond","virginia",0,0,1
"510","2020-03-06","chelan","washington",1,0,0
"511","2020-03-06","clark","washington",1,0,0
"512","2020-03-06","jefferson","washington",1,0,0
"513","2020-03-06","king","washington",59,12,1
"514","2020-03-06","pierce","washington",1,0,0
"515","2020-03-06","snohomish","washington",18,0,0
"516","2020-03-06","spokane","washington",4,0,0
"517","2020-03-06","walla walla","washington",1,0,0
"518","2020-03-06","dane","wisconsin",1,0,0
"519","2020-03-07","jefferson","alabama",0,0,1
"520","2020-03-07","madison","alabama",0,0,1
"521","2020-03-07","maricopa","arizona",2,0,0
"522","2020-03-07","pinal","arizona",3,0,0
"523","2020-03-07","alameda","california",3,0,1
"524","2020-03-07","contra costa","california",4,0,0
"525","2020-03-07","fresno","california",1,0,0
"526","2020-03-07","humboldt","california",1,0,0
"527","2020-03-07","los angeles","california",14,0,10
"528","2020-03-07","madera","california",1,0,0
"529","2020-03-07","marin","california",1,0,0
"530","2020-03-07","napa","california",1,0,0
"531","2020-03-07","orange","california",3,0,1
"532","2020-03-07","placer","california",5,1,0
"533","2020-03-07","riverside","california",1,0,4
"534","2020-03-07","sacramento","california",3,0,0
"535","2020-03-07","san diego","california",1,0,0
"536","2020-03-07","san francisco","california",11,0,4
"537","2020-03-07","san mateo","california",1,0,0
"538","2020-03-07","santa clara","california",32,0,0
"539","2020-03-07","santa cruz","california",1,0,0
"540","2020-03-07","solano","california",12,0,0
"541","2020-03-07","sonoma","california",3,0,0
"542","2020-03-07","yolo","california",1,0,0
"543","2020-03-07","denver","colorado",2,0,1
"544","2020-03-07","douglas","colorado",3,0,0
"545","2020-03-07","eagle","colorado",1,0,0
"546","2020-03-07","el paso","colorado",1,0,0
"547","2020-03-07","jefferson","colorado",1,0,0
"548","2020-03-07","district of columbia","district of columbia",1,0,1
"549","2020-03-07","broward","florida",2,0,4
"550","2020-03-07","charlotte","florida",1,0,0
"551","2020-03-07","hillsborough","florida",2,0,0
"552","2020-03-07","lee","florida",2,1,0
"553","2020-03-07","manatee","florida",2,0,0
"554","2020-03-07","miamidade","florida",0,0,1
"555","2020-03-07","okaloosa","florida",1,0,0
"556","2020-03-07","orange","florida",0,0,1
"557","2020-03-07","palm beach","florida",0,0,1
"558","2020-03-07","santa rosa","florida",1,1,0
"559","2020-03-07","volusia","florida",1,0,0
"560","2020-03-07","cobb","georgia",1,0,1
"561","2020-03-07","floyd","georgia",0,0,1
"562","2020-03-07","fulton","georgia",4,0,0
"563","2020-03-07","gwinnett","georgia",1,0,0
"564","2020-03-07","polk","georgia",1,0,0
"565","2020-03-07","honolulu","hawaii",1,0,1
"566","2020-03-07","cook","illinois",6,0,2
"567","2020-03-07","marion","indiana",1,0,0
"568","2020-03-07","johnson","kansas",1,0,0
"569","2020-03-07","fayette","kentucky",1,0,0
"570","2020-03-07","montgomery","maryland",3,0,0
"571","2020-03-07","berkshire","massachusetts",1,0,0
"572","2020-03-07","middlesex","massachusetts",5,0,1
"573","2020-03-07","norfolk","massachusetts",3,0,0
"574","2020-03-07","suffolk","massachusetts",4,0,1
"575","2020-03-07","ramsey","minnesota",1,0,0
"576","2020-03-07","st. louis","missouri",1,0,0
"577","2020-03-07","douglas","nebraska",14,0,0
"578","2020-03-07","clark","nevada",1,0,1
"579","2020-03-07","washoe","nevada",1,0,0
"580","2020-03-07","grafton","new hampshire",3,0,0
"581","2020-03-07","rockingham","new hampshire",1,0,0
"582","2020-03-07","bergen","new jersey",3,0,0
"583","2020-03-07","camden","new jersey",1,0,0
