Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1605503667242962945,ko,NO,YES,0,674,,Wed Dec 21 10:01:17 +0000 2022
1605504146140012546,en,NO,YES,0,1018,,Wed Dec 21 10:03:11 +0000 2022
1605506814845407232,ko,NO,YES,0,674,,Wed Dec 21 10:13:48 +0000 2022
1605512372252049410,ja,NO,YES,0,3,,Wed Dec 21 10:35:53 +0000 2022
1605512396318994432,ja,NO,YES,0,10,,Wed Dec 21 10:35:58 +0000 2022
1605512448970174464,ko,NO,YES,0,2,,Wed Dec 21 10:36:11 +0000 2022
1605513398170505217,en,NO,YES,0,9,,Wed Dec 21 10:39:57 +0000 2022
1605513674558275585,ko,NO,YES,0,674,,Wed Dec 21 10:41:03 +0000 2022
1605516057367564290,ko,NO,YES,0,674,,Wed Dec 21 10:50:31 +0000 2022
1605516268894838785,ko,NO,YES,0,674,,Wed Dec 21 10:51:22 +0000 2022
1605507965624131584,en,NO,NO,0,0,,Wed Dec 21 10:18:22 +0000 2022
1605504538953252866,ja,NO,NO,0,0,,Wed Dec 21 10:04:45 +0000 2022
1605509043631841281,ja,NO,YES,0,1439,,Wed Dec 21 10:22:39 +0000 2022
1605511201118568448,ja,NO,YES,0,1441,,Wed Dec 21 10:31:13 +0000 2022
