Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1606348918383677450,ko,NO,YES,0,610,"",Fri Dec 23 18:00:01 +0000 2022
1606348954605473792,ko,NO,YES,0,610,"",Fri Dec 23 18:00:09 +0000 2022
1606349128765771793,ko,NO,YES,0,610,"",Fri Dec 23 18:00:51 +0000 2022
1606349163356196875,pt,NO,NO,0,0,"",Fri Dec 23 18:00:59 +0000 2022
1606349351110021139,ko,NO,YES,0,610,"",Fri Dec 23 18:01:44 +0000 2022
1606349583315259393,ko,NO,YES,0,531,"",Fri Dec 23 18:02:39 +0000 2022
1606350920312393758,ko,NO,YES,0,610,"",Fri Dec 23 18:07:58 +0000 2022
1606351324819460130,ko,NO,YES,0,610,"",Fri Dec 23 18:09:35 +0000 2022
1606351505891758095,ko,NO,YES,0,610,"",Fri Dec 23 18:10:18 +0000 2022
1606351640109486080,ko,NO,YES,0,610,"",Fri Dec 23 18:10:50 +0000 2022
1606351720501559296,ko,NO,YES,0,610,"",Fri Dec 23 18:11:09 +0000 2022
1606352750949826568,ko,NO,YES,0,610,"",Fri Dec 23 18:15:15 +0000 2022
1606352984891445248,ko,NO,YES,0,610,"",Fri Dec 23 18:16:10 +0000 2022
1606353297241055232,ko,NO,YES,0,610,"",Fri Dec 23 18:17:25 +0000 2022
1606353409161826304,en,NO,YES,0,14,"",Fri Dec 23 18:17:52 +0000 2022
1606353853263273984,ko,NO,YES,0,610,"",Fri Dec 23 18:19:37 +0000 2022
1606354146616963072,ko,NO,YES,0,610,"",Fri Dec 23 18:20:47 +0000 2022
1606354302238433280,ko,NO,YES,0,610,"",Fri Dec 23 18:21:24 +0000 2022
1606356110058967041,en,NO,YES,0,1014,"",Fri Dec 23 18:28:35 +0000 2022
1606356142354989064,ko,NO,YES,0,411,"",Fri Dec 23 18:28:43 +0000 2022
1606356473528782848,en,NO,YES,0,1017,"",Fri Dec 23 18:30:02 +0000 2022
1606356756459933696,ko,NO,YES,0,610,"",Fri Dec 23 18:31:10 +0000 2022
1606357009908977664,und,NO,NO,2,0,"",Fri Dec 23 18:32:10 +0000 2022
1606357121028628480,ko,NO,YES,0,610,"",Fri Dec 23 18:32:36 +0000 2022
1606357449786609664,ko,NO,YES,0,610,"",Fri Dec 23 18:33:55 +0000 2022
1606357618380906497,ko,NO,YES,0,610,"",Fri Dec 23 18:34:35 +0000 2022
1606357652962951168,ko,NO,YES,0,610,"",Fri Dec 23 18:34:43 +0000 2022
1606357783095410699,ko,NO,YES,0,610,"",Fri Dec 23 18:35:14 +0000 2022
1606358442805202945,ja,NO,YES,0,12,"",Fri Dec 23 18:37:52 +0000 2022
1606358524162113536,ja,NO,YES,0,16,"",Fri Dec 23 18:38:11 +0000 2022
1606358575583985665,ja,NO,YES,0,8,"",Fri Dec 23 18:38:23 +0000 2022
1606358664033574912,ko,NO,YES,0,610,"",Fri Dec 23 18:38:44 +0000 2022
1606358815976439810,ja,NO,YES,0,19,"",Fri Dec 23 18:39:21 +0000 2022
1606359382656028673,ko,NO,YES,0,610,"",Fri Dec 23 18:41:36 +0000 2022
1606360000842039316,ko,NO,YES,0,610,"",Fri Dec 23 18:44:03 +0000 2022
1606361958961356800,ko,NO,YES,0,610,"",Fri Dec 23 18:51:50 +0000 2022
1606362283176693760,ko,NO,YES,0,610,"",Fri Dec 23 18:53:07 +0000 2022
1606363360190033920,ko,NO,YES,0,438,"",Fri Dec 23 18:57:24 +0000 2022
1606363782585847808,ko,NO,YES,0,610,"",Fri Dec 23 18:59:05 +0000 2022
1606348957369524224,fr,NO,NO,0,0,"",Fri Dec 23 18:00:10 +0000 2022
1606348957524922394,fr,NO,NO,1,0,"",Fri Dec 23 18:00:10 +0000 2022
1606349038034501632,fr,NO,YES,0,48,"",Fri Dec 23 18:00:29 +0000 2022
1606349062026006531,fr,NO,NO,0,0,"",Fri Dec 23 18:00:35 +0000 2022
1606349125590560770,fr,NO,YES,0,1,"",Fri Dec 23 18:00:50 +0000 2022
1606349220717350912,en,NO,NO,0,0,"",Fri Dec 23 18:01:13 +0000 2022
1606349238589427720,fr,NO,YES,0,2,"",Fri Dec 23 18:01:17 +0000 2022
1606349260659855377,fr,NO,NO,0,0,"",Fri Dec 23 18:01:22 +0000 2022
1606349328091680795,fr,NO,NO,1,0,"",Fri Dec 23 18:01:39 +0000 2022
1606349369820577792,en,NO,NO,0,0,"",Fri Dec 23 18:01:48 +0000 2022
