Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1599795732386811904,en,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795732587814914,es,NO,YES,0,1796,"",Mon Dec 05 16:00:00 +0000 2022
1599795732621688833,en,NO,YES,0,22669,"",Mon Dec 05 16:00:00 +0000 2022
1599795732843667457,en,NO,YES,0,53,"",Mon Dec 05 16:00:00 +0000 2022
1599795732977836032,en,NO,YES,0,137,"",Mon Dec 05 16:00:00 +0000 2022
1599795733238095873,es,NO,NO,44,26,"",Mon Dec 05 16:00:00 +0000 2022
1599795733321773056,en,NO,NO,3,1,"",Mon Dec 05 16:00:00 +0000 2022
1599795733330202624,en,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795733682872325,en,NO,YES,0,8071,"",Mon Dec 05 16:00:00 +0000 2022
1599795734051950593,en,NO,YES,0,9443,"",Mon Dec 05 16:00:00 +0000 2022
1599795734106324997,es,NO,NO,9,2,"",Mon Dec 05 16:00:00 +0000 2022
1599795734118748161,es,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795734173319169,nl,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795734374760448,en,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795734525591552,pt,NO,YES,0,2335,"",Mon Dec 05 16:00:00 +0000 2022
1599795734525755392,en,NO,YES,0,20,"",Mon Dec 05 16:00:00 +0000 2022
1599795734530121729,en,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795734622064640,es,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795734835998720,de,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795734852689921,es,NO,YES,0,46,"",Mon Dec 05 16:00:00 +0000 2022
1599795734940770306,en,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795735150481410,en,NO,NO,1,1,"",Mon Dec 05 16:00:00 +0000 2022
1599795735704506368,en,NO,YES,0,2984,"",Mon Dec 05 16:00:00 +0000 2022
1599795735758663680,es,NO,YES,0,20,"",Mon Dec 05 16:00:00 +0000 2022
1599795735767134208,es,NO,NO,0,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795735838572545,en,NO,YES,0,2,"",Mon Dec 05 16:00:00 +0000 2022
1599795736073621504,en,NO,YES,0,420,"",Mon Dec 05 16:00:00 +0000 2022
1599795736354226176,pt,NO,NO,3,0,"",Mon Dec 05 16:00:00 +0000 2022
1599795736358461446,fr,NO,NO,19,1,"",Mon Dec 05 16:00:00 +0000 2022
1599795736626995200,es,NO,NO,0,4,"",Mon Dec 05 16:00:01 +0000 2022
1599795736664645632,fr,NO,YES,0,228,"",Mon Dec 05 16:00:01 +0000 2022
1599795736689795073,pt,NO,YES,0,21,"",Mon Dec 05 16:00:01 +0000 2022
1599795736807444480,en,NO,NO,1,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795736836653056,en,NO,NO,0,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795736841003016,pt,NO,NO,0,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795736878538752,en,NO,NO,6,6,"",Mon Dec 05 16:00:01 +0000 2022
1599795737012805633,en,NO,NO,8,3,"",Mon Dec 05 16:00:01 +0000 2022
1599795737197301763,en,NO,YES,0,31,"",Mon Dec 05 16:00:01 +0000 2022
1599795737474351104,es,NO,NO,0,1,"",Mon Dec 05 16:00:01 +0000 2022
1599795737478500353,en,NO,NO,1,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795737570775043,en,NO,NO,2,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795737663094784,en,NO,NO,0,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795737692446722,en,NO,NO,3,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795737860063232,en,NO,NO,1,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795737880973312,en,NO,NO,0,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795737931358208,en,NO,NO,757,74,"",Mon Dec 05 16:00:01 +0000 2022
1599795738061389824,en,NO,NO,1,3,QA,Mon Dec 05 16:00:01 +0000 2022
1599795738157887488,en,NO,NO,0,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795738510184448,en,NO,YES,0,12,"",Mon Dec 05 16:00:01 +0000 2022
1599795738829099008,en,NO,NO,0,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795738925334528,es,NO,NO,0,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795739810578434,en,NO,NO,0,0,"",Mon Dec 05 16:00:01 +0000 2022
1599795739856470016,es,NO,YES,0,5092,"",Mon Dec 05 16:00:01 +0000 2022
1599795739999326208,es,NO,NO,0,1,"",Mon Dec 05 16:00:01 +0000 2022
1599795740058202112,en,NO,YES,0,383,"",Mon Dec 05 16:00:01 +0000 2022
1599795740196290562,es,NO,NO,0,2,"",Mon Dec 05 16:00:01 +0000 2022
1599795740594708481,en,NO,YES,0,260,"",Mon Dec 05 16:00:01 +0000 2022
1599795740691337216,pt,NO,NO,1,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795740750086145,en,NO,NO,1,1,"",Mon Dec 05 16:00:02 +0000 2022
1599795740783484929,es,NO,YES,0,111,"",Mon Dec 05 16:00:02 +0000 2022
1599795740804521985,es,NO,NO,1,1,"",Mon Dec 05 16:00:02 +0000 2022
1599795740813008896,lv,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795740825784320,qme,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795740850757634,en,NO,NO,4,2,"",Mon Dec 05 16:00:02 +0000 2022
1599795741144322050,en,NO,NO,1,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795741177786368,en,NO,NO,4,6,"",Mon Dec 05 16:00:02 +0000 2022
1599795741203079170,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795741400113158,es,NO,NO,8,11,"",Mon Dec 05 16:00:02 +0000 2022
1599795741542727680,fr,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795741613957120,en,NO,NO,1,2,"",Mon Dec 05 16:00:02 +0000 2022
1599795741655965696,en,NO,NO,16,13,"",Mon Dec 05 16:00:02 +0000 2022
1599795741735587840,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795741828210688,es,NO,YES,0,20,"",Mon Dec 05 16:00:02 +0000 2022
1599795741932851214,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795742247473155,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795742318919680,in,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795742344089605,pt,NO,NO,3,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795742612267010,pt,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795742687645696,es,NO,NO,0,1,"",Mon Dec 05 16:00:02 +0000 2022
1599795742696034305,en,NO,NO,10,3,"",Mon Dec 05 16:00:02 +0000 2022
1599795742771597312,es,NO,YES,0,348,"",Mon Dec 05 16:00:02 +0000 2022
1599795743010983943,en,NO,YES,0,4464,"",Mon Dec 05 16:00:02 +0000 2022
1599795743040094208,it,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795743296000003,en,NO,NO,10,4,"",Mon Dec 05 16:00:02 +0000 2022
1599795743308423168,in,NO,NO,0,0,QA,Mon Dec 05 16:00:02 +0000 2022
1599795743925370880,pt,NO,YES,0,378,"",Mon Dec 05 16:00:02 +0000 2022
1599795743971319812,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795743971328003,cs,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795744025837569,en,NO,NO,1,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795744050974721,en,NO,NO,1,1,"",Mon Dec 05 16:00:02 +0000 2022
1599795744080273409,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795744390651906,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795744407715841,nl,NO,NO,47,10,"",Mon Dec 05 16:00:02 +0000 2022
1599795744424198154,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795744436899842,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795744458018816,tr,NO,YES,0,390,"",Mon Dec 05 16:00:02 +0000 2022
1599795744482934784,es,NO,NO,6,5,"",Mon Dec 05 16:00:02 +0000 2022
1599795744579280897,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795744613208064,en,NO,NO,0,0,"",Mon Dec 05 16:00:02 +0000 2022
1599795744760004609,th,NO,YES,0,1916,"",Mon Dec 05 16:00:02 +0000 2022
1599795744763846656,pt,NO,YES,0,1,"",Mon Dec 05 16:00:02 +0000 2022
1599795744902217728,en,NO,NO,0,3,"",Mon Dec 05 16:00:03 +0000 2022
1599795744902639616,en,NO,NO,0,0,"",Mon Dec 05 16:00:03 +0000 2022
1599795744927514624,en,NO,NO,0,0,"",Mon Dec 05 16:00:03 +0000 2022
1599795745074421761,en,NO,NO,0,0,"",Mon Dec 05 16:00:03 +0000 2022
1599795745736957953,pt,NO,NO,1,0,"",Mon Dec 05 16:00:03 +0000 2022
1599795746550665217,en,NO,NO,1,0,"",Mon Dec 05 16:00:03 +0000 2022
1599795746869374976,en,NO,NO,0,0,"",Mon Dec 05 16:00:03 +0000 2022
1599795746999795712,en,NO,YES,0,868,"",Mon Dec 05 16:00:03 +0000 2022
1599795747246944256,es,NO,YES,0,148,"",Mon Dec 05 16:00:03 +0000 2022
1599795747817492488,pt,NO,NO,0,0,"",Mon Dec 05 16:00:03 +0000 2022
1599795748022804480,en,NO,NO,1,0,"",Mon Dec 05 16:00:03 +0000 2022
1599795748198965248,th,NO,YES,0,4439,"",Mon Dec 05 16:00:03 +0000 2022
1599795748215738371,en,NO,YES,0,13,"",Mon Dec 05 16:00:03 +0000 2022
1599795748241313792,en,NO,YES,0,180,"",Mon Dec 05 16:00:03 +0000 2022
1599795748899807233,zxx,NO,YES,0,3,"",Mon Dec 05 16:00:03 +0000 2022
1599795749293740032,en,NO,NO,2,0,"",Mon Dec 05 16:00:04 +0000 2022
1599795749319233536,es,NO,YES,0,452,"",Mon Dec 05 16:00:04 +0000 2022
1599795749834952706,en,NO,NO,1,2,"",Mon Dec 05 16:00:04 +0000 2022
1599795749973377028,en,NO,YES,0,13,"",Mon Dec 05 16:00:04 +0000 2022
1599795750245789696,de,NO,YES,0,11,"",Mon Dec 05 16:00:04 +0000 2022
1599795750300311552,en,NO,YES,0,190,"",Mon Dec 05 16:00:04 +0000 2022
1599795750451302402,ja,NO,NO,0,0,"",Mon Dec 05 16:00:04 +0000 2022
1599795750464290817,es,NO,YES,0,9,"",Mon Dec 05 16:00:04 +0000 2022
1599795750833102850,en,NO,YES,0,13,"",Mon Dec 05 16:00:04 +0000 2022
1599795750841765888,th,NO,YES,0,1798,"",Mon Dec 05 16:00:04 +0000 2022
1599795751206494208,en,NO,NO,10,6,"",Mon Dec 05 16:00:04 +0000 2022
1599795751223062528,zxx,NO,NO,0,0,"",Mon Dec 05 16:00:04 +0000 2022
1599795751336427520,en,NO,NO,0,0,"",Mon Dec 05 16:00:04 +0000 2022
1599795751701434369,en,NO,YES,0,13,"",Mon Dec 05 16:00:04 +0000 2022
1599795751755739137,es,NO,YES,0,18,"",Mon Dec 05 16:00:04 +0000 2022
1599795751819030528,en,NO,YES,0,253,"",Mon Dec 05 16:00:04 +0000 2022
1599795751902535681,en,NO,YES,0,6593,"",Mon Dec 05 16:00:04 +0000 2022
1599795751978434560,fr,NO,YES,0,1256,"",Mon Dec 05 16:00:04 +0000 2022
1599795752347537408,es,NO,NO,383,28,"",Mon Dec 05 16:00:04 +0000 2022
1599795752376537088,en,NO,YES,0,139,"",Mon Dec 05 16:00:04 +0000 2022
1599795752472936449,en,NO,YES,0,15664,"",Mon Dec 05 16:00:04 +0000 2022
1599795752699858944,pt,NO,YES,0,64,"",Mon Dec 05 16:00:04 +0000 2022
1599795752816951304,en,NO,YES,0,17493,"",Mon Dec 05 16:00:04 +0000 2022
1599795752905035776,en,NO,YES,0,169,"",Mon Dec 05 16:00:04 +0000 2022
1599795753043402752,en,NO,NO,0,0,"",Mon Dec 05 16:00:04 +0000 2022
1599795753287057408,en,NO,YES,0,902,"",Mon Dec 05 16:00:05 +0000 2022
1599795753366409216,en,NO,YES,0,7126,"",Mon Dec 05 16:00:05 +0000 2022
1599795753412882433,pt,NO,NO,0,0,"",Mon Dec 05 16:00:05 +0000 2022
1599795753425469441,es,NO,YES,0,283,"",Mon Dec 05 16:00:05 +0000 2022
1599795753895227392,de,NO,NO,1,0,"",Mon Dec 05 16:00:05 +0000 2022
1599795754130108417,en,NO,YES,0,208,"",Mon Dec 05 16:00:05 +0000 2022
1599795754222043137,en,NO,YES,0,20,"",Mon Dec 05 16:00:05 +0000 2022
1599795754318856193,en,NO,YES,0,50,"",Mon Dec 05 16:00:05 +0000 2022
1599795754381742080,en,NO,YES,0,6505,"",Mon Dec 05 16:00:05 +0000 2022
1599795754674970626,es,NO,YES,0,31,"",Mon Dec 05 16:00:05 +0000 2022
1599795754771836928,en,NO,NO,0,0,"",Mon Dec 05 16:00:05 +0000 2022
1599795754788212742,en,NO,YES,0,6867,"",Mon Dec 05 16:00:05 +0000 2022
1599795754822152194,fr,NO,YES,0,559,"",Mon Dec 05 16:00:05 +0000 2022
1599795755291549696,es,NO,YES,0,109,"",Mon Dec 05 16:00:05 +0000 2022
1599795755417423872,en,NO,YES,0,681,"",Mon Dec 05 16:00:05 +0000 2022
1599795755426140160,es,NO,NO,0,1,"",Mon Dec 05 16:00:05 +0000 2022
1599795755774271489,en,NO,YES,0,15665,"",Mon Dec 05 16:00:05 +0000 2022
1599795756063371266,ar,NO,YES,0,45,"",Mon Dec 05 16:00:05 +0000 2022
1599795756109791234,fr,NO,NO,0,0,"",Mon Dec 05 16:00:05 +0000 2022
1599795756491309056,pt,NO,NO,4,1,"",Mon Dec 05 16:00:05 +0000 2022
1599795757497753601,ca,NO,NO,0,1,QA,Mon Dec 05 16:00:06 +0000 2022
1599795757753987073,en,NO,YES,0,2871,"",Mon Dec 05 16:00:06 +0000 2022
1599795758022426624,en,NO,YES,0,136,"",Mon Dec 05 16:00:06 +0000 2022
