Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1599086056443629568,en,NO,NO,1,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086056485179392,en,NO,NO,1,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086056623800321,en,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086056686555136,en,NO,YES,0,14,"",Sat Dec 03 17:00:00 +0000 2022
1599086056774959104,en,NO,YES,0,11311,"",Sat Dec 03 17:00:00 +0000 2022
1599086056938213376,qme,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086056946614272,en,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086057059852288,es,NO,NO,48,118,"",Sat Dec 03 17:00:00 +0000 2022
1599086057588285441,en,NO,YES,0,7848,"",Sat Dec 03 17:00:00 +0000 2022
1599086057672278017,en,NO,NO,8,7,"",Sat Dec 03 17:00:00 +0000 2022
1599086057819058177,en,NO,NO,11,3,"",Sat Dec 03 17:00:00 +0000 2022
1599086058058260482,es,NO,NO,7,2,"",Sat Dec 03 17:00:00 +0000 2022
1599086058133549058,fr,NO,YES,0,31,"",Sat Dec 03 17:00:00 +0000 2022
1599086058242772994,es,NO,NO,2,5,"",Sat Dec 03 17:00:00 +0000 2022
1599086058456879104,en,NO,YES,0,1043,"",Sat Dec 03 17:00:00 +0000 2022
1599086058519801856,es,NO,YES,0,166,"",Sat Dec 03 17:00:00 +0000 2022
1599086058901118977,es,NO,YES,0,346,"",Sat Dec 03 17:00:00 +0000 2022
1599086059249438720,es,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086059517640704,en,NO,YES,0,3221,"",Sat Dec 03 17:00:00 +0000 2022
1599086059589099522,es,NO,NO,0,1,"",Sat Dec 03 17:00:00 +0000 2022
1599086059631026176,en,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086059727503364,en,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086059823935489,es,NO,NO,25,43,"",Sat Dec 03 17:00:00 +0000 2022
1599086059992027137,en,NO,YES,0,1237,"",Sat Dec 03 17:00:00 +0000 2022
1599086060004265984,es,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086060016836608,en,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086060159787008,en,NO,NO,0,0,"",Sat Dec 03 17:00:00 +0000 2022
1599086060176543744,en,NO,YES,0,3,"",Sat Dec 03 17:00:00 +0000 2022
1599086060340150272,pt,NO,YES,0,8,"",Sat Dec 03 17:00:01 +0000 2022
1599086060415459330,es,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086060449013761,en,NO,NO,1,1,"",Sat Dec 03 17:00:01 +0000 2022
1599086060537274368,es,NO,YES,0,61,"",Sat Dec 03 17:00:01 +0000 2022
1599086060620853248,fr,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086060658728963,es,NO,NO,3,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086060977332225,ca,NO,YES,0,23,"",Sat Dec 03 17:00:01 +0000 2022
1599086061103513600,en,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086061107531780,en,NO,NO,23,5,"",Sat Dec 03 17:00:01 +0000 2022
1599086061170352129,es,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086061233311744,en,NO,NO,1,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086061380333568,en,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086061795168258,qht,NO,NO,1,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086062030102528,en,NO,YES,0,17,"",Sat Dec 03 17:00:01 +0000 2022
1599086062084665344,de,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086062089166848,en,NO,YES,0,2796,"",Sat Dec 03 17:00:01 +0000 2022
1599086062118309891,es,NO,NO,10,22,"",Sat Dec 03 17:00:01 +0000 2022
1599086062273445888,es,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086062441463808,en,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086062743146496,en,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086062764142592,es,NO,YES,0,744,"",Sat Dec 03 17:00:01 +0000 2022
1599086063342919680,en,NO,NO,1,1,"",Sat Dec 03 17:00:01 +0000 2022
1599086063439343617,es,NO,NO,0,0,"",Sat Dec 03 17:00:01 +0000 2022
1599086064009814018,en,NO,NO,514,103,"",Sat Dec 03 17:00:01 +0000 2022
1599086064089501696,it,NO,NO,12,4,"",Sat Dec 03 17:00:01 +0000 2022
1599086064098050051,fr,NO,YES,0,322,"",Sat Dec 03 17:00:01 +0000 2022
1599086064295026691,pt,NO,YES,0,16,"",Sat Dec 03 17:00:01 +0000 2022
1599086064626302977,es,NO,NO,0,0,"",Sat Dec 03 17:00:02 +0000 2022
1599086065096196102,en,NO,NO,201,92,"",Sat Dec 03 17:00:02 +0000 2022
1599086065440038912,en,NO,YES,0,4,"",Sat Dec 03 17:00:02 +0000 2022
1599086065515524097,en,NO,NO,34,0,"",Sat Dec 03 17:00:02 +0000 2022
1599086065943445507,en,NO,NO,33,12,"",Sat Dec 03 17:00:02 +0000 2022
1599086066468028418,en,NO,YES,0,3018,"",Sat Dec 03 17:00:02 +0000 2022
1599086066526740483,en,NO,YES,0,8,"",Sat Dec 03 17:00:02 +0000 2022
1599086066635448321,en,NO,NO,4,3,"",Sat Dec 03 17:00:02 +0000 2022
1599086066711289856,es,NO,YES,0,5992,"",Sat Dec 03 17:00:02 +0000 2022
1599086066845200385,en,NO,NO,2,0,"",Sat Dec 03 17:00:02 +0000 2022
1599086066970959875,it,NO,NO,0,0,"",Sat Dec 03 17:00:02 +0000 2022
1599086067264749568,es,NO,YES,0,1,"",Sat Dec 03 17:00:02 +0000 2022
1599086067562708995,en,NO,NO,3,2,"",Sat Dec 03 17:00:02 +0000 2022
1599086067583397888,ar,NO,YES,0,22,"",Sat Dec 03 17:00:02 +0000 2022
1599086068217020421,en,NO,NO,0,0,"",Sat Dec 03 17:00:02 +0000 2022
1599086068321505281,en,NO,NO,0,0,US,Sat Dec 03 17:00:02 +0000 2022
1599086068468285440,ro,NO,NO,0,0,"",Sat Dec 03 17:00:02 +0000 2022
1599086068887736320,en,NO,YES,0,1,"",Sat Dec 03 17:00:03 +0000 2022
1599086069214941187,en,NO,YES,0,11114,"",Sat Dec 03 17:00:03 +0000 2022
1599086069290500099,en,NO,NO,0,0,"",Sat Dec 03 17:00:03 +0000 2022
1599086069709873152,en,NO,YES,0,2796,"",Sat Dec 03 17:00:03 +0000 2022
1599086069923790848,en,NO,YES,0,6427,"",Sat Dec 03 17:00:03 +0000 2022
1599086070146035713,und,NO,YES,0,89,"",Sat Dec 03 17:00:03 +0000 2022
1599086070209335296,en,NO,YES,0,776,"",Sat Dec 03 17:00:03 +0000 2022
1599086070368505857,en,NO,NO,0,0,"",Sat Dec 03 17:00:03 +0000 2022
1599086070737534976,zxx,NO,NO,9,4,"",Sat Dec 03 17:00:03 +0000 2022
1599086071018422272,en,NO,NO,0,0,"",Sat Dec 03 17:00:03 +0000 2022
1599086071039819776,en,NO,NO,6,3,"",Sat Dec 03 17:00:03 +0000 2022
1599086071136292866,en,NO,YES,0,8,"",Sat Dec 03 17:00:03 +0000 2022
1599086071349841922,en,NO,YES,0,452,"",Sat Dec 03 17:00:03 +0000 2022
1599086071404544007,en,NO,NO,0,0,"",Sat Dec 03 17:00:03 +0000 2022
1599086071421186048,de,NO,YES,0,1897,"",Sat Dec 03 17:00:03 +0000 2022
1599086071580459010,qme,NO,NO,0,0,"",Sat Dec 03 17:00:03 +0000 2022
1599086072138412033,en,NO,YES,0,3023,"",Sat Dec 03 17:00:03 +0000 2022
1599086072142745601,hu,NO,NO,0,0,"",Sat Dec 03 17:00:03 +0000 2022
1599086072398495744,en,NO,NO,0,0,"",Sat Dec 03 17:00:03 +0000 2022
1599086072629440512,fr,NO,YES,0,5,"",Sat Dec 03 17:00:03 +0000 2022
1599086073908371458,art,NO,YES,0,8,"",Sat Dec 03 17:00:04 +0000 2022
1599086074013552641,en,NO,NO,0,0,"",Sat Dec 03 17:00:04 +0000 2022
1599086074516553728,ja,NO,YES,0,77,"",Sat Dec 03 17:00:04 +0000 2022
1599086075045347328,qht,NO,YES,0,26,"",Sat Dec 03 17:00:04 +0000 2022
1599086075120537600,es,NO,NO,0,0,"",Sat Dec 03 17:00:04 +0000 2022
1599086075535708160,en,NO,YES,0,85,"",Sat Dec 03 17:00:04 +0000 2022
1599086075636350977,pt,NO,YES,0,3057,"",Sat Dec 03 17:00:04 +0000 2022
1599086075636772870,en,NO,YES,0,835,"",Sat Dec 03 17:00:04 +0000 2022
1599086075703529472,ja,NO,NO,0,0,"",Sat Dec 03 17:00:04 +0000 2022
1599086075783192576,en,NO,YES,0,20,"",Sat Dec 03 17:00:04 +0000 2022
1599086075917369344,es,NO,YES,0,2484,"",Sat Dec 03 17:00:04 +0000 2022
1599086076148137984,in,NO,YES,0,4,"",Sat Dec 03 17:00:04 +0000 2022
1599086076454264834,es,NO,YES,0,12,"",Sat Dec 03 17:00:04 +0000 2022
1599086077066637313,en,NO,NO,1,0,"",Sat Dec 03 17:00:05 +0000 2022
1599086077117353985,en,NO,YES,0,118,"",Sat Dec 03 17:00:05 +0000 2022
1599086077251227650,es,NO,NO,0,1,"",Sat Dec 03 17:00:05 +0000 2022
1599086077318352898,en,NO,YES,0,55,"",Sat Dec 03 17:00:05 +0000 2022
