Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1599554140480626688,en,NO,YES,0,70,"",Mon Dec 05 00:00:00 +0000 2022
1599554140811988994,en,NO,NO,9,3,"",Mon Dec 05 00:00:00 +0000 2022
1599554140920766464,en,NO,NO,0,0,"",Mon Dec 05 00:00:00 +0000 2022
1599554141122011137,en,NO,YES,0,264,"",Mon Dec 05 00:00:00 +0000 2022
1599554141378215938,en,NO,YES,0,2989,"",Mon Dec 05 00:00:00 +0000 2022
1599554141554180098,en,NO,NO,0,0,"",Mon Dec 05 00:00:00 +0000 2022
1599554142216671233,pt,NO,YES,0,49,"",Mon Dec 05 00:00:00 +0000 2022
1599554142665867264,zxx,NO,YES,0,236,"",Mon Dec 05 00:00:00 +0000 2022
1599554142749741056,pt,NO,NO,0,0,"",Mon Dec 05 00:00:00 +0000 2022
1599554143064326144,en,NO,YES,0,18803,"",Mon Dec 05 00:00:00 +0000 2022
1599554143286280193,en,NO,NO,0,0,"",Mon Dec 05 00:00:00 +0000 2022
1599554143311794179,en,NO,YES,0,943,"",Mon Dec 05 00:00:00 +0000 2022
1599554143365971968,in,NO,NO,0,0,"",Mon Dec 05 00:00:00 +0000 2022
1599554143374348288,tr,NO,NO,0,0,"",Mon Dec 05 00:00:00 +0000 2022
1599554143525302272,en,NO,YES,0,751,"",Mon Dec 05 00:00:00 +0000 2022
1599554143852576768,en,NO,NO,1,2,"",Mon Dec 05 00:00:00 +0000 2022
1599554144087560192,en,NO,NO,2,0,"",Mon Dec 05 00:00:00 +0000 2022
1599554144347385856,en,NO,NO,36,13,"",Mon Dec 05 00:00:00 +0000 2022
1599554144406315009,en,NO,NO,3,1,"",Mon Dec 05 00:00:00 +0000 2022
1599554144544911366,en,NO,NO,3,0,US,Mon Dec 05 00:00:00 +0000 2022
1599554145035333632,in,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554145102737408,en,NO,YES,0,5,"",Mon Dec 05 00:00:01 +0000 2022
1599554145303699456,en,NO,YES,0,12,"",Mon Dec 05 00:00:01 +0000 2022
1599554145354412032,en,NO,YES,0,18803,"",Mon Dec 05 00:00:01 +0000 2022
1599554145840955392,en,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554146037702657,in,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554146361040896,en,NO,YES,0,4,"",Mon Dec 05 00:00:01 +0000 2022
1599554146448703488,en,NO,NO,1,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554146624950273,en,NO,YES,0,436,"",Mon Dec 05 00:00:01 +0000 2022
1599554146738139136,en,NO,YES,0,16754,"",Mon Dec 05 00:00:01 +0000 2022
1599554146805633024,en,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554146817957888,in,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554146822197248,es,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554146855636992,de,NO,YES,0,1263,"",Mon Dec 05 00:00:01 +0000 2022
1599554147136655360,en,NO,YES,0,1165,"",Mon Dec 05 00:00:01 +0000 2022
1599554147321368577,en,NO,NO,3,4,"",Mon Dec 05 00:00:01 +0000 2022
1599554147576971265,in,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554147757367297,en,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554147765735424,es,NO,NO,3,2,"",Mon Dec 05 00:00:01 +0000 2022
1599554147782574081,in,NO,NO,0,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554147946201089,en,NO,NO,2,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554147975663620,es,NO,NO,3,0,"",Mon Dec 05 00:00:01 +0000 2022
1599554148520820736,en,NO,NO,1,1,"",Mon Dec 05 00:00:01 +0000 2022
1599554148713766912,es,NO,NO,72,46,"",Mon Dec 05 00:00:01 +0000 2022
1599554149196046338,de,NO,NO,1,0,"",Mon Dec 05 00:00:02 +0000 2022
1599554149217189889,pt,NO,NO,0,0,"",Mon Dec 05 00:00:02 +0000 2022
1599554149254840321,in,NO,NO,0,0,"",Mon Dec 05 00:00:02 +0000 2022
1599554149557080064,en,NO,YES,0,2,"",Mon Dec 05 00:00:02 +0000 2022
1599554150345633792,ja,NO,NO,1,2,"",Mon Dec 05 00:00:02 +0000 2022
1599554150546960384,fr,NO,YES,0,83,"",Mon Dec 05 00:00:02 +0000 2022
1599554150764789763,en,NO,NO,0,0,"",Mon Dec 05 00:00:02 +0000 2022
1599554150924431360,en,NO,NO,1,0,"",Mon Dec 05 00:00:02 +0000 2022
1599554151591153664,fr,NO,YES,0,3,"",Mon Dec 05 00:00:02 +0000 2022
1599554151595511809,es,NO,YES,0,13,"",Mon Dec 05 00:00:02 +0000 2022
1599554151649669121,es,NO,YES,0,682,"",Mon Dec 05 00:00:02 +0000 2022
1599554151687815168,en,NO,NO,1,0,"",Mon Dec 05 00:00:02 +0000 2022
1599554151960412160,en,NO,YES,0,5,"",Mon Dec 05 00:00:02 +0000 2022
1599554151968800768,en,NO,YES,0,68102,"",Mon Dec 05 00:00:02 +0000 2022
1599554152656666624,ja,NO,NO,0,0,"",Mon Dec 05 00:00:02 +0000 2022
1599554152786378752,fr,NO,YES,0,88,"",Mon Dec 05 00:00:02 +0000 2022
1599554152798904320,en,NO,YES,0,2779,"",Mon Dec 05 00:00:02 +0000 2022
1599554152941641728,en,NO,YES,0,232,"",Mon Dec 05 00:00:02 +0000 2022
1599554153390276609,en,NO,YES,0,39,"",Mon Dec 05 00:00:03 +0000 2022
1599554153478381569,en,NO,YES,0,1404,"",Mon Dec 05 00:00:03 +0000 2022
1599554153579249664,pt,NO,NO,0,0,"",Mon Dec 05 00:00:03 +0000 2022
1599554154200195072,en,NO,YES,0,345,"",Mon Dec 05 00:00:03 +0000 2022
1599554154430574593,en,NO,YES,0,5060,"",Mon Dec 05 00:00:03 +0000 2022
1599554154451685376,hu,NO,NO,0,0,"",Mon Dec 05 00:00:03 +0000 2022
1599554154485059585,es,NO,YES,0,164,"",Mon Dec 05 00:00:03 +0000 2022
1599554155151958016,en,NO,NO,80,1,"",Mon Dec 05 00:00:03 +0000 2022
1599554155416272896,hu,NO,NO,0,0,"",Mon Dec 05 00:00:03 +0000 2022
1599554155924062208,en,NO,YES,0,52,"",Mon Dec 05 00:00:03 +0000 2022
1599554155936350208,en,NO,NO,0,0,"",Mon Dec 05 00:00:03 +0000 2022
1599554156834222081,en,NO,NO,2,2,"",Mon Dec 05 00:00:03 +0000 2022
1599554157681131520,en,NO,YES,0,892,"",Mon Dec 05 00:00:04 +0000 2022
1599554158147031041,en,NO,YES,0,16754,"",Mon Dec 05 00:00:04 +0000 2022
1599554158709071873,en,NO,YES,0,7944,"",Mon Dec 05 00:00:04 +0000 2022
1599554159375695878,en,NO,NO,1,1,"",Mon Dec 05 00:00:04 +0000 2022
1599554159648219137,en,NO,NO,0,0,"",Mon Dec 05 00:00:04 +0000 2022
1599554160105787392,en,NO,YES,0,3685,"",Mon Dec 05 00:00:04 +0000 2022
1599554160541634562,en,NO,NO,0,0,"",Mon Dec 05 00:00:04 +0000 2022
1599554160936255488,en,NO,NO,0,0,"",Mon Dec 05 00:00:04 +0000 2022
1599554161548218370,es,NO,NO,0,0,"",Mon Dec 05 00:00:05 +0000 2022
1599554161573769216,pt,NO,YES,0,9,"",Mon Dec 05 00:00:05 +0000 2022
1599554161653125120,en,NO,YES,0,380,"",Mon Dec 05 00:00:05 +0000 2022
1599554161862811649,en,NO,YES,0,2987,"",Mon Dec 05 00:00:05 +0000 2022
1599554161926090752,ja,NO,YES,0,77,"",Mon Dec 05 00:00:05 +0000 2022
1599554162039013377,de,NO,YES,0,21,"",Mon Dec 05 00:00:05 +0000 2022
1599554162152259587,en,NO,YES,0,32,"",Mon Dec 05 00:00:05 +0000 2022
1599554162626551809,en,NO,YES,0,2775,"",Mon Dec 05 00:00:05 +0000 2022
