Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1606198348557406208,ko,NO,YES,0,55,"",Fri Dec 23 08:01:42 +0000 2022
1606198764464590851,ko,NO,YES,0,55,"",Fri Dec 23 08:03:21 +0000 2022
1606202443762581505,ko,NO,YES,0,55,"",Fri Dec 23 08:17:59 +0000 2022
1606210508213825536,ko,NO,YES,0,55,"",Fri Dec 23 08:50:01 +0000 2022
1606211005079375872,ko,NO,YES,0,38,"",Fri Dec 23 08:52:00 +0000 2022
1606211249330540544,ko,NO,YES,0,676,"",Fri Dec 23 08:52:58 +0000 2022
1606198110224470016,fr,NO,NO,1,0,"",Fri Dec 23 08:00:45 +0000 2022
1606198115400175616,en,NO,NO,1,1,"",Fri Dec 23 08:00:47 +0000 2022
1606198253984223233,fr,NO,NO,1,0,"",Fri Dec 23 08:01:20 +0000 2022
1606198385316311040,fr,NO,YES,0,247,"",Fri Dec 23 08:01:51 +0000 2022
1606198625083744256,fr,NO,YES,0,11,"",Fri Dec 23 08:02:48 +0000 2022
1606198790339416064,fr,NO,NO,0,0,"",Fri Dec 23 08:03:28 +0000 2022
1606198896572698628,fr,NO,YES,0,55,"",Fri Dec 23 08:03:53 +0000 2022
1606198991669993472,fr,NO,NO,3,0,"",Fri Dec 23 08:04:16 +0000 2022
1606199024062791680,fr,NO,YES,0,55,"",Fri Dec 23 08:04:23 +0000 2022
1606199075216322560,fr,NO,YES,0,1,"",Fri Dec 23 08:04:35 +0000 2022
1606199124365230081,fr,NO,NO,0,0,"",Fri Dec 23 08:04:47 +0000 2022
1606199184670875649,fr,NO,NO,0,0,"",Fri Dec 23 08:05:02 +0000 2022
1606199438254297088,fr,NO,YES,0,9,"",Fri Dec 23 08:06:02 +0000 2022
1606199474388209664,fr,NO,YES,0,55,"",Fri Dec 23 08:06:11 +0000 2022
1606199487143088128,en,NO,YES,0,1,"",Fri Dec 23 08:06:14 +0000 2022
