Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1602876029349265409,en,NO,NO,0,0,"",Wed Dec 14 04:00:00 +0000 2022
1602876029353213965,en,NO,YES,0,2,"",Wed Dec 14 04:00:00 +0000 2022
1602876029369974784,en,NO,YES,0,510,"",Wed Dec 14 04:00:00 +0000 2022
1602876029831237632,en,NO,YES,0,7,"",Wed Dec 14 04:00:00 +0000 2022
1602876029890174976,en,NO,YES,0,139,"",Wed Dec 14 04:00:00 +0000 2022
1602876030217162757,en,NO,NO,2,2,"",Wed Dec 14 04:00:00 +0000 2022
1602876030775083008,en,NO,NO,1,0,"",Wed Dec 14 04:00:00 +0000 2022
1602876030834077696,en,NO,YES,0,27,"",Wed Dec 14 04:00:00 +0000 2022
1602876031047720963,en,NO,NO,2,0,"",Wed Dec 14 04:00:00 +0000 2022
1602876031047987200,es,NO,YES,0,108,"",Wed Dec 14 04:00:00 +0000 2022
1602876031060189184,en,NO,YES,0,196,"",Wed Dec 14 04:00:00 +0000 2022
1602876031160958978,en,NO,NO,3,0,"",Wed Dec 14 04:00:00 +0000 2022
1602876031571922944,es,NO,NO,11,1,"",Wed Dec 14 04:00:00 +0000 2022
1602876031735459841,en,NO,YES,0,54,"",Wed Dec 14 04:00:00 +0000 2022
1602876031937179648,en,NO,NO,0,0,"",Wed Dec 14 04:00:00 +0000 2022
1602876032041689088,en,NO,YES,0,2915,"",Wed Dec 14 04:00:00 +0000 2022
1602876032113065984,es,NO,NO,0,0,"",Wed Dec 14 04:00:00 +0000 2022
1602876032117530624,en,NO,YES,0,25860,"",Wed Dec 14 04:00:00 +0000 2022
1602876032221990912,es,NO,NO,1,0,"",Wed Dec 14 04:00:00 +0000 2022
1602876032452804609,en,NO,NO,14,5,"",Wed Dec 14 04:00:00 +0000 2022
1602876032515801088,es,NO,NO,0,1,"",Wed Dec 14 04:00:00 +0000 2022
1602876032519897088,en,NO,NO,0,1,"",Wed Dec 14 04:00:00 +0000 2022
1602876033182883840,es,NO,NO,0,0,"",Wed Dec 14 04:00:00 +0000 2022
1602876033342087168,en,NO,NO,0,0,"",Wed Dec 14 04:00:01 +0000 2022
1602876033778081792,en,NO,NO,0,0,"",Wed Dec 14 04:00:01 +0000 2022
1602876033849753602,en,NO,YES,0,445,"",Wed Dec 14 04:00:01 +0000 2022
1602876034147401729,en,NO,NO,0,0,"",Wed Dec 14 04:00:01 +0000 2022
1602876034331844613,en,NO,NO,2,0,"",Wed Dec 14 04:00:01 +0000 2022
1602876034625536004,es,NO,NO,0,0,"",Wed Dec 14 04:00:01 +0000 2022
1602876034700832769,en,NO,NO,8,8,"",Wed Dec 14 04:00:01 +0000 2022
1602876034977828866,en,NO,NO,29,0,"",Wed Dec 14 04:00:01 +0000 2022
1602876035049062402,en,NO,YES,0,12322,"",Wed Dec 14 04:00:01 +0000 2022
1602876035510538240,ja,NO,NO,10,3,"",Wed Dec 14 04:00:01 +0000 2022
1602876036316041216,en,NO,NO,6,2,"",Wed Dec 14 04:00:01 +0000 2022
1602876036374581248,en,NO,YES,0,42,"",Wed Dec 14 04:00:01 +0000 2022
1602876036739653632,en,NO,YES,0,11290,"",Wed Dec 14 04:00:01 +0000 2022
1602876036760408065,en,NO,YES,0,132,"",Wed Dec 14 04:00:01 +0000 2022
1602876037142044672,en,NO,YES,0,16,"",Wed Dec 14 04:00:01 +0000 2022
1602876037271937024,en,NO,YES,0,3827,"",Wed Dec 14 04:00:01 +0000 2022
1602876037569818624,en,NO,YES,0,186,"",Wed Dec 14 04:00:02 +0000 2022
1602876037691764738,en,NO,YES,0,66,"",Wed Dec 14 04:00:02 +0000 2022
1602876038274551809,ja,NO,NO,3,1,"",Wed Dec 14 04:00:02 +0000 2022
1602876038341885952,en,NO,NO,0,0,"",Wed Dec 14 04:00:02 +0000 2022
1602876038400598019,en,NO,NO,0,0,"",Wed Dec 14 04:00:02 +0000 2022
1602876038643843072,en,NO,YES,0,397,"",Wed Dec 14 04:00:02 +0000 2022
1602876039616729089,en,NO,NO,0,0,"",Wed Dec 14 04:00:02 +0000 2022
1602876039713234946,es,NO,NO,12,0,"",Wed Dec 14 04:00:02 +0000 2022
1602876040300597248,en,NO,YES,0,2,"",Wed Dec 14 04:00:02 +0000 2022
1602876040392556544,es,NO,YES,0,9351,"",Wed Dec 14 04:00:02 +0000 2022
1602876040497487877,en,NO,NO,6,2,"",Wed Dec 14 04:00:02 +0000 2022
1602876040782962693,fr,NO,YES,0,864,"",Wed Dec 14 04:00:02 +0000 2022
1602876041034350592,en,NO,YES,0,2075,"",Wed Dec 14 04:00:02 +0000 2022
1602876042028453888,es,NO,NO,1,1,"",Wed Dec 14 04:00:03 +0000 2022
1602876042183847936,en,NO,YES,0,275,"",Wed Dec 14 04:00:03 +0000 2022
1602876042330656768,en,NO,YES,0,11326,"",Wed Dec 14 04:00:03 +0000 2022
1602876042511020033,de,NO,YES,0,331,"",Wed Dec 14 04:00:03 +0000 2022
1602876042716532736,en,NO,NO,0,0,"",Wed Dec 14 04:00:03 +0000 2022
1602876042913665024,es,NO,YES,0,1161,"",Wed Dec 14 04:00:03 +0000 2022
1602876043463127042,en,NO,YES,0,42,"",Wed Dec 14 04:00:03 +0000 2022
