Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1607137216907849728,ko,NO,YES,0,292,"",Sun Dec 25 22:12:26 +0000 2022
1607139257549991936,ko,NO,YES,0,292,"",Sun Dec 25 22:20:32 +0000 2022
1607141303128829952,ko,NO,YES,0,292,"",Sun Dec 25 22:28:40 +0000 2022
1607142318477381633,ko,NO,YES,0,292,"",Sun Dec 25 22:32:42 +0000 2022
1607149179192905729,ko,NO,YES,0,158,"",Sun Dec 25 22:59:58 +0000 2022
1607134183125831680,en,NO,YES,0,1,"",Sun Dec 25 22:00:23 +0000 2022
1607134562165092352,fr,NO,YES,0,14,"",Sun Dec 25 22:01:53 +0000 2022
1607134585699340288,en,NO,NO,0,0,"",Sun Dec 25 22:01:59 +0000 2022
1607134649880387586,nl,NO,NO,0,0,"",Sun Dec 25 22:02:14 +0000 2022
1607134660752031750,pt,NO,NO,28,2,BR,Sun Dec 25 22:02:16 +0000 2022
1607134747725004800,fr,NO,YES,0,20,"",Sun Dec 25 22:02:37 +0000 2022
1607135030987591681,en,NO,NO,2,0,"",Sun Dec 25 22:03:45 +0000 2022
1607135032677728257,en,NO,NO,0,0,"",Sun Dec 25 22:03:45 +0000 2022
1607135117893591040,pt,NO,YES,0,104,"",Sun Dec 25 22:04:05 +0000 2022
1607135202895171584,fr,NO,NO,0,0,"",Sun Dec 25 22:04:26 +0000 2022
1607135657062969346,fr,NO,YES,0,62,"",Sun Dec 25 22:06:14 +0000 2022
1607135681083473922,en,NO,YES,0,140,"",Sun Dec 25 22:06:20 +0000 2022
1607135869823029249,fr,NO,NO,0,0,"",Sun Dec 25 22:07:05 +0000 2022
1607136022277808129,fr,NO,NO,0,0,"",Sun Dec 25 22:07:41 +0000 2022
1607136084684869633,fr,NO,NO,0,0,"",Sun Dec 25 22:07:56 +0000 2022
1607136433768386561,fr,NO,YES,0,14,"",Sun Dec 25 22:09:19 +0000 2022
1607136580266754049,en,NO,YES,0,140,"",Sun Dec 25 22:09:54 +0000 2022
1607136776027623426,fr,NO,NO,0,0,"",Sun Dec 25 22:10:41 +0000 2022
1607136834467024896,fr,NO,NO,0,0,"",Sun Dec 25 22:10:55 +0000 2022
1607136906311270400,en,NO,NO,0,0,"",Sun Dec 25 22:11:12 +0000 2022
1607137215896764416,fr,NO,YES,0,11,"",Sun Dec 25 22:12:26 +0000 2022
1607137287405506562,fr,NO,NO,5,0,"",Sun Dec 25 22:12:43 +0000 2022
1607137393236234240,fr,NO,NO,0,0,"",Sun Dec 25 22:13:08 +0000 2022
1607137740914581511,en,NO,NO,1,0,"",Sun Dec 25 22:14:31 +0000 2022
1607137954266513409,en,NO,YES,0,140,"",Sun Dec 25 22:15:22 +0000 2022
1607138137263800323,fr,NO,NO,0,0,"",Sun Dec 25 22:16:05 +0000 2022
1607138441652801536,fr,NO,YES,0,139,"",Sun Dec 25 22:17:18 +0000 2022
1607138478180995072,fr,NO,NO,2,1,"",Sun Dec 25 22:17:27 +0000 2022
1607139163836682240,fr,NO,NO,0,0,"",Sun Dec 25 22:20:10 +0000 2022
1607139446549516289,fr,NO,NO,0,0,"",Sun Dec 25 22:21:17 +0000 2022
1607139564652748800,fr,NO,YES,0,16,"",Sun Dec 25 22:21:46 +0000 2022
1607139568943235077,pt,NO,YES,0,104,"",Sun Dec 25 22:21:47 +0000 2022
