Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1605232244687540226,ko,NO,YES,0,670,,Tue Dec 20 16:02:45 +0000 2022
1605232565094436866,ko,NO,YES,0,671,,Tue Dec 20 16:04:01 +0000 2022
1605232803951824896,ko,NO,YES,0,671,,Tue Dec 20 16:04:58 +0000 2022
1605233353107550209,ko,NO,YES,0,671,,Tue Dec 20 16:07:09 +0000 2022
1605233377489129474,ko,NO,YES,0,671,,Tue Dec 20 16:07:15 +0000 2022
1605233869338292226,hu,NO,NO,4,1,,Tue Dec 20 16:09:12 +0000 2022
1605233928562159618,en,NO,YES,0,19,,Tue Dec 20 16:09:27 +0000 2022
1605233958392057858,ko,NO,YES,0,671,,Tue Dec 20 16:09:34 +0000 2022
1605234142114811907,ko,NO,YES,0,671,,Tue Dec 20 16:10:17 +0000 2022
1605234333253509121,ko,NO,YES,0,671,,Tue Dec 20 16:11:03 +0000 2022
1605234343743352834,ko,NO,YES,0,671,,Tue Dec 20 16:11:06 +0000 2022
1605234925158166529,ko,NO,YES,0,671,,Tue Dec 20 16:13:24 +0000 2022
1605235195069841409,ko,NO,YES,0,51,,Tue Dec 20 16:14:28 +0000 2022
1605235201822556160,ko,NO,YES,0,671,,Tue Dec 20 16:14:30 +0000 2022
1605235370274091008,ko,NO,YES,0,671,,Tue Dec 20 16:15:10 +0000 2022
1605235471319269380,ko,NO,YES,0,671,,Tue Dec 20 16:15:34 +0000 2022
1605235668728180737,ko,NO,YES,0,671,,Tue Dec 20 16:16:21 +0000 2022
1605235790875090945,ko,NO,YES,0,671,,Tue Dec 20 16:16:51 +0000 2022
1605235870490980359,ko,NO,YES,0,671,,Tue Dec 20 16:17:10 +0000 2022
1605236020890443783,ko,NO,YES,0,671,,Tue Dec 20 16:17:45 +0000 2022
1605236110329671680,ko,NO,YES,0,671,,Tue Dec 20 16:18:07 +0000 2022
1605236332145639429,ko,NO,YES,0,671,,Tue Dec 20 16:19:00 +0000 2022
1605236394024206336,ko,NO,YES,0,671,,Tue Dec 20 16:19:14 +0000 2022
1605236477256142850,ko,NO,YES,0,671,,Tue Dec 20 16:19:34 +0000 2022
1605236890092933123,ko,NO,YES,0,671,,Tue Dec 20 16:21:13 +0000 2022
1605237017172148224,ko,NO,YES,0,671,,Tue Dec 20 16:21:43 +0000 2022
1605237252803665924,ko,NO,YES,0,671,,Tue Dec 20 16:22:39 +0000 2022
1605237299410673664,ko,NO,YES,0,671,,Tue Dec 20 16:22:50 +0000 2022
1605237355979358211,ko,NO,YES,0,671,,Tue Dec 20 16:23:04 +0000 2022
1605237430524604417,ko,NO,YES,0,671,,Tue Dec 20 16:23:21 +0000 2022
1605237503971061761,ko,NO,YES,0,671,,Tue Dec 20 16:23:39 +0000 2022
1605237642395897857,pt,NO,NO,0,0,,Tue Dec 20 16:24:12 +0000 2022
1605237781030006794,ko,NO,YES,0,671,,Tue Dec 20 16:24:45 +0000 2022
1605237817323536388,ko,NO,YES,0,671,,Tue Dec 20 16:24:54 +0000 2022
1605237906175664129,ko,NO,YES,0,671,,Tue Dec 20 16:25:15 +0000 2022
1605238116583116800,en,NO,YES,0,1018,,Tue Dec 20 16:26:05 +0000 2022
1605238132982841344,ko,NO,YES,0,671,,Tue Dec 20 16:26:09 +0000 2022
1605238238238900224,ko,NO,YES,0,671,,Tue Dec 20 16:26:34 +0000 2022
1605238349119524865,ko,NO,YES,0,671,,Tue Dec 20 16:27:00 +0000 2022
1605238525255094272,ko,NO,YES,0,671,,Tue Dec 20 16:27:42 +0000 2022
1605238526697684992,ko,NO,YES,0,671,,Tue Dec 20 16:27:43 +0000 2022
1605238793157902337,ko,NO,YES,0,671,,Tue Dec 20 16:28:46 +0000 2022
1605239208221745152,ko,NO,YES,0,672,,Tue Dec 20 16:30:25 +0000 2022
1605239361502474243,en,NO,YES,0,1018,,Tue Dec 20 16:31:02 +0000 2022
1605239751669583876,ko,NO,YES,0,672,,Tue Dec 20 16:32:35 +0000 2022
1605239878341599233,ko,NO,YES,0,672,,Tue Dec 20 16:33:05 +0000 2022
1605239903037816833,ko,NO,YES,0,672,,Tue Dec 20 16:33:11 +0000 2022
1605240498347720704,ko,NO,YES,0,672,,Tue Dec 20 16:35:33 +0000 2022
1605240537954525184,ko,NO,YES,0,672,,Tue Dec 20 16:35:42 +0000 2022
1605240626815324160,ko,NO,YES,0,672,,Tue Dec 20 16:36:04 +0000 2022
1605241051341537280,ko,NO,YES,0,673,,Tue Dec 20 16:37:45 +0000 2022
1605241345312182273,ko,NO,YES,0,673,,Tue Dec 20 16:38:55 +0000 2022
1605241709818179584,ko,NO,YES,0,673,,Tue Dec 20 16:40:22 +0000 2022
1605241872917856256,ko,NO,YES,0,673,,Tue Dec 20 16:41:01 +0000 2022
1605241952399917056,ko,NO,YES,0,673,,Tue Dec 20 16:41:20 +0000 2022
1605241996200886278,ko,NO,YES,0,673,,Tue Dec 20 16:41:30 +0000 2022
1605242320865091586,ko,NO,YES,0,673,,Tue Dec 20 16:42:47 +0000 2022
1605243155460259843,ko,NO,YES,0,673,,Tue Dec 20 16:46:06 +0000 2022
1605243283042598915,ko,NO,YES,0,673,,Tue Dec 20 16:46:37 +0000 2022
1605243689403555848,ko,NO,YES,0,673,,Tue Dec 20 16:48:14 +0000 2022
1605243872707489793,ko,NO,YES,0,673,,Tue Dec 20 16:48:57 +0000 2022
1605244234415603712,ko,NO,YES,0,673,,Tue Dec 20 16:50:24 +0000 2022
1605244313058902023,ko,NO,YES,0,673,,Tue Dec 20 16:50:42 +0000 2022
1605244946713305090,ko,NO,YES,0,673,,Tue Dec 20 16:53:13 +0000 2022
1605245037402521600,en,NO,YES,0,19,,Tue Dec 20 16:53:35 +0000 2022
1605245127114764288,ko,NO,YES,0,673,,Tue Dec 20 16:53:56 +0000 2022
1605245130885451777,ko,NO,YES,0,2,,Tue Dec 20 16:53:57 +0000 2022
1605245185054613504,ko,NO,YES,0,673,,Tue Dec 20 16:54:10 +0000 2022
1605245666686488576,ko,NO,YES,0,673,,Tue Dec 20 16:56:05 +0000 2022
1605245873541332992,ko,NO,YES,0,673,,Tue Dec 20 16:56:54 +0000 2022
1605245951702175745,ko,NO,YES,0,673,,Tue Dec 20 16:57:13 +0000 2022
1605246342485377026,ko,NO,YES,0,673,,Tue Dec 20 16:58:46 +0000 2022
1605246532109811712,ko,NO,YES,0,673,,Tue Dec 20 16:59:31 +0000 2022
1605236991334838281,ja,NO,YES,0,1442,,Tue Dec 20 16:21:37 +0000 2022
1605240947305955333,ja,NO,NO,6,0,,Tue Dec 20 16:37:20 +0000 2022
1605246000532451328,ja,NO,NO,6,0,,Tue Dec 20 16:57:25 +0000 2022
