Tweet_ID,Mentions
1599992026019553280,@JamesMelville
1599992026040512513,@markfromLI
1599992026874920960,@MarshaBlackburn
1599992027613081606,@biancoresearch
1599992027760197632,@JJChaconMiami
1599992027760197632,@9NewsMelb
1599992027760197632,@aus_spirit
1599992027760197632,@_StephAnderson
1599992027852132352,@Asoke
1599992027852132352,@GMMGrammy
1599992029152280578,@ClaudeLuca_
1599992029274062851,@KabirTaneja
1599992029450473472,@NegaraGemilang
1599992029450473472,@staronline
1599992029450473472,@MuhyiddinYassin
1599992029450473472,@anwaribrahim
1599992029630513152,@Dcorben1
1599992029630513152,@ChrisMinnsMP
1599992030373056514,@VivianBala
1599992031455358976,@AP
1599992032688107520,@amberloyse
1599992033153720320,@em_com
1599992033153720320,@Din2Diniz
1599992034005512193,@RepLaHood
1599992034005512193,@YoungKimCA
1599992034546552832,@FoxNews
1599992035456405504,@elfie111
1599992035456405504,@lejfresh
1599992035456405504,@IntrepidNomadKE
1599992035456405504,@MattWallace888
1599992036765175809,@usedgov
1599992037041995780,@TrainingMindful
1599992038157524992,@charliekirk11
1599992038455668737,@tombrodbeck
1599992038920855552,@TheInsiderPaper
1599992039810412544,@lambejowo_
1599992041081126912,@Suzarne
1599992041081126912,@BevanRussell
1599992041081126912,@nickhedley
1599992041081298944,@zach_g_low
1599992041081298944,@fantagraphics
1599992041093881856,@DFisman
1599992041093881856,@auscandoc
1599992041093881856,@VoiceOfFranky
1599992041093881856,@jyduclos
1599992042309832705,@shauniieluv
1599992043396161536,@BretWeinstein
1599992044268552193,@Michael59503746
1599992044423761930,@keaaaaley
1599992044843593728,@reidepstein
1599992044843593728,@nytimes
1599992044843593728,@ReverendWarnock
1599992044843593728,@jazmineulloa
1599992044843593728,@mayaaking
1599992044985802752,@nehcap
1599992045463969792,@RichforGA
1599992046001205249,@thevivafrei
1599992046001205249,@JustinTrudeau
1599992047057805313,@EjeCentral
1599992047137542144,@catturd2
1599992047796383745,@RevistaSemana
1599992048941076480,@MFAnolyte
1599992051298316288,@ResisttheMS
1599992051390902273,@Shasha4thetruth
1599992051411480576,@ann56502906
1599992051529121792,@charliekirk11
1599992052015681537,@BretWeinstein
1599992052099403776,@JimmyJoeYam
1599992052804386816,@strwbrryoongii
1599992052938252290,@FoxNews
1599992052984713216,@antipovertycent
1599992052984713216,@janet_rice
1599992052984713216,@UnitingCare_Aus
1599992052984713216,@MsMarielleSmith
1599992052984713216,@GoodAdvocacy
1599992053487702016,@johnlovell275
1599992054490181632,@CrashDavis8
1599992054817652736,@irena_korosec
1599992054964424706,@jjarry0
1599992054964424706,@paulturner2012
1599992055047954432,@ethan_harsell
1599992055433859073,@ZackBornstein
1599992056147243009,@NCT127THProject
1599992056314667009,@hodgetwins
1599992057518780416,@jordanbpeterson
1599992057833336833,@virgoliciousx
1599992057971367936,@ZackBornstein
1599992057988366337,@IndoPac_Info
1599992058390921218,@ONE's
1599992058856370178,@WhiteHouse
1599992059120979969,@Echinanews
1599992059296743424,@ZackBornstein
1599992059363872768,@Eric_Schmitt
1599992059854614528,@YouAreLobbyLud
1599992062530576386,@stallseok
1599992062803607553,@DrJudyAMikovits
1599992063319162880,@_PH___PH_
1599992063319162880,@ibrake4ants
1599992063319162880,@luckytran
1599992063319162880,@CDCgov
1599992063323357186,@Lancegooden
1599992063378223104,@MsAmyLewis
1599992063772094464,@EricArchambaul7
1599992063915094017,@Samanthaprabhu2
1599992064103645184,@WidespreadPanic
1599992064103645184,@spustastudio
1599992064175132672,@RenuSwarup
1599992064392908800,@LaRonHines
1599992064858501120,@ZackBornstein
1599992064858628099,@mikepompeo
1599992065735024640,@Samhainchic
1599992065735024640,@LuberMal
1599992067433693185,@amberloyse
1599992067543150593,@WhiteHouse
1599992067689963520,@DrEricDing
1599992067773456385,@TheSGTJoker
1599992067773456385,@CommittoVote
1599992068373356545,@jflier
1599992068549488640,@ZackBornstein
1599992068654653440,@kerpen
1599992070592397312,@rareone4lyfe
1599992071242252290,@rki_de
1599992071741673474,@77_frota
1599992072223981568,@stallseok
1599992072505012225,@cdnrefusenik
1599992072517271552,@WakeAwake1
1599992072815411201,@kkukstudio
1599992073175932930,@lookupinwnder
1599992073293557761,@hodgetwins
1599992074153385985,@charliekirk11
1599992074442399745,@kkukstudio
1599992076112101376,@justin_hart
1599992076112101376,"@KevinBardosh,"
1599992076112101376,"@KrugAlli,"
1599992076112101376,"@VPrasadMDMPH,"
1599992076112101376,"@MartyMakary,"
1599992076112101376,"@sdbaral,"
1599992076112101376,@TracyBethHoeg
1599992076141154304,@JackPosobiec
1599992076954804224,@Jali100se47
1599992077747904514,@songpinganq
1599992078112804866,@PeterSweden7
1599992078204665857,@RealFairbrass
1599992078502891522,@BuzzPatterson
1599992078502891522,@pnjaban
1599992078502891522,@ScottPresler
1599992078502891522,@S…
1599992078888337408,@ZackBornstein
1599992079995744256,@angelovalidiya
1599992080788439040,@CollinRugg
1599992082965438465,@calebsaysthings
1599992083645108225,@ljd216
1599992083645108225,@YouTube
1599992083720568832,@PhilHollowayEsq
1599992083749683200,@hodgetwins
1599992084592984064,@ZackBornstein
1599992085049798657,@GaryJWater
1599992086073577472,@NCT127THProject
1599992086350426113,@DarylTractor
1599992087235149826,@BillyBostickson
1599992087235149826,@AGHuff
1599992087235149826,@imogen_braddick
1599992087671635968,@kkukstudio
1599992087826468865,@moralcrusades
1599992087826468865,@DrSuneelDhand
1599992088254631941,@N1Hud1
1599992088422420480,@hendrik_casimir
1599992088422420480,@BrendaB63153826
1599992088900251654,@Timcast
1599992089831706624,@SarahGillman12
1599992090297266178,@marrrrr________
1599992092138217472,@quervain_de
1599992092427976706,@ClayTravis
1599992092582764545,@DrSuneilJain
1599992092641878016,@nenacasc
1599992092641878016,@jensspahn
1599992094302425088,@elisaperego78
1599992094458023937,@AndrewWallbank6
1599992094458023937,@rnz_news
1599992095191617536,@Minsa_Peru
1599992095757897728,@NewYorker
1599992095959310337,@brish_ti
1599992099294048256,@dream21ai
1599992099457622021,@Voice4Victoria
1599992100866887682,@breealexands
1599992101713780737,@wutangwhirly
1599992101713780737,@AF_okjody
1599992102145863681,@CassCantBeQuiet
1599992102145863681,@atrupar
1599992102422716417,@Moniqueliberal
1599992102657863680,@BruceDankmyer
1599992102657863680,@robreiner
1599992102758535168,@joshua_eaton
1599992104284876800,@kkukstudio
1599992104620503040,@TeamRealityCT
1599992104620503040,@ten822
1599992104620503040,@Amothersanthem
1599992104620503040,@YaleMed
1599992104620503040,@NIH
1599992104620503040,@NIAIDNews
1599992105216233474,@qujunil
1599992106461720576,@Grignwan
1599992106499469312,@ZackBornstein
1599992106717655041,@JNkengasong
1599992107355500544,@amanekanatach
1599992108063989762,@JackPosobiec
