Tweet_ID,Mentions
1601486877730607104,@campbellclaret
1601486877848408064,@wimjmvoermans
1601486879274082304,@javierfdezart
1601486879274082304,@tomeu_morey
1601486879274082304,@jesswchen
1601486879274082304,@Bruno_…
1601486879769108482,@Macky_Sall
1601486879983308802,@Cobratate
1601486880159039489,@ChiefVetNI
1601486880159039489,@nidirect
1601486880159039489,@UFUHQ
1601486880159039489,@BTO_NIreland
1601486880159039489,@britishpoultry
1601486880159039489,@BritishVets
1601486880188637184,@toadmeister
1601486881652633604,@VianneyMusique
1601486881652633604,@le_bikini
1601486882101432321,@harryelsocio
1601486882101432321,@CasaReal
1601486882101432321,@SEFutbol
1601486882332119041,@KillmerCj
1601486882332119041,@GunfighterSpock
1601486882692423680,@harryelsocio
1601486882692423680,@CasaReal
1601486882692423680,@SEFutbol
1601486883816501248,@JustinAlleman7
1601486883816501248,@Survivor3125
1601486883816501248,@_offkhaki
1601486883816501248,@jacksettleman
1601486884567678976,@brightside1974
1601486885435879425,@MargaPrudon
1601486885435879425,@g900ap
1601486887084240896,@Beam657
1601486887084240896,@UncommonSense3R
1601486887084240896,@CrabbBrendan
1601486887084240896,@BurnetInstitute
1601486887084240896,@AmyMullins_
1601486887281397760,@StephenJamesGBR
1601486887796936706,@nnrhbus_unkou
1601486888829091841,@JBalvinCharts
1601486888829091841,@JBALVIN
1601486889558872068,@AHS_media
1601486889806364673,@mtaibbi
1601486889806364673,@ShellenbergerMD
1601486889806364673,@bariweiss
1601486889806364673,@JohnBasham
1601486889806364673,@TitaniaMcGrath
1601486889806364673,@RealJamesWoods
1601486891404374016,@Awakend_Citizen
1601486892423323649,@narwhallington
1601486892423323649,@KCStar
1601486894206185472,@jofergira
1601486894206185472,@OlgaLBernal
1601486894206185472,@MiguelUribeT
1601486894532960262,@AlexBerenson
1601486894533341185,@BoundingComics
1601486894637858816,@MrsD08486981
1601486894671745024,@zac1967
1601486895451545601,@jhmdrei
1601486896584331264,@dom_ma
1601486896734969857,@CoronaZeroCH
1601486897167347712,@NHSEngland
1601486897326350336,@VerumBellator1
1601486898174005253,@Ridertraps
1601486898174005253,@BidensWins
1601486898949918720,@AmandaBlackSA
1601486899289657345,@GuardianUS
1601486900011077633,@YouTube
1601486900417957888,@DineshS75780739
1601486901059256320,@KarenAnnDickson
1601486901437161472,@NikkiMcR
1601486901944651778,@AGHuff
1601486903781429249,@AndyOstroy
