Tweet_ID,Mentions
1598346180920066048,@NShamahDoesNews
1598346180920066048,@iowasnewsnow
1598346181268078599,@DrJBhattacharya
1598346181662343168,@jenniferzeng97
1598346181687783424,@anthonyzenkus
1598346181788270598,@poetickate
1598346181855297536,@MirrorPolitics
1598346181897134082,"@FrcsBraun,"
1598346181989605378,@RolandTichy
1598346182195134468,@Imani_Barbarin
1598346182459367426,@Craak32
1598346182459367426,@DocAmine_
1598346182463574018,@kylenabecker
1598346182761250818,@BernieSpofforth
1598346182916456451,@PeterSweden7
1598346182962679809,@catturd2
1598346183184875523,@SustainableSong
1598346183260491782,@luc_woc
1598346183352930309,@JohanKarlemo
1598346183352930309,@standupmackan
1598346183352930309,@Mirarkitty
1598346183352930309,@AsaMariaHedberg
1598346183352930309,@LottaL8er
1598346183390498817,@Fmast3
1598346183390498817,@uptolis
1598346183390498817,@oCarlGrimes37
1598346183390498817,@Outrolucas_aqui
1598346183390498817,@winterodada
1598346183390498817,@alerrandrocrz
1598346183390498817,@Mat3oooooo
1598346183390498817,@ajulysantos
1598346183621185536,@CivoCloud
1598346183621185536,@TwingateHQ
1598346183839203329,@redsteeze
1598346183855853573,@MailOnline
1598346184397295617,@realmonsanto
1598346184510373890,@Evkko
1598346184644382720,@kylenabecker
1598346185030488064,@GilbertCollard
1598346185114353665,@RenzTom
1598346185189769218,@PhRMA
1598346185215025162,@DrEliDavid
1598346185563148290,@TheInsiderPaper
1598346185642856448,@LetsGoBrando45
1598346185676308483,@Gussied71
1598346185676316672,@BuckSexton
1598346186238345223,@poetickate
1598346186645155842,@sheridancollege
1598346186733236224,@mid_day
1598346186917806080,@RobertKennedyJr
1598346187198763011,@DrEliDavid
1598346187207213056,@carterdodd
1598346187207213056,@Pablo24441
1598346187207213056,@johnrich
1598346187396059137,@FabCamilla
1598346187396059137,@IsaSi25189893
1598346187396059137,@RemiSalomon
1598346187614085122,@POTUS
1598346187639242753,@a_windowlicker
1598346188415242243,@AmJEpi
1598346188415242243,@sandrogalea
1598346188415242243,@epi_kerrykeyes
1598346188415242243,@societyforepi
1598346188679704577,@MIKITO_777
1598346188692004869,@ChapelDownWines
1598346188692004869,@chapeldown
1598346188692004869,@Cityfevercaz
1598346188717453312,@washingtonpost
1598346188717453312,@PostLive
1598346188788355076,"@researchsquare,"
1598346188817723392,@PEPFAR
1598346189530963971,@PreschoolToday
1598346189967081473,@kylenabecker
1598346190155833344,@washingtonpost
1598346190155833344,@PostLive
1598346190520815618,@SimonKaggwaNjal
1598346190617182208,@Carloslopezjone
1598346190835310593,@expansioncom
1598346190919270402,@sanidadgob)
1598346191003172868,@MIT
1598346191061893120,@PeterSweden7
1598346191619645440,@Sultanat2023
1598346191833645060,@mahamed_alaib
1598346191917395968,"@wangdan1989,"
1598346191917395968,"@guoguang_wu,"
1598346191917395968,@orvilleschell
1598346191917395968,@batesgill1
1598346192596893702,@vgclements1
1598346192735408132,@renatajbarreto
1598346193008201729,@julenasua
1598346193125376001,@OzraeliAvi
1598346193242931201,@CMEMBaruta
1598346193553301504,@GillesWell
1598346193934946306,@kylenabecker
1598346193934946306,@BillClinton
1598346194039623680,@wagatwe
1598346194547261441,@manuelrico
1598346194677137408,@ChildrensHD
1598346194748866560,@kylenabecker
1598346194748866560,@BillClinton
1598346194878545921,@kylenabecker
1598346195444932608,@remerikos
1598346195444932608,@cuatroaldia
1598346195809849344,@Statista_ES
1598346195843301376,@poetickate
1598346195910463489,@aragon_jb
1598346196090765315,@BR24
1598346196350910465,@dramayraoficial
1598346196619169792,@DRDTFOSTER
1598346196682252288,@idrissaberkane
1598346196866703364,@washingtonpost
1598346196866703364,@PostLive
1598346197139349504,@kiwiinarizona
1598346197139349504,@kylenabecker
1598346197453967361,@Stormageddon666
1598346197453967361,@Der_Waeller
1598346197453967361,@MarcoBuschmann
1598346197625933825,@GasPriceWizard
1598346197923758083,@POTUS
