Tweet_ID,Mentions
1600052424240427008,@Angama_Market
1600052424730939394,@MistyMoonEvents
1600052424730939394,@CinemaMuseum
1600052424730939394,@TheBillaton
1600052424730939394,@thebillfans
1600052424730939394,@BillMemorabilia
1600052424747544577,@RachelReevesMP
1600052424848572416,@nonaka_shin
1600052425234305024,"@westsidehealth,"
1600052425234305024,@christianacare's
1600052426182381568,@RoflElon
1600052426182381568,@sherlock__123
1600052426748309504,@ZackBornstein
1600052426815541248,@WHO
1600052427276881920,@mir_albert
1600052427331248128,@BlancsMasques
1600052427331248128,@fakemedecine
1600052427511644161,@Verrecp
1600052428702875649,@WHO
1600052428702875649,@WHOAFRO
1600052428883247105,@sonofr
1600052429361397760,@HSELive
1600052429847900161,@Daisybelll
1600052430087065602,@OpinieLeader2
1600052430254768130,@hawkins_carole
1600052430296608769,@YouAreLobbyLud
1600052430619566081,@1goodtern
1600052431122898944,@JoOcampo7
1600052431420764161,@BOROWSKIMIKE
1600052431425093632,@songpinganq
1600052431425093632,@JamesMelville
1600052431999578112,@CLOUTECHRISTIN2
1600052431999578112,@louisfouch3
1600052431999578112,@sarahelhairy
1600052431999578112,@CBeaune
1600052431999578112,@FrcsBraun
1600052431999578112,@agnesfirmin
1600052431999578112,@Sante_Gouv
1600052431999578112,@Jeunes_gouv
1600052431999578112,@gouvernementFR
1600052432066973702,@NCM4Ever
1600052432066973702,@KevinBardosh
1600052432066973702,@KrugAlli
1600052432066973702,@ID_ethics
1600052432066973702,@TrudoLemmens
1600052432066973702,@s_keshavjee
1600052432066973702,@MartyMakary
1600052432066973702,@sdbaral
1600052432066973702,@TracyBethHoeg
1600052432452874242,@PamKirby
1600052432553508865,@charliekirk11
1600052432566124545,@RandPaul
1600052432616280066,@
1600052432616280066,@ORF_CNED
1600052433715007490,@publicsenat
1600052434034130944,@winsttonxavier
1600052434218684416,@PhilippMattheis
1600052434218684416,@welt
1600052434218684416,@WELTspr
1600052434616946689,@kiasazand
1600052434658811904,@pam33771
1600052434759340032,@StatChrisCotton
1600052435241910275,@wolff_ernst
1600052435971723264,@Cambridge_Uni
1600052435971723264,@FSampaziotis
1600052435971723264,@BreviniTeresa
1600052435971723264,@CUH_NHS
1600052436361629696,@YouTube
1600052441013166081,@AngelaRayner
1600052441390645248,@vgclements1
1600052441650798592,@ErikLoridan
1600052441902301185,@IndependnTexan
1600052441902301185,@bee_quick12
1600052441902301185,@Davidmore27
1600052441902301185,@BNOFeed
1600052442032324611,@CollinRugg
1600052442627907584,@tha_axiom
1600052442778959872,@FrankfurtZack
1600052443152269312,@DrEricDing
1600052443630342145,@latimeralder
1600052445341589504,@TracyBethHoeg
1600052445341589504,@CDCgov
1600052445341589504,@CDCgov
1600052445341589504,@jflier
1600052445341589504,@j_g_allen
1600052445341589504,@KRemleyMD
1600052445341589504,@anders_hviid
1600052445341589504,@bobepidemiology
1600052445543014401,@CalliFanciulla
1600052445773586432,@CPita3
1600052445773586432,@ConversationEDU
1600052446046232576,@GemsOfBollywood
1600052447145123840,@EnModeMacaron
1600052447740837889,@BenWest83005712
1600052447740837889,@BigHamish88
1600052448198070274,@FrenteAmpla13
1600052449578029058,@TheControlGrou2
1600052449578029058,@dccarbene
